Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,11085,-,-,-,-,-,-,-,-,-,-,-,-,147,320,301,402,342,375,384,419,312,433,392,389,389,417,393,420,464,480,461,499,408,469,430,534,489,451,504,61,2020,Del Maule,Hospital,Hospital de Molina
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,17950,671,612,656,676,672,681,649,613,548,601,724,476,378,320,331,347,314,334,343,363,283,387,350,353,351,392,350,379,401,444,419,450,384,427,398,481,446,427,466,53,2020,Del Maule,Hospital,Hospital de Molina
TOTAL CAUSAS SISTEMA RESPIRATORIO,1482,78,56,60,65,54,59,56,54,58,75,110,131,105,66,54,41,22,29,31,26,20,48,20,20,19,10,12,9,4,5,11,9,6,10,11,12,4,10,10,2,2020,Del Maule,Hospital,Hospital de Molina
IRA Alta (J00-J06),1085,64,39,45,57,42,47,39,38,42,56,90,115,81,48,34,37,16,18,23,19,13,38,12,13,9,7,4,4,0,2,4,7,4,3,4,4,2,2,3,0,2020,Del Maule,Hospital,Hospital de Molina
Influenza (J09-J11),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,Hospital,Hospital de Molina
Neumonía (J12-J18),105,2,2,2,2,3,5,10,0,4,6,5,2,2,5,3,1,2,1,3,3,3,4,2,4,3,1,4,1,2,1,3,1,2,2,5,1,0,2,0,1,2020,Del Maule,Hospital,Hospital de Molina
Bronquitis/bronquiolitis aguda (J20-J21),104,6,7,6,1,0,6,4,7,1,7,8,5,8,7,10,0,2,2,2,2,0,2,3,0,2,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,2020,Del Maule,Hospital,Hospital de Molina
Crisis obstructiva bronquial (J40-J46),146,6,2,4,3,8,0,3,8,8,5,7,9,10,5,1,2,2,7,1,2,4,4,3,2,4,2,3,2,1,2,4,1,0,3,1,5,1,5,5,1,2020,Del Maule,Hospital,Hospital de Molina
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",37,0,6,3,2,1,1,0,1,3,1,0,0,4,1,1,1,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,1,1,1,0,2020,Del Maule,Hospital,Hospital de Molina
COVID 19 Sospechoso (U072),1200,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,57,72,71,111,76,67,41,78,78,70,40,42,39,113,103,57,50,7,2020,Del Maule,Hospital,Hospital de Molina
COVID 19 Confirmado (U071),102,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,10,6,11,8,16,8,12,2,3,4,0,4,2,3,4,0,2020,Del Maule,Hospital,Hospital de Molina
TOTAL CAUSAS SISTEMA CIRCULATORIO,427,14,18,10,11,12,18,17,19,8,7,19,9,3,10,15,8,9,6,11,11,7,8,11,14,6,6,7,11,15,11,9,11,7,11,12,13,14,6,11,2,2020,Del Maule,Hospital,Hospital de Molina
Infarto agudo miocardio,15,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2020,Del Maule,Hospital,Hospital de Molina
Accidente vascular encefálico,53,0,1,2,0,2,0,6,1,1,0,2,1,1,1,5,1,1,1,2,1,0,1,1,1,1,2,0,2,1,1,3,3,0,3,1,3,1,0,0,0,2020,Del Maule,Hospital,Hospital de Molina
Crisis hipertensiva,156,10,8,4,3,5,8,6,7,2,0,5,1,1,2,8,4,2,2,1,5,3,1,1,3,2,1,3,3,9,7,3,6,6,3,4,5,6,2,3,1,2020,Del Maule,Hospital,Hospital de Molina
Arritmia grave,79,2,2,0,1,2,5,1,4,4,3,7,5,0,1,1,1,2,1,1,3,3,2,4,4,0,1,2,2,3,1,2,0,0,2,0,1,1,4,1,0,2020,Del Maule,Hospital,Hospital de Molina
Otras causas circulatorias,124,2,6,4,7,1,5,3,7,1,3,5,1,1,6,1,2,3,1,6,1,1,3,5,6,2,2,2,3,2,2,1,2,1,3,6,4,5,0,7,1,2020,Del Maule,Hospital,Hospital de Molina
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1834,94,78,71,63,75,90,64,66,56,88,114,44,42,36,47,35,10,29,22,18,14,22,30,35,19,25,30,27,38,37,37,53,44,46,36,47,63,45,39,5,2020,Del Maule,Hospital,Hospital de Molina
Accidentes del tránsito,164,13,12,10,6,11,10,7,7,2,12,9,2,7,7,3,3,1,3,2,2,2,1,2,1,3,1,1,2,1,2,0,3,0,1,3,5,3,2,1,1,2020,Del Maule,Hospital,Hospital de Molina
Otras causas externas,1670,81,66,61,57,64,80,57,59,54,76,105,42,35,29,44,32,9,26,20,16,12,21,28,34,16,24,29,25,37,35,37,50,44,45,33,42,60,43,38,4,2020,Del Maule,Hospital,Hospital de Molina
DIARREA AGUDA (A00-A09),443,24,42,53,45,35,26,33,21,22,26,23,10,9,3,4,2,0,1,5,4,0,2,1,5,5,0,2,3,1,2,1,2,7,2,3,6,9,2,2,0,2020,Del Maule,Hospital,Hospital de Molina
TOTAL DEMÁS CAUSAS,12462,461,418,462,492,496,488,479,453,404,405,458,282,219,205,211,261,273,269,274,304,241,280,224,205,221,234,212,254,286,303,271,303,277,312,297,286,251,304,350,37,2020,Del Maule,Hospital,Hospital de Molina
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,513,6,14,14,10,13,10,12,9,10,12,16,12,9,6,8,11,11,9,7,13,17,18,23,13,24,15,14,15,22,9,19,17,9,20,16,18,11,7,13,1,2020,Del Maule,Hospital,Hospital de Molina
- CAUSAS SISTEMA CIRCULATORIO,34,0,2,0,0,2,2,0,2,0,3,1,0,0,0,1,0,0,1,1,0,0,3,2,1,1,2,0,1,0,1,1,1,1,0,1,1,2,0,1,0,2020,Del Maule,Hospital,Hospital de Molina
- CAUSAS SISTEMA RESPIRATORIO,84,1,1,2,1,4,2,5,1,1,2,4,3,1,2,2,2,1,1,1,5,3,6,3,2,1,0,3,0,2,1,3,1,2,4,5,2,1,2,0,1,2020,Del Maule,Hospital,Hospital de Molina
- SOSPECHA CORONAVIRUS (U072),8,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2020,Del Maule,Hospital,Hospital de Molina
- CORONAVIRUS (U071),39,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,3,2,2,11,2,2,1,2,0,0,1,0,1,2,0,2020,Del Maule,Hospital,Hospital de Molina
- TRAUMATISMOS Y ENVENENAMIENTOS,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2020,Del Maule,Hospital,Hospital de Molina
- LAS DEMÁS CAUSAS,337,5,11,12,9,7,6,7,6,9,7,11,9,5,4,4,9,9,7,5,8,12,9,18,10,13,9,9,11,9,5,6,13,4,15,9,13,8,4,10,0,2020,Del Maule,Hospital,Hospital de Molina
CIRUGÍAS DE URGENCIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,Hospital,Hospital de Molina
