Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,16320,757,776,678,781,686,721,710,627,759,758,830,764,417,357,319,299,309,345,320,276,267,272,217,235,209,255,236,218,234,251,235,267,249,182,276,265,290,316,295,62,2020,Iquique,SAPU,SAPU-Cirujano Videla
TOTAL CAUSAS SISTEMA RESPIRATORIO,2437,143,145,107,146,98,156,115,79,123,152,219,281,107,78,43,44,48,31,40,24,33,38,21,14,15,12,7,5,7,12,7,5,11,7,14,4,9,6,26,5,2020,Iquique,SAPU,SAPU-Cirujano Videla
IRA Alta (J00-J06),1197,83,105,43,56,47,66,63,40,65,61,55,102,60,69,26,40,32,25,21,20,16,33,6,8,1,5,3,4,5,2,4,0,5,0,6,2,3,5,6,4,2020,Iquique,SAPU,SAPU-Cirujano Videla
Influenza (J09-J11),5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
Neumonía (J12-J18),21,0,3,0,3,0,2,1,0,1,1,3,2,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
Bronquitis/bronquiolitis aguda (J20-J21),144,7,8,11,6,8,14,12,5,9,13,12,16,7,3,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
Crisis obstructiva bronquial (J40-J46),66,5,3,3,6,5,13,3,1,4,2,2,8,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,2,0,0,0,0,1,1,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1004,48,25,49,75,38,61,36,33,44,74,147,153,37,6,10,3,14,4,18,4,16,5,13,6,13,6,4,1,1,10,2,5,2,7,8,2,6,0,17,1,2020,Iquique,SAPU,SAPU-Cirujano Videla
COVID 19 Sospechoso (U072),1058,-,-,-,-,-,0,0,0,0,0,0,2,3,2,0,0,1,5,18,35,71,59,57,41,53,87,74,56,31,51,53,49,45,27,64,49,37,32,44,12,2020,Iquique,SAPU,SAPU-Cirujano Videla
COVID 19 Confirmado (U071),12,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
TOTAL CAUSAS SISTEMA CIRCULATORIO,230,7,5,13,8,8,5,6,3,8,10,2,3,1,3,3,1,4,2,5,5,6,3,2,4,5,4,5,8,7,4,7,9,8,7,7,8,17,6,10,1,2020,Iquique,SAPU,SAPU-Cirujano Videla
Infarto agudo miocardio,14,0,0,0,0,1,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
Accidente vascular encefálico,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
Crisis hipertensiva,152,5,4,7,4,1,1,5,1,2,3,0,2,1,0,2,1,3,2,5,5,5,3,1,4,4,3,3,8,7,3,2,7,5,7,2,8,12,5,8,1,2020,Iquique,SAPU,SAPU-Cirujano Videla
Arritmia grave,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
Otras causas circulatorias,54,2,1,6,2,5,3,1,2,5,5,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,1,0,1,0,2,1,2,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,361,55,71,12,42,46,23,13,13,4,9,0,2,15,1,4,1,1,0,1,0,0,5,12,0,2,1,6,0,2,0,0,0,5,9,1,2,2,1,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
Accidentes del tránsito,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
Otras causas externas,360,55,71,12,41,46,23,13,13,4,9,0,2,15,1,4,1,1,0,1,0,0,5,12,0,2,1,6,0,2,0,0,0,5,9,1,2,2,1,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
DIARREA AGUDA (A00-A09),865,35,48,41,34,43,66,65,87,63,31,51,50,24,18,10,16,21,11,9,9,21,8,7,2,1,54,1,2,2,2,3,4,6,3,7,2,2,4,1,1,2020,Iquique,SAPU,SAPU-Cirujano Videla
TOTAL DEMÁS CAUSAS,11363,517,507,505,551,491,471,511,445,561,556,558,428,270,256,259,237,234,296,247,203,136,154,118,174,132,96,143,147,185,182,165,200,174,129,181,200,220,267,214,43,2020,Iquique,SAPU,SAPU-Cirujano Videla
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Iquique,SAPU,SAPU-Cirujano Videla
