Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4575,614,595,630,683,766,758,529,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3595,513,486,523,540,565,584,384,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
TOTAL CAUSAS SISTEMA RESPIRATORIO,311,43,34,41,54,36,55,48,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
IRA Alta (J00-J06),209,26,19,25,32,24,44,39,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Neumonía (J12-J18),15,2,2,4,2,3,2,0,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Bronquitis/bronquiolitis aguda (J20-J21),28,5,7,4,6,2,1,3,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Crisis obstructiva bronquial (J40-J46),28,4,5,4,7,2,3,3,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",31,6,1,4,7,5,5,3,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
COVID 19 Sospechoso (U072),764,54,59,64,121,190,196,80,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
COVID 19 Confirmado (U071),55,2,0,1,13,5,17,17,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
TOTAL CAUSAS SISTEMA CIRCULATORIO,114,24,16,12,22,19,13,8,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Infarto agudo miocardio,4,0,1,0,0,1,2,0,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Accidente vascular encefálico,18,4,5,1,4,3,0,1,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Crisis hipertensiva,24,2,2,4,7,6,2,1,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Arritmia grave,8,2,0,1,3,1,1,0,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Otras causas circulatorias,60,16,8,6,8,8,8,6,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,598,108,96,101,105,81,62,45,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
Otras causas externas,598,108,96,101,105,81,62,45,2022,Osorno,Hospital,Hospital de Purranque Dr. Juan Hepp Dubiau
