Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,6127,684,756,841,990,1043,1001,812,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5293,652,696,740,764,882,866,693,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
TOTAL CAUSAS SISTEMA RESPIRATORIO,323,32,26,48,48,44,73,52,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
IRA Alta (J00-J06),55,13,3,13,8,1,2,15,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Influenza (J09-J11),1,0,0,1,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Neumonía (J12-J18),18,0,7,4,2,2,2,1,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Bronquitis/bronquiolitis aguda (J20-J21),20,3,2,3,2,3,3,4,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Crisis obstructiva bronquial (J40-J46),4,0,0,0,3,1,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",225,16,14,27,33,37,66,32,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
COVID 19 Sospechoso (U072),1473,84,88,132,282,399,296,192,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
COVID 19 Confirmado (U071),31,1,0,3,7,7,4,9,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
TOTAL CAUSAS SISTEMA CIRCULATORIO,124,18,18,15,32,8,14,19,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Infarto agudo miocardio,1,0,0,0,1,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Accidente vascular encefálico,10,3,2,1,2,1,1,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Crisis hipertensiva,21,4,3,3,4,2,3,2,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Arritmia grave,11,1,2,0,3,1,2,2,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Otras causas circulatorias,81,10,11,11,22,4,8,15,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,461,57,79,76,44,56,89,60,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Accidentes del tránsito,9,0,0,2,1,1,0,5,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Otras causas externas,452,57,79,74,43,55,89,55,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),74,12,4,10,10,9,16,13,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Ideación Suicida (R458),4,1,0,0,0,0,1,2,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),12,0,0,1,5,3,3,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Trastornos del Humor (Afectivos) (F30-F39),3,0,0,0,1,1,1,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",24,5,1,5,2,0,6,5,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
Otros trastornos mentales no contenidos en las categorías anteriores,31,6,3,4,2,5,5,6,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
DIARREA AGUDA (A00-A09),29,6,5,5,4,5,1,3,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
TOTAL DEMÁS CAUSAS,2778,442,476,451,337,354,373,345,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,70,15,6,10,11,9,9,10,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
- CAUSAS SISTEMA RESPIRATORIO,13,1,3,2,5,1,1,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
- COVID 19 SOSPECHOSO (U072),6,0,0,0,0,1,4,1,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
- COVID 19 CONFIRMADO (U071),2,0,0,0,0,0,1,1,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
- CAUSAS SISTEMA CIRCULATORIO,3,1,0,1,1,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
- TRAUMATISMOS Y ENVENENAMIENTOS,2,0,0,0,1,0,0,1,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),2,0,0,0,0,1,0,1,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
- LAS DEMÁS CAUSAS,42,13,3,7,4,6,3,6,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Pichilemu
