Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,7,0,0,1,1,2,5,3,1,1,2,0,4,1,4,4,0,2020,Libertador B. O'Higgins,SAPU,SAPU Centro
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,2258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,92,86,78,105,98,112,109,143,122,141,123,129,139,131,164,131,147,155,28,2020,Libertador B. O'Higgins,SAPU,SAPU Centro
TOTAL CAUSAS SISTEMA RESPIRATORIO,334,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,21,12,17,12,9,9,9,18,16,20,26,23,25,36,21,23,20,13,4,2020,Libertador B. O'Higgins,SAPU,SAPU Centro
IRA Alta (J00-J06),227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,13,10,9,8,5,6,4,11,6,15,23,17,20,25,15,13,14,12,1,2020,Libertador B. O'Higgins,SAPU,SAPU Centro
Influenza (J09-J11),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SAPU,SAPU Centro
Neumonía (J12-J18),7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,1,0,2020,Libertador B. O'Higgins,SAPU,SAPU Centro
Bronquitis/bronquiolitis aguda (J20-J21),12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,1,1,0,1,1,2,0,1,1,0,0,0,2,1,0,0,2020,Libertador B. O'Higgins,SAPU,SAPU Centro
Crisis obstructiva bronquial (J40-J46),19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,1,1,0,1,1,1,0,2,2,2,2,1,0,1,0,1,2020,Libertador B. O'Higgins,SAPU,SAPU Centro
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,8,1,5,2,2,3,2,5,7,5,0,3,3,8,4,5,4,0,2,2020,Libertador B. O'Higgins,SAPU,SAPU Centro
COVID 19 Sospechoso (U072),588,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,4,9,14,41,25,46,31,31,34,32,35,39,20,69,37,44,58,15,2020,Libertador B. O'Higgins,SAPU,SAPU Centro
