Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,9916,-,-,-,-,-,-,-,-,-,-,-,-,0,218,326,388,403,391,387,353,354,377,386,358,358,339,320,344,377,377,386,411,421,426,453,481,431,366,438,47,2020,Del Maule,Hospital,Hospital San José (Parral)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,19276,707,768,693,727,730,695,768,716,723,771,798,528,397,402,346,418,429,398,373,392,383,334,349,349,346,339,307,348,354,380,380,412,419,444,468,520,471,375,479,40,2020,Del Maule,Hospital,Hospital San José (Parral)
TOTAL CAUSAS SISTEMA RESPIRATORIO,1604,68,66,67,57,74,77,69,80,71,86,113,158,94,85,45,56,32,40,25,31,27,15,19,15,9,4,10,12,6,7,9,14,11,7,5,13,12,5,10,0,2020,Del Maule,Hospital,Hospital San José (Parral)
IRA Alta (J00-J06),1069,44,43,40,37,45,50,40,56,43,63,82,121,73,65,35,45,24,30,14,22,17,9,15,12,1,2,6,1,1,3,3,4,4,3,3,6,2,2,3,0,2020,Del Maule,Hospital,Hospital San José (Parral)
Influenza (J09-J11),10,0,0,0,0,0,0,1,1,0,3,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,Hospital,Hospital San José (Parral)
Neumonía (J12-J18),301,11,17,18,8,16,18,17,16,15,9,13,18,10,11,5,4,3,5,7,6,5,5,4,2,4,2,1,10,4,4,2,6,3,3,2,4,6,2,5,0,2020,Del Maule,Hospital,Hospital San José (Parral)
Bronquitis/bronquiolitis aguda (J20-J21),113,3,4,3,7,5,2,6,2,11,5,5,13,7,9,2,6,3,1,1,2,3,0,0,1,2,0,1,0,0,0,3,2,0,1,0,1,2,0,0,0,2020,Del Maule,Hospital,Hospital San José (Parral)
Crisis obstructiva bronquial (J40-J46),91,10,2,6,2,7,6,3,2,2,4,10,2,4,0,2,1,1,2,2,1,2,1,0,0,2,0,2,1,1,0,1,2,4,0,0,1,2,1,2,0,2020,Del Maule,Hospital,Hospital San José (Parral)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",20,0,0,0,3,1,1,2,3,0,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,Del Maule,Hospital,Hospital San José (Parral)
COVID 19 Sospechoso (U072),1810,-,-,-,-,-,0,0,0,0,0,0,21,34,49,39,56,47,36,43,53,93,128,101,73,42,47,30,55,35,38,33,51,48,72,81,144,141,86,127,7,2020,Del Maule,Hospital,Hospital San José (Parral)
COVID 19 Confirmado (U071),5,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,2020,Del Maule,Hospital,Hospital San José (Parral)
TOTAL CAUSAS SISTEMA CIRCULATORIO,613,23,26,22,31,18,19,29,19,25,12,14,11,12,12,11,14,20,20,8,8,7,9,10,13,9,13,17,11,23,25,15,15,14,21,14,14,9,8,11,1,2020,Del Maule,Hospital,Hospital San José (Parral)
Infarto agudo miocardio,30,1,2,1,1,1,0,1,1,0,0,1,1,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,2,0,2,0,2,0,1,2,1,0,0,1,0,2020,Del Maule,Hospital,Hospital San José (Parral)
