Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,12617,-,-,-,-,-,-,-,-,0,-,-,-,0,270,494,533,563,535,808,744,634,651,505,501,408,404,345,235,359,345,332,432,393,381,379,495,502,540,589,240,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,26378,1093,1043,1017,1021,1023,972,965,937,962,996,1109,928,559,477,474,521,542,605,775,731,610,619,495,490,378,401,396,318,404,406,462,466,437,503,502,551,578,621,759,232,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
TOTAL CAUSAS SISTEMA RESPIRATORIO,2780,168,137,130,108,121,127,113,112,100,158,213,349,192,91,64,55,44,35,28,40,35,29,36,20,13,17,11,15,15,6,16,11,21,24,26,15,28,20,30,7,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
IRA Alta (J00-J06),2083,136,94,98,83,94,93,84,82,76,135,168,304,164,65,51,44,32,21,15,35,25,17,27,5,7,8,4,8,7,3,7,4,13,12,7,12,18,8,14,3,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
Influenza (J09-J11),19,0,0,0,0,0,0,1,1,0,0,5,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
Neumonía (J12-J18),55,1,3,3,1,2,3,3,2,4,2,1,1,2,2,0,1,0,0,0,1,1,2,2,2,0,3,2,3,1,1,1,2,0,3,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
Bronquitis/bronquiolitis aguda (J20-J21),228,12,16,16,9,7,17,7,14,9,10,18,27,9,4,7,3,4,8,4,0,2,2,3,1,1,3,1,2,2,0,2,1,0,1,1,0,1,2,2,0,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
Crisis obstructiva bronquial (J40-J46),254,17,17,6,12,12,12,7,9,8,10,16,11,11,11,3,5,6,4,5,1,3,2,2,6,4,2,3,2,3,2,3,3,6,5,2,3,4,5,8,3,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",141,2,7,7,3,6,2,11,4,3,1,5,2,4,3,3,2,2,2,4,3,4,6,2,6,1,1,1,0,2,0,3,1,2,3,16,0,5,5,6,1,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
COVID 19 Sospechoso (U072),3431,-,-,-,-,-,0,0,0,0,0,0,37,38,38,46,79,64,188,344,371,304,209,199,190,92,98,89,63,68,56,85,62,68,95,92,87,92,96,148,33,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
COVID 19 Confirmado (U071),268,-,-,-,-,-,0,0,0,0,0,0,3,0,0,2,0,0,0,1,3,4,54,29,30,34,25,14,9,12,2,8,9,4,3,3,4,5,4,5,1,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
TOTAL CAUSAS SISTEMA CIRCULATORIO,999,40,40,29,41,38,31,43,44,44,23,23,17,14,14,16,27,35,16,24,9,16,16,19,16,9,21,24,19,25,20,37,24,21,18,19,29,29,23,35,11,2020,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
