Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Aisén,Hospital,Hospital Regional (Coihaique)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,82147,1384,1355,1295,1289,1281,1240,1272,1250,1197,1322,1629,1881,1702,1666,1673,1563,1569,1616,1799,1627,1904,1741,1768,1656,1703,1580,1446,1357,1313,1283,1399,1617,1787,1804,1746,1777,1775,1503,1712,1532,1757,1711,1820,1772,1748,1740,1713,1723,1669,1581,1471,1429,2018,Aisén,Hospital,Hospital Regional (Coihaique)
TOTAL CAUSAS SISTEMA RESPIRATORIO,21681,320,285,212,200,195,179,146,168,153,184,443,620,468,453,392,345,398,450,510,499,551,532,571,586,532,454,510,401,398,336,326,498,648,633,555,577,530,456,433,443,492,503,473,572,478,479,405,364,403,358,299,265,2018,Aisén,Hospital,Hospital Regional (Coihaique)
IRA Alta (J00-J06),8854,137,125,96,79,82,74,58,79,57,93,229,324,216,210,183,163,167,186,197,185,210,227,252,262,193,185,170,164,123,106,129,163,251,240,220,232,241,151,157,189,195,214,144,195,180,180,164,148,183,153,153,140,2018,Aisén,Hospital,Hospital Regional (Coihaique)
Influenza (J09-J11),2038,30,28,15,16,16,11,17,17,17,14,41,49,38,37,20,14,38,53,59,60,87,52,57,68,59,38,50,20,34,22,34,39,54,64,65,55,29,29,46,44,32,40,62,75,72,64,39,32,34,24,22,6,2018,Aisén,Hospital,Hospital Regional (Coihaique)
Neumonía (J12-J18),1851,19,18,18,22,14,19,17,17,22,12,24,46,30,29,35,26,38,30,42,46,36,39,44,49,62,63,49,43,40,36,32,66,75,73,39,45,42,52,40,26,44,40,46,58,25,27,36,27,18,32,7,16,2018,Aisén,Hospital,Hospital Regional (Coihaique)
Bronquitis/bronquiolitis aguda (J20-J21),3467,46,29,28,24,19,14,9,9,11,20,38,68,71,53,63,50,53,47,61,87,91,110,81,72,97,71,110,80,81,72,43,120,118,110,86,122,93,96,87,89,110,99,101,77,76,79,58,58,62,52,40,26,2018,Aisén,Hospital,Hospital Regional (Coihaique)
Crisis obstructiva bronquial (J40-J46),931,9,11,10,6,8,17,8,2,8,5,17,11,16,27,13,15,19,31,30,17,8,13,22,22,12,19,23,27,32,19,10,17,20,26,22,19,25,38,18,13,26,20,13,24,12,16,22,19,26,27,19,22,2018,Aisén,Hospital,Hospital Regional (Coihaique)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4540,79,74,45,53,56,44,37,44,38,40,94,122,97,97,78,77,83,103,121,104,119,91,115,113,109,78,108,67,88,81,78,93,130,120,123,104,100,90,85,82,85,90,107,143,113,113,86,80,80,70,58,55,2018,Aisén,Hospital,Hospital Regional (Coihaique)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Aisén,Hospital,Hospital Regional (Coihaique)
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Aisén,Hospital,Hospital Regional (Coihaique)
TOTAL CAUSAS SISTEMA CIRCULATORIO,1330,36,20,29,26,33,25,24,21,36,29,30,18,26,26,28,17,22,26,31,21,26,31,27,23,32,27,24,19,19,18,26,36,24,23,26,23,21,14,35,29,20,24,34,13,18,21,36,38,26,25,20,28,2018,Aisén,Hospital,Hospital Regional (Coihaique)
Infarto agudo miocardio,27,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,2,2,0,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,2,0,1,2,0,0,0,0,2018,Aisén,Hospital,Hospital Regional (Coihaique)
Accidente vascular encefálico,123,1,4,4,4,3,2,2,2,5,1,0,3,4,1,2,1,2,2,1,1,1,5,6,2,2,4,3,1,5,2,4,6,3,0,1,2,1,1,3,2,2,3,2,1,2,1,2,2,3,3,1,2,2018,Aisén,Hospital,Hospital Regional (Coihaique)
Crisis hipertensiva,194,4,2,3,3,2,1,4,1,3,4,2,0,2,2,2,3,5,3,4,4,4,4,4,8,5,2,3,1,2,4,6,6,4,6,11,5,6,2,6,8,1,1,5,0,2,3,12,4,3,2,4,6,2018,Aisén,Hospital,Hospital Regional (Coihaique)
Arritmia grave,153,6,1,5,3,4,2,4,1,5,3,4,2,3,5,3,3,3,4,4,3,2,7,1,2,1,3,1,4,2,0,5,3,2,1,3,1,2,2,7,2,4,3,4,3,2,2,4,3,1,4,2,2,2018,Aisén,Hospital,Hospital Regional (Coihaique)
Otras causas circulatorias,833,24,13,17,15,22,20,14,17,23,21,24,13,16,18,21,9,12,17,20,13,19,15,15,11,23,16,15,13,9,11,10,20,15,16,11,15,10,8,19,17,13,16,23,9,10,15,17,27,19,16,13,18,2018,Aisén,Hospital,Hospital Regional (Coihaique)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,11915,218,251,246,265,294,230,239,230,220,209,242,266,268,229,271,256,237,231,265,198,223,221,230,219,218,225,170,143,153,161,225,234,198,253,228,252,252,164,197,217,233,217,253,220,242,238,240,271,261,209,266,217,2018,Aisén,Hospital,Hospital Regional (Coihaique)
Accidentes del tránsito,376,5,3,5,3,4,1,19,5,12,2,16,10,6,11,4,3,7,5,3,3,6,7,9,17,6,4,3,7,0,4,15,7,13,13,9,2,2,5,0,14,5,9,16,3,9,2,13,5,18,12,8,6,2018,Aisén,Hospital,Hospital Regional (Coihaique)
Otras causas externas,11539,213,248,241,262,290,229,220,225,208,207,226,256,262,218,267,253,230,226,262,195,217,214,221,202,212,221,167,136,153,157,210,227,185,240,219,250,250,159,197,203,228,208,237,217,233,236,227,266,243,197,258,211,2018,Aisén,Hospital,Hospital Regional (Coihaique)
DIARREA AGUDA (A00-A09),2909,36,34,40,56,52,55,54,38,45,54,66,49,38,56,64,60,54,52,71,68,88,61,54,45,56,47,29,27,26,24,30,52,59,65,97,80,49,51,67,78,70,60,88,53,87,70,70,66,41,56,64,57,2018,Aisén,Hospital,Hospital Regional (Coihaique)
TOTAL DEMÁS CAUSAS,44312,774,765,768,742,707,751,809,793,743,846,848,928,902,902,918,885,858,857,922,841,1016,896,886,783,865,827,713,767,717,744,792,797,858,830,840,845,923,818,980,765,942,907,972,914,923,932,962,984,938,933,822,862,2018,Aisén,Hospital,Hospital Regional (Coihaique)
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,4402,92,78,91,86,80,91,70,94,89,71,65,85,76,84,81,71,69,70,84,70,77,80,77,90,91,86,75,89,90,82,80,89,79,98,84,93,78,97,93,84,102,102,104,91,89,86,110,78,96,85,70,80,2018,Aisén,Hospital,Hospital Regional (Coihaique)
- CAUSAS SISTEMA CIRCULATORIO,421,10,11,14,9,10,10,3,6,12,8,4,7,11,7,6,3,2,9,13,9,8,12,6,4,10,13,7,10,13,6,8,12,6,8,3,7,7,6,6,7,8,9,10,3,6,6,9,14,7,9,7,10,2018,Aisén,Hospital,Hospital Regional (Coihaique)
- CAUSAS SISTEMA RESPIRATORIO,594,7,8,5,9,10,6,4,4,8,0,10,11,8,16,4,4,6,4,12,5,8,7,8,20,20,10,22,13,22,19,12,22,22,32,17,18,9,18,14,11,16,15,10,16,7,8,16,10,15,9,0,7,2018,Aisén,Hospital,Hospital Regional (Coihaique)
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Aisén,Hospital,Hospital Regional (Coihaique)
- CORONAVIRUS (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Aisén,Hospital,Hospital Regional (Coihaique)
- TRAUMATISMOS Y ENVENENAMIENTOS,660,13,14,15,21,18,16,17,20,19,9,9,13,12,9,13,8,6,9,8,9,10,8,12,13,12,9,12,17,11,14,18,9,9,12,16,11,11,20,4,10,15,11,18,16,17,11,22,11,11,8,17,7,2018,Aisén,Hospital,Hospital Regional (Coihaique)
- LAS DEMÁS CAUSAS,2727,62,45,57,47,42,59,46,64,50,54,42,54,45,52,58,56,55,48,51,47,51,53,51,53,49,54,34,49,44,43,42,46,42,46,48,57,51,53,69,56,63,67,66,56,59,61,63,43,63,59,46,56,2018,Aisén,Hospital,Hospital Regional (Coihaique)
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Aisén,Hospital,Hospital Regional (Coihaique)
