Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5531,-,-,-,-,-,-,-,-,-,-,-,-,153,210,201,150,192,160,176,224,203,224,182,174,143,126,201,256,215,168,173,193,192,224,225,257,245,284,309,71,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,11566,584,563,537,471,524,492,495,465,507,515,569,440,215,202,197,142,185,158,161,215,181,207,169,171,137,124,200,252,209,159,169,185,187,221,214,251,236,280,307,70,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
TOTAL CAUSAS SISTEMA RESPIRATORIO,2142,127,104,106,100,109,111,92,71,131,100,179,211,85,49,26,31,35,24,15,47,41,38,14,32,6,22,15,25,7,3,9,8,17,16,28,25,12,25,36,10,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
IRA Alta (J00-J06),1402,67,66,85,74,95,78,70,53,106,71,100,129,65,34,12,28,32,16,10,27,12,8,7,17,1,13,9,16,4,1,4,2,3,5,22,15,5,11,22,7,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Influenza (J09-J11),5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Neumonía (J12-J18),59,1,2,2,1,0,1,4,1,4,7,8,2,5,0,2,1,0,0,0,0,1,1,1,5,0,0,1,1,0,0,0,1,0,0,1,2,0,0,4,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Bronquitis/bronquiolitis aguda (J20-J21),218,16,12,10,9,5,14,7,8,7,15,19,21,10,5,6,1,3,3,3,4,3,4,4,6,1,6,0,3,0,0,0,1,2,2,1,1,0,2,3,1,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Crisis obstructiva bronquial (J40-J46),86,4,2,1,1,2,6,2,2,7,2,12,2,3,1,3,0,0,2,0,3,3,2,0,2,3,1,2,0,0,1,1,0,4,2,1,1,2,4,2,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",372,39,22,8,15,7,12,9,7,7,5,38,54,2,9,3,1,0,3,2,13,22,23,2,2,1,2,3,5,3,1,4,4,8,7,3,6,5,8,5,2,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
COVID 19 Sospechoso (U072),773,-,-,-,-,-,0,0,0,0,0,0,7,3,7,11,4,9,14,20,44,45,81,72,50,41,30,51,20,32,26,22,23,19,17,19,31,24,18,27,6,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
COVID 19 Confirmado (U071),3,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
TOTAL CAUSAS SISTEMA CIRCULATORIO,319,7,12,12,6,6,13,2,2,7,1,6,2,2,7,4,6,6,4,9,12,7,9,3,5,7,0,9,16,14,11,6,16,12,17,6,20,15,12,5,3,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Infarto agudo miocardio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Accidente vascular encefálico,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Crisis hipertensiva,241,4,9,8,6,6,13,2,2,7,1,3,2,2,3,3,6,6,4,8,6,2,6,3,5,7,0,9,14,7,6,6,9,5,12,6,16,10,9,5,3,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Arritmia grave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Otras causas circulatorias,71,3,3,4,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,5,3,0,0,0,0,0,2,5,5,0,7,6,5,0,3,4,3,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,63,0,0,0,0,0,0,60,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Accidentes del tránsito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
Otras causas externas,63,0,0,0,0,0,0,60,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
DIARREA AGUDA (A00-A09),778,63,40,67,66,87,50,40,35,61,43,29,20,11,10,8,7,8,8,6,7,2,2,7,10,4,2,7,5,2,1,1,3,0,1,12,7,1,3,38,4,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
TOTAL DEMÁS CAUSAS,7503,387,407,352,299,322,318,301,357,308,371,355,207,117,134,145,94,127,108,111,105,85,76,73,73,79,70,118,186,154,118,131,135,139,170,149,168,184,222,201,47,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU- Edgardo Enriquez Froedden
