Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,296,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,50,31,47,65,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,Hospital,Hospital Hanga Roa (Isla De Pascua)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,11522,344,346,330,345,361,391,364,371,422,371,348,295,179,181,211,227,266,269,295,336,303,327,285,264,290,301,245,254,279,246,261,267,272,237,289,286,287,244,264,69,2020,Metropolitano Oriente,Hospital,Hospital Hanga Roa (Isla De Pascua)
TOTAL CAUSAS SISTEMA RESPIRATORIO,1021,35,29,39,64,65,51,37,39,50,40,65,67,42,27,24,19,24,23,48,10,11,7,12,11,14,7,15,17,16,8,4,13,16,9,10,22,15,9,7,0,2020,Metropolitano Oriente,Hospital,Hospital Hanga Roa (Isla De Pascua)
IRA Alta (J00-J06),359,13,17,14,25,31,18,10,19,20,7,26,14,20,8,12,5,7,12,12,8,3,5,0,2,1,2,2,3,6,2,0,4,5,7,1,8,5,2,3,0,2020,Metropolitano Oriente,Hospital,Hospital Hanga Roa (Isla De Pascua)
Influenza (J09-J11),7,1,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,Hospital,Hospital Hanga Roa (Isla De Pascua)
Neumonía (J12-J18),32,1,1,3,0,0,2,0,0,2,1,1,0,2,2,2,0,2,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,4,2,1,0,0,2020,Metropolitano Oriente,Hospital,Hospital Hanga Roa (Isla De Pascua)
Bronquitis/bronquiolitis aguda (J20-J21),115,2,1,1,6,8,6,6,2,2,5,8,14,3,7,3,0,3,2,1,0,0,1,2,5,1,1,4,4,1,1,2,3,1,0,1,1,2,3,1,1,2020,Metropolitano Oriente,Hospital,Hospital Hanga Roa (Isla De Pascua)
Crisis obstructiva bronquial (J40-J46),93,4,4,11,4,6,4,6,5,6,5,8,1,0,1,2,0,4,2,1,0,2,0,1,0,6,0,0,2,1,0,0,0,1,1,0,2,3,0,0,0,2020,Metropolitano Oriente,Hospital,Hospital Hanga Roa (Isla De Pascua)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",416,14,4,10,29,20,21,14,13,17,22,22,38,17,9,5,14,8,7,34,2,5,1,9,4,5,4,9,6,7,5,2,6,8,1,8,7,3,3,3,0,2020,Metropolitano Oriente,Hospital,Hospital Hanga Roa (Isla De Pascua)
COVID 19 Sospechoso (U072),175,0,0,0,0,-,0,0,0,0,0,2,8,34,31,20,3,1,13,16,9,3,1,2,2,9,4,2,0,2,4,1,1,1,0,2,2,2,0,0,0,2020,Metropolitano Oriente,Hospital,Hospital Hanga Roa (Isla De Pascua)
