Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,25572,388,354,449,453,461,272,434,366,418,432,524,520,470,492,549,528,452,443,461,501,488,589,619,598,610,678,500,432,417,431,405,453,596,546,498,490,447,580,535,472,529,474,548,545,531,494,529,526,556,469,491,529,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
TOTAL CAUSAS SISTEMA RESPIRATORIO,9208,74,66,87,81,81,46,78,76,91,112,167,175,152,207,211,192,161,165,181,215,252,342,367,372,354,386,253,220,178,176,183,194,270,232,200,190,170,215,174,139,156,136,179,152,128,142,146,154,143,132,128,127,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
IRA Alta (J00-J06),6561,43,54,62,63,66,37,63,66,72,96,140,147,108,166,154,135,127,121,140,155,192,256,238,259,223,221,166,121,111,105,104,129,188,161,144,137,118,134,132,103,136,105,139,111,90,106,109,110,113,93,97,95,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
Influenza (J09-J11),75,14,3,2,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,2,5,3,8,4,7,0,2,0,2,2,2,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,2,1,0,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
Neumonía (J12-J18),265,1,3,3,7,2,1,2,1,2,2,1,2,5,4,6,4,2,0,2,2,4,4,13,14,12,20,10,10,13,12,9,10,4,5,7,7,5,8,7,4,2,0,2,3,2,1,5,6,3,5,5,1,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
Bronquitis/bronquiolitis aguda (J20-J21),1840,10,3,12,7,10,5,6,5,12,10,21,19,29,32,41,45,25,32,36,52,43,58,98,77,106,131,69,73,44,49,52,47,62,54,36,36,37,56,23,21,9,19,25,31,21,22,27,24,24,22,14,18,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
Crisis obstructiva bronquial (J40-J46),334,2,2,3,3,3,3,3,4,4,4,3,2,5,4,5,5,5,11,2,2,6,18,14,13,8,5,7,13,8,8,8,5,11,11,11,9,5,9,6,3,4,6,8,5,9,7,4,11,2,10,7,8,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",133,4,1,5,1,0,0,4,0,0,0,1,4,4,1,4,3,1,1,1,3,5,1,1,1,1,2,1,1,2,0,8,1,5,0,1,0,4,7,6,8,4,6,5,1,5,6,1,2,1,0,4,5,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
TOTAL CAUSAS SISTEMA CIRCULATORIO,261,2,7,7,5,7,1,1,5,7,4,4,1,1,0,3,1,2,1,3,2,3,0,4,2,1,3,1,1,10,11,3,8,9,8,2,6,8,14,5,16,7,6,8,9,3,4,5,8,15,2,4,11,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
Infarto agudo miocardio,10,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
Accidente vascular encefálico,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,1,0,0,2,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
Crisis hipertensiva,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,6,4,7,1,3,4,7,1,11,6,4,7,3,2,3,3,3,8,0,1,5,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
Arritmia grave,15,0,3,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
Otras causas circulatorias,109,2,4,5,5,4,1,1,4,5,2,3,1,1,0,2,1,1,0,2,1,2,0,4,1,1,3,0,1,0,1,0,1,1,1,1,3,4,5,3,4,0,1,1,5,1,1,1,3,6,2,3,4,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2795,62,51,79,79,69,37,67,41,61,57,60,69,59,54,53,58,42,41,41,47,30,27,40,36,37,39,32,28,30,43,43,44,44,56,54,49,37,57,64,60,69,57,68,70,70,53,86,76,67,57,69,76,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
Accidentes del tránsito,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
Otras causas externas,2793,62,51,79,79,69,37,67,41,61,57,60,69,59,54,53,58,42,41,41,47,30,27,40,36,37,39,32,28,30,43,42,44,44,55,54,49,37,57,64,60,69,57,68,70,70,53,86,76,67,57,69,76,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
DIARREA AGUDA (A00-A09),1221,14,10,15,6,8,11,19,26,28,26,35,33,22,20,16,45,17,9,14,14,23,13,19,12,25,6,13,15,9,14,14,15,12,11,20,21,31,32,25,30,34,38,34,47,22,39,30,39,56,40,38,56,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
TOTAL DEMÁS CAUSAS,12087,236,220,261,282,296,177,269,218,231,233,258,242,236,211,266,232,230,227,222,223,180,207,189,176,193,244,201,168,190,187,162,192,261,239,222,224,201,262,267,227,263,237,259,267,308,256,262,249,275,238,252,259,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Suroriente,SAPU,SAPU-Los Castaños
