Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,82433,1479,1424,1365,1360,1381,1441,1401,1412,1342,1348,1622,1677,1659,1635,1566,1549,2086,1499,1597,1500,1634,1534,1519,1544,1567,1609,1474,1382,1293,1451,1540,1565,1584,1585,1576,1679,1657,1692,1652,1759,1833,1760,1762,1662,1901,1793,1803,1748,1627,1637,1558,1710,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
TOTAL CAUSAS SISTEMA RESPIRATORIO,12111,120,99,77,99,82,97,78,83,100,92,172,174,184,198,202,208,334,274,238,281,303,329,359,362,420,419,341,325,237,225,265,287,319,305,271,315,279,327,247,232,291,224,257,229,264,227,236,218,226,196,188,196,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
IRA Alta (J00-J06),7604,74,69,56,64,51,68,55,58,69,67,133,129,129,128,134,139,221,182,162,174,213,209,229,201,220,207,190,162,125,128,145,150,171,190,149,183,171,212,161,159,200,152,169,158,189,165,153,144,142,125,141,129,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
Influenza (J09-J11),89,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3,2,3,2,4,2,11,2,11,12,6,2,0,1,2,0,0,2,0,0,0,1,1,0,1,5,4,1,1,1,0,1,0,1,3,0,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
Neumonía (J12-J18),765,14,8,3,14,7,9,7,3,2,9,3,5,9,13,14,18,17,18,13,16,12,20,21,34,23,21,16,24,18,4,17,13,22,23,27,33,20,13,20,12,19,18,22,10,19,14,11,13,11,12,10,11,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
Bronquitis/bronquiolitis aguda (J20-J21),2861,23,10,13,13,15,12,9,11,19,9,27,28,24,38,36,33,71,54,48,78,55,86,77,102,139,156,110,121,79,75,88,104,102,72,86,83,67,83,51,45,57,41,44,49,38,32,48,42,55,38,21,44,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
Crisis obstructiva bronquial (J40-J46),421,4,5,1,3,3,5,5,7,6,1,7,5,11,12,3,7,6,6,7,6,8,3,12,9,15,12,6,11,8,9,6,15,17,6,6,9,14,15,6,8,4,3,11,8,13,11,17,9,13,10,6,11,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",371,5,7,4,4,6,2,2,4,4,6,2,7,10,7,15,10,16,12,5,5,11,9,9,14,12,11,13,5,7,8,7,5,7,12,3,7,7,3,8,8,10,5,7,3,4,4,7,9,5,10,7,1,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
TOTAL CAUSAS SISTEMA CIRCULATORIO,2800,50,58,45,44,32,52,51,47,52,52,45,61,56,47,49,53,60,40,51,39,50,51,55,51,44,51,54,58,53,56,64,63,48,65,65,62,68,60,56,69,52,58,50,50,54,68,71,46,58,60,61,45,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
Infarto agudo miocardio,211,2,3,1,2,3,2,4,5,2,0,3,5,6,4,6,3,4,4,4,4,8,5,6,7,6,2,2,3,2,7,6,8,6,3,1,1,3,6,5,8,2,5,5,4,5,7,3,2,8,1,4,3,2017,Del Maule,Hospital,Hospital San Juan de Dios (Curicó)
