Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,2894,-,-,-,-,-,-,-,-,-,138,142,169,92,90,82,82,75,85,68,64,82,70,88,82,76,82,86,79,100,111,101,109,91,95,139,102,94,111,99,10,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4454,162,165,194,168,175,174,194,156,162,138,142,169,92,90,82,82,75,85,68,64,82,70,88,82,76,82,86,79,100,111,101,109,91,95,139,102,94,111,109,10,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
TOTAL CAUSAS SISTEMA RESPIRATORIO,587,34,33,29,17,26,16,29,26,26,27,29,76,37,30,14,12,11,7,9,2,8,5,6,11,10,5,9,2,4,5,8,3,2,3,1,4,3,3,5,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
IRA Alta (J00-J06),455,26,27,25,15,20,10,23,21,23,22,26,64,32,26,8,11,6,6,5,2,4,4,3,5,8,3,4,1,3,1,5,3,1,1,0,2,3,3,3,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Influenza (J09-J11),6,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Neumonía (J12-J18),22,1,2,0,0,2,3,1,1,0,1,0,0,0,1,2,0,2,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Bronquitis/bronquiolitis aguda (J20-J21),42,5,4,0,2,2,1,3,0,1,3,1,7,2,1,2,0,0,0,2,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Crisis obstructiva bronquial (J40-J46),37,0,0,1,0,1,1,2,4,1,1,0,4,2,1,0,0,3,1,0,0,0,0,1,2,1,0,2,0,0,3,2,0,0,2,0,0,0,0,2,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",25,1,0,3,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,2,0,1,0,2,2,1,1,2,0,0,1,1,0,0,0,1,1,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
COVID 19 Sospechoso (U072),158,0,0,-,0,-,0,0,0,0,0,0,0,0,5,2,0,0,4,1,3,2,1,5,3,5,19,7,8,9,13,6,7,12,7,6,5,9,11,8,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
COVID 19 Confirmado (U071),1,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
TOTAL CAUSAS SISTEMA CIRCULATORIO,87,0,3,3,2,5,4,3,2,2,2,0,4,0,0,1,4,3,2,2,1,2,3,2,1,5,3,2,1,1,3,4,2,0,4,3,2,2,2,2,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Infarto agudo miocardio,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Accidente vascular encefálico,7,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Crisis hipertensiva,28,0,1,0,1,1,1,1,1,0,0,0,2,0,0,0,2,0,2,0,0,1,1,0,1,2,0,0,1,0,1,3,1,0,1,3,0,1,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Arritmia grave,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Otras causas circulatorias,37,0,2,3,0,2,2,1,0,0,1,0,1,0,0,1,2,1,0,0,1,1,2,0,0,2,1,2,0,1,2,1,1,0,1,0,1,1,2,2,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,813,38,32,36,37,47,45,35,33,42,29,32,24,5,6,16,11,14,9,13,11,8,13,9,22,18,13,12,15,18,16,18,19,7,17,23,12,15,16,25,2,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Accidentes del tránsito,19,0,0,3,0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
Otras causas externas,794,38,32,33,37,47,35,35,32,42,29,32,23,5,6,16,11,14,9,13,11,8,13,9,22,17,13,11,15,18,16,18,19,7,17,21,12,15,16,25,2,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
DIARREA AGUDA (A00-A09),109,6,4,16,14,3,6,8,1,2,1,2,2,1,0,0,5,3,1,0,2,0,1,0,1,0,0,1,1,0,6,2,2,2,1,4,1,6,1,3,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
TOTAL DEMÁS CAUSAS,2699,84,93,110,98,94,103,119,94,90,79,79,63,49,49,49,50,44,62,43,45,62,47,66,44,37,42,55,52,68,68,63,76,68,63,102,78,59,78,66,8,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Río Negro Hornopirén
