Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5899,109,164,138,189,190,186,169,160,168,182,183,175,88,110,126,124,137,125,134,142,118,117,117,126,112,111,144,144,200,192,141,164,155,154,159,187,160,163,211,25,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
TOTAL CAUSAS SISTEMA RESPIRATORIO,865,22,35,24,32,40,36,39,33,26,50,56,71,24,34,22,15,12,21,12,14,16,14,17,13,16,7,16,13,21,19,5,11,5,3,10,12,13,16,18,2,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
IRA Alta (J00-J06),752,22,30,21,28,36,30,32,30,24,44,49,65,21,26,18,12,12,17,11,11,16,11,15,12,15,7,14,11,13,18,5,10,5,3,8,9,12,12,15,2,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
Influenza (J09-J11),2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
Neumonía (J12-J18),14,0,0,0,1,1,2,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
Bronquitis/bronquiolitis aguda (J20-J21),44,0,4,2,2,2,2,2,2,2,4,4,3,1,5,3,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
Crisis obstructiva bronquial (J40-J46),10,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",43,0,0,1,1,1,0,2,1,0,2,1,1,1,3,1,0,0,2,0,2,0,1,2,1,0,0,2,2,3,1,0,1,0,0,1,3,1,4,2,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
COVID 19 Sospechoso (U072),180,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,0,4,4,6,6,11,22,14,19,12,8,13,3,18,10,6,15,1,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
COVID 19 Confirmado (U071),1,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
TOTAL CAUSAS SISTEMA CIRCULATORIO,91,0,0,0,1,0,2,0,0,2,1,0,2,1,2,2,2,3,6,5,1,2,2,2,1,3,3,3,9,5,4,1,1,3,3,2,5,6,2,4,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
Infarto agudo miocardio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
Accidente vascular encefálico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
Crisis hipertensiva,40,0,0,0,0,0,2,0,0,2,0,0,1,1,2,1,0,0,2,1,0,2,2,1,1,0,3,2,2,4,0,0,0,2,1,0,3,1,1,3,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
Arritmia grave,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
Otras causas circulatorias,47,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,3,4,4,1,0,0,0,0,3,0,1,6,1,4,1,1,1,2,2,2,3,1,1,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
Accidentes del tránsito,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
Otras causas externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
DIARREA AGUDA (A00-A09),576,21,33,29,34,45,23,29,47,21,24,23,19,5,2,12,8,10,7,8,12,11,7,7,1,11,5,7,6,12,8,6,8,5,8,9,11,9,8,21,4,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
TOTAL DEMÁS CAUSAS,4182,66,96,85,122,105,125,101,80,119,107,104,83,58,72,90,99,111,90,109,113,85,93,91,107,78,90,112,104,140,147,110,132,133,127,135,141,122,129,153,18,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR de Malloa
