Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,19307,315,253,253,237,250,233,224,226,245,260,385,430,372,407,415,446,374,390,443,451,496,488,529,436,485,573,415,410,350,287,297,340,472,455,397,376,405,411,420,417,416,381,423,439,376,367,365,376,257,265,288,286,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
TOTAL CAUSAS SISTEMA RESPIRATORIO,11141,112,121,102,86,105,99,106,92,102,134,264,291,248,243,242,243,189,221,257,278,312,326,332,332,368,423,288,284,222,160,151,195,289,296,203,214,259,212,230,240,219,227,248,231,197,216,191,200,137,141,139,124,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
IRA Alta (J00-J06),9626,94,96,85,72,92,78,91,79,95,109,234,265,223,218,206,213,163,203,225,252,276,304,296,298,333,354,227,230,191,134,124,171,252,264,169,178,223,168,194,210,173,185,203,199,170,203,164,178,115,132,119,96,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
Influenza (J09-J11),76,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,3,2,2,1,1,3,2,7,4,3,16,7,7,4,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
Neumonía (J12-J18),209,0,1,0,1,2,4,1,1,0,3,5,3,7,10,3,7,5,0,2,2,6,3,4,8,2,5,10,6,6,7,9,4,3,2,7,1,3,3,8,6,6,12,8,9,2,0,2,1,3,0,2,4,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
Bronquitis/bronquiolitis aguda (J20-J21),933,7,4,8,3,9,8,7,6,4,15,22,16,11,14,25,15,11,10,17,20,17,12,18,15,25,45,38,39,16,15,15,14,31,26,24,26,26,36,23,22,31,30,29,21,14,11,16,14,16,7,14,15,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
Crisis obstructiva bronquial (J40-J46),162,6,7,4,3,2,6,4,5,1,5,2,4,4,1,3,3,6,4,5,1,6,5,1,4,1,3,4,1,4,4,3,2,2,1,2,5,5,1,3,2,4,0,4,2,3,1,4,0,1,2,2,4,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",135,5,12,5,7,0,3,3,1,1,2,1,3,2,0,2,2,2,2,7,2,4,0,6,3,4,0,2,1,1,0,0,1,1,3,1,4,2,2,1,0,5,0,4,0,7,1,5,7,2,0,2,4,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
TOTAL CAUSAS SISTEMA CIRCULATORIO,164,0,2,2,2,1,2,2,3,2,4,0,2,2,3,4,0,2,3,1,2,1,0,0,0,0,3,2,0,1,2,4,2,8,9,11,5,3,3,5,8,7,5,7,5,1,2,6,3,6,3,9,4,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
Infarto agudo miocardio,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
Accidente vascular encefálico,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
Crisis hipertensiva,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,6,7,1,1,0,2,2,5,3,2,0,0,1,2,0,3,0,2,3,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
Arritmia grave,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,1,1,1,0,1,0,2,0,2,0,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
Otras causas circulatorias,88,0,2,2,2,1,2,2,2,1,4,0,2,2,3,4,0,2,3,1,2,1,0,0,0,0,2,2,0,0,2,2,1,2,3,4,1,1,2,3,2,2,1,3,3,0,1,3,2,0,2,5,1,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,904,3,17,19,27,26,20,18,16,17,12,5,16,14,15,32,27,13,13,12,10,14,18,30,18,14,9,11,19,16,12,11,20,26,18,18,16,14,15,27,17,22,12,22,20,23,22,20,21,17,20,16,14,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
Accidentes del tránsito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
Otras causas externas,904,3,17,19,27,26,20,18,16,17,12,5,16,14,15,32,27,13,13,12,10,14,18,30,18,14,9,11,19,16,12,11,20,26,18,18,16,14,15,27,17,22,12,22,20,23,22,20,21,17,20,16,14,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
DIARREA AGUDA (A00-A09),550,26,1,8,8,18,5,4,5,10,4,5,9,10,10,15,9,22,11,10,12,7,8,12,7,3,9,11,6,2,5,26,7,10,9,6,5,32,16,19,20,30,1,6,8,33,9,6,5,2,7,5,16,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
TOTAL DEMÁS CAUSAS,6548,174,112,122,114,100,107,94,110,114,106,111,112,98,136,122,167,148,142,163,149,162,136,155,79,100,129,103,101,109,108,105,116,139,123,159,136,97,165,139,132,138,136,140,175,122,118,142,147,95,94,119,128,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
- CORONAVIRUS (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Magallanes,SAPU,SAPU Dr. Mateo Bencur
