Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,18830,-,-,-,-,-,-,-,-,-,-,-,0,775,803,690,742,621,651,659,627,594,564,644,592,596,665,697,748,655,755,678,830,656,664,762,866,776,580,739,201,2020,Del Maule,SAR,SAR San Clemente
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,36338,1592,1540,1391,1457,1507,1496,1466,1491,1425,1442,1675,1301,871,802,676,733,610,641,645,609,584,555,622,588,576,654,684,728,637,742,659,819,646,651,745,829,753,571,733,192,2020,Del Maule,SAR,SAR San Clemente
TOTAL CAUSAS SISTEMA RESPIRATORIO,5352,234,285,181,192,218,270,259,274,254,327,500,553,337,208,140,119,96,82,63,81,56,43,38,34,42,30,20,32,26,31,36,34,31,33,37,45,38,35,27,11,2020,Del Maule,SAR,SAR San Clemente
IRA Alta (J00-J06),4206,192,230,154,151,167,211,200,205,205,275,425,451,271,169,109,87,71,65,51,64,50,35,26,23,33,20,16,21,17,20,14,15,21,18,26,31,28,22,12,5,2020,Del Maule,SAR,SAR San Clemente
Influenza (J09-J11),2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAR,SAR San Clemente
Neumonía (J12-J18),184,7,8,3,8,9,13,7,8,8,15,8,10,11,8,4,2,1,0,1,2,0,0,3,0,3,2,1,2,2,2,7,5,4,5,2,3,5,0,5,0,2020,Del Maule,SAR,SAR San Clemente
Bronquitis/bronquiolitis aguda (J20-J21),562,24,30,13,16,22,32,30,30,23,31,52,71,38,19,18,23,13,10,6,6,3,2,5,7,1,4,1,2,2,2,2,3,0,2,5,3,3,6,2,0,2020,Del Maule,SAR,SAR San Clemente
Crisis obstructiva bronquial (J40-J46),266,4,11,10,17,10,7,15,7,11,4,10,15,7,10,9,6,10,5,5,6,3,6,4,3,3,4,2,7,4,5,4,9,4,7,2,5,1,6,4,4,2020,Del Maule,SAR,SAR San Clemente
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",132,7,5,1,0,10,7,7,24,7,2,5,5,10,2,0,1,1,2,0,3,0,0,0,1,2,0,0,0,1,2,9,2,2,1,2,3,1,1,4,2,2020,Del Maule,SAR,SAR San Clemente
COVID 19 Sospechoso (U072),2195,-,-,-,-,-,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,42,86,110,109,103,220,227,185,93,165,83,152,62,72,108,107,112,52,82,18,2020,Del Maule,SAR,SAR San Clemente
