Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,9379,315,192,317,226,345,275,331,302,303,328,382,198,253,182,234,178,253,238,198,267,229,180,211,195,150,193,176,211,198,231,244,214,235,238,219,222,240,185,291,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
TOTAL CAUSAS SISTEMA RESPIRATORIO,912,45,19,38,20,38,21,30,31,38,37,100,73,84,41,47,34,30,11,11,14,17,12,3,4,4,5,6,6,12,5,11,9,8,14,15,9,1,4,5,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
IRA Alta (J00-J06),583,24,14,23,14,26,12,21,25,31,20,82,53,46,26,33,22,16,4,7,6,13,11,1,1,2,1,4,4,4,5,3,4,4,4,5,7,1,3,1,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
Influenza (J09-J11),54,1,0,0,0,0,2,0,0,1,9,1,7,12,4,5,2,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
Neumonía (J12-J18),44,0,0,3,1,1,0,3,3,1,2,1,0,4,1,0,3,2,0,0,0,0,1,1,0,1,0,1,1,3,0,2,0,0,4,3,1,0,0,1,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
Bronquitis/bronquiolitis aguda (J20-J21),80,8,3,4,2,7,0,2,2,2,2,6,8,6,5,4,2,3,3,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,2,3,0,0,0,0,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
Crisis obstructiva bronquial (J40-J46),84,6,2,6,2,2,5,1,1,3,2,5,4,5,4,2,3,5,2,1,4,2,0,0,1,0,3,0,0,3,0,3,2,0,1,1,1,0,1,1,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",67,6,0,2,1,2,2,3,0,0,2,5,1,11,1,3,2,0,1,1,4,1,0,0,1,0,1,0,1,2,0,3,1,2,3,3,0,0,0,2,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
COVID 19 Sospechoso (U072),485,-,-,-,-,-,0,0,0,0,0,0,4,3,1,0,3,0,13,6,8,20,11,18,21,17,31,25,22,14,28,26,29,43,20,19,21,21,13,48,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
COVID 19 Confirmado (U071),19,-,-,-,-,-,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,3,2,0,0,1,3,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
TOTAL CAUSAS SISTEMA CIRCULATORIO,304,11,10,13,4,11,8,5,12,4,12,10,4,4,5,5,6,5,11,7,8,4,4,8,2,5,7,6,13,10,4,10,11,13,9,7,8,11,5,12,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
Infarto agudo miocardio,21,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,2,0,1,0,0,0,1,0,1,1,0,2,0,1,1,0,1,0,0,0,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
Accidente vascular encefálico,33,1,0,2,2,1,2,1,0,0,1,0,1,0,2,0,2,0,0,0,0,0,1,0,0,1,0,1,3,1,0,1,0,2,1,1,1,2,1,2,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
Crisis hipertensiva,59,2,2,2,0,2,3,0,4,0,0,2,1,0,1,2,1,2,3,0,1,0,1,1,1,0,2,3,4,4,1,2,3,3,0,0,1,4,1,0,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
Arritmia grave,35,1,3,1,1,3,0,0,0,1,1,1,1,2,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,2,0,0,4,0,2,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
Otras causas circulatorias,156,7,4,8,1,4,2,3,8,2,9,7,1,1,1,1,3,3,6,6,4,4,0,6,1,3,4,1,5,3,2,5,7,6,5,6,5,1,3,8,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1628,61,36,50,51,58,67,70,54,63,61,67,27,27,27,24,20,40,38,30,42,46,26,30,36,19,34,30,33,29,51,37,48,44,53,37,28,51,27,56,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
Accidentes del tránsito,21,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,0,2,0,0,2,1,0,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
Otras causas externas,1607,61,36,50,51,58,67,65,54,61,61,67,27,27,27,24,20,40,38,30,42,46,25,30,36,19,34,30,32,29,51,37,41,44,51,37,28,49,26,56,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
DIARREA AGUDA (A00-A09),194,12,14,12,16,21,4,8,12,4,4,12,4,4,6,2,8,9,1,4,5,4,1,3,0,0,3,0,2,2,2,6,0,0,2,1,0,1,1,4,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
TOTAL DEMÁS CAUSAS,5845,186,113,204,135,217,175,218,193,194,214,193,88,134,103,156,107,169,164,140,190,138,126,149,132,105,113,108,133,130,140,153,116,126,137,138,156,155,134,163,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,58,3,2,3,3,1,1,3,1,1,1,1,2,1,1,0,1,0,1,1,7,1,6,0,0,1,0,0,1,1,1,1,1,1,2,1,1,2,0,4,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
- CAUSAS SISTEMA CIRCULATORIO,14,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
- CAUSAS SISTEMA RESPIRATORIO,18,3,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
- TRAUMATISMOS Y ENVENENAMIENTOS,25,0,1,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
- LAS DEMÁS CAUSAS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,Hospital,Hospital de Frutillar
