Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Ñuble,SAPU,SAPU-Los Volcanes
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,16714,266,246,250,237,195,256,229,250,273,274,294,326,309,314,306,325,320,369,308,327,369,310,320,398,419,371,371,352,307,307,302,339,415,438,415,437,375,438,433,386,284,337,317,303,265,256,313,312,312,296,295,248,2019,Ñuble,SAPU,SAPU-Los Volcanes
TOTAL CAUSAS SISTEMA RESPIRATORIO,7543,101,73,77,60,49,57,49,56,69,85,118,151,143,143,128,150,145,180,150,167,213,183,189,222,259,209,199,165,179,154,138,163,226,239,228,246,219,239,184,194,141,156,147,109,87,80,122,104,111,104,104,79,2019,Ñuble,SAPU,SAPU-Los Volcanes
IRA Alta (J00-J06),5208,68,53,60,48,37,41,38,42,49,62,94,119,100,124,105,122,91,130,88,117,152,129,109,148,163,153,118,123,105,93,91,115,160,169,155,157,138,145,115,150,91,96,96,88,55,55,87,76,84,76,68,60,2019,Ñuble,SAPU,SAPU-Los Volcanes
Influenza (J09-J11),51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,4,8,6,1,8,0,0,0,0,1,1,1,1,2,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,Ñuble,SAPU,SAPU-Los Volcanes
Neumonía (J12-J18),56,1,0,0,0,0,3,1,0,1,2,0,1,0,0,0,1,0,1,2,2,4,0,0,1,4,5,3,1,1,1,1,4,2,0,1,1,5,0,3,0,0,0,0,0,0,0,1,1,0,1,0,1,2019,Ñuble,SAPU,SAPU-Los Volcanes
Bronquitis/bronquiolitis aguda (J20-J21),2051,28,17,16,11,9,10,7,12,18,19,22,28,41,17,18,23,51,46,55,44,51,51,73,61,81,49,67,35,73,54,41,42,58,59,62,83,71,92,52,40,46,57,43,20,31,21,25,23,23,24,34,17,2019,Ñuble,SAPU,SAPU-Los Volcanes
Crisis obstructiva bronquial (J40-J46),105,1,2,1,1,2,2,2,1,0,2,1,2,2,2,3,2,1,3,2,0,4,1,0,3,2,1,3,4,0,5,4,1,5,8,6,3,1,0,3,2,2,2,1,1,1,1,3,2,1,0,2,1,2019,Ñuble,SAPU,SAPU-Los Volcanes
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",72,3,1,0,0,1,1,1,1,1,0,1,1,0,0,2,2,2,0,1,3,1,0,3,1,3,0,0,2,0,1,1,0,0,2,3,0,3,0,3,1,2,1,7,0,0,3,6,2,3,3,0,0,2019,Ñuble,SAPU,SAPU-Los Volcanes
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Ñuble,SAPU,SAPU-Los Volcanes
