Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3033,-,-,-,-,-,-,-,-,-,-,-,-,31,113,109,106,120,113,132,117,95,100,101,73,102,84,102,117,120,114,101,138,122,125,120,129,129,146,155,19,2020,Coquimbo,Hospital,Hospital San Juan de Dios (Combarbalá)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5354,215,198,189,183,180,168,158,216,178,174,195,176,122,113,109,106,120,113,132,117,95,100,101,73,102,84,102,117,120,114,101,138,122,125,120,129,129,146,155,19,2020,Coquimbo,Hospital,Hospital San Juan de Dios (Combarbalá)
TOTAL CAUSAS SISTEMA RESPIRATORIO,319,22,16,11,7,9,9,9,13,15,20,24,51,21,15,8,5,3,11,10,1,5,5,2,2,1,0,0,3,0,4,2,2,2,1,1,1,3,1,4,0,2020,Coquimbo,Hospital,Hospital San Juan de Dios (Combarbalá)
IRA Alta (J00-J06),199,19,7,4,4,5,6,1,7,8,12,16,41,16,9,6,5,3,7,4,1,4,3,1,2,0,0,0,0,0,1,1,1,0,0,0,0,1,1,3,0,2020,Coquimbo,Hospital,Hospital San Juan de Dios (Combarbalá)
Influenza (J09-J11),4,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,Hospital,Hospital San Juan de Dios (Combarbalá)
Neumonía (J12-J18),33,1,5,2,1,2,1,0,1,1,3,4,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,2020,Coquimbo,Hospital,Hospital San Juan de Dios (Combarbalá)
Bronquitis/bronquiolitis aguda (J20-J21),34,0,2,2,2,2,1,1,2,3,4,3,3,2,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,Coquimbo,Hospital,Hospital San Juan de Dios (Combarbalá)
Crisis obstructiva bronquial (J40-J46),24,2,0,1,0,0,1,1,0,1,1,1,2,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,1,0,0,0,2020,Coquimbo,Hospital,Hospital San Juan de Dios (Combarbalá)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",25,0,2,1,0,0,0,5,3,0,0,0,0,0,2,0,0,0,2,2,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2020,Coquimbo,Hospital,Hospital San Juan de Dios (Combarbalá)
COVID 19 Sospechoso (U072),139,-,-,-,-,-,0,0,0,0,0,0,0,0,3,0,1,0,1,5,9,4,1,7,4,3,4,4,2,3,2,2,7,7,18,16,8,7,8,10,3,2020,Coquimbo,Hospital,Hospital San Juan de Dios (Combarbalá)
