Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,16133,-,-,-,-,-,-,-,-,-,-,-,-,0,573,924,833,804,823,1059,1016,635,516,385,403,396,357,356,448,406,433,471,523,515,569,608,674,714,709,887,96,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,28411,1283,1215,1162,1124,1140,1179,1145,1150,1078,1201,1090,1049,851,865,729,753,711,686,859,879,428,343,271,300,281,277,293,384,361,369,415,420,446,506,527,568,604,626,756,87,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
TOTAL CAUSAS SISTEMA RESPIRATORIO,2289,125,116,82,86,78,88,93,77,81,117,117,287,155,90,65,63,62,49,69,86,12,26,8,13,5,10,6,10,17,13,22,9,12,19,17,17,22,33,30,2,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
IRA Alta (J00-J06),1299,67,63,53,56,46,56,50,46,56,79,81,176,90,50,40,29,24,23,56,62,3,18,1,1,0,0,0,1,5,3,3,1,3,2,6,5,13,14,17,0,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
Influenza (J09-J11),7,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
Neumonía (J12-J18),248,25,20,3,5,11,8,18,9,4,12,9,19,10,13,6,3,12,8,6,1,2,2,1,6,0,0,2,1,2,3,5,1,1,5,5,2,3,3,2,0,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
Bronquitis/bronquiolitis aguda (J20-J21),110,2,7,6,5,5,1,4,2,3,8,3,17,7,4,6,10,7,3,0,3,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
Crisis obstructiva bronquial (J40-J46),297,26,21,13,9,9,14,15,10,8,13,20,16,8,15,11,9,2,7,3,4,2,2,1,1,1,5,2,4,3,5,8,1,3,4,4,4,1,10,3,0,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",328,5,4,7,11,7,9,6,10,6,5,4,59,40,8,2,12,16,8,4,16,4,4,5,4,4,5,2,4,7,2,3,6,4,8,2,6,4,5,8,2,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
COVID 19 Sospechoso (U072),2165,-,-,-,-,-,0,0,0,0,0,0,4,75,183,138,132,152,186,241,246,151,67,98,56,64,46,49,51,24,26,16,25,20,27,21,19,14,10,21,3,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
COVID 19 Confirmado (U071),718,-,-,-,-,-,0,0,0,0,0,0,0,0,0,58,79,29,11,15,40,29,57,34,41,37,46,35,35,28,26,27,14,23,15,9,5,10,5,8,2,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
TOTAL CAUSAS SISTEMA CIRCULATORIO,1146,35,38,40,34,38,34,42,44,51,37,21,23,30,33,19,28,25,27,36,26,17,14,7,10,13,12,28,30,21,22,27,34,25,19,26,28,54,35,48,15,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
Infarto agudo miocardio,84,2,1,2,2,4,2,5,2,5,3,1,2,3,0,2,2,4,5,2,3,1,3,1,0,4,1,3,2,3,2,2,2,0,0,1,0,1,2,4,0,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
Accidente vascular encefálico,182,9,9,7,5,3,2,2,8,6,5,5,4,3,8,2,10,3,2,9,7,4,0,3,1,1,4,6,6,2,3,2,3,4,2,5,7,6,8,6,0,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
Crisis hipertensiva,124,1,2,1,7,10,1,4,1,5,6,2,2,3,4,4,5,4,7,7,0,5,1,0,0,0,0,3,2,4,2,6,1,3,0,5,3,6,1,6,0,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
Arritmia grave,127,3,5,5,5,6,7,7,14,1,3,5,6,3,4,2,1,1,7,2,1,2,1,1,2,1,1,3,2,1,1,1,3,3,5,1,2,3,3,3,0,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
Otras causas circulatorias,629,20,21,25,15,15,22,24,19,34,20,8,9,18,17,9,10,13,6,16,15,5,9,2,7,7,6,13,18,11,14,16,25,15,12,14,16,38,21,29,15,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,3814,197,171,175,158,171,178,155,189,172,200,151,109,95,107,80,67,87,91,115,71,48,31,21,22,30,32,32,53,44,54,52,48,56,67,70,82,86,99,113,35,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
Accidentes del tránsito,145,1,3,4,4,4,3,13,8,3,3,4,5,2,1,1,2,3,2,21,0,1,3,1,0,3,1,3,4,2,3,1,3,3,2,3,6,0,16,3,0,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
Otras causas externas,3669,196,168,171,154,167,175,142,181,169,197,147,104,93,106,79,65,84,89,94,71,47,28,20,22,27,31,29,49,42,51,51,45,53,65,67,76,86,83,110,35,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
DIARREA AGUDA (A00-A09),908,76,83,81,56,60,73,69,62,45,40,57,28,19,9,12,15,20,6,11,2,2,1,3,1,0,15,1,1,6,3,2,0,4,8,4,2,7,7,14,3,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
TOTAL DEMÁS CAUSAS,17565,850,807,784,790,793,806,786,778,729,807,744,602,552,558,357,369,336,316,372,408,169,147,100,157,132,116,142,204,221,225,269,290,306,351,380,415,411,437,522,27,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,4690,141,131,135,138,109,120,116,142,134,137,129,107,98,91,120,93,112,116,114,132,108,130,138,139,139,139,109,134,107,114,118,101,101,113,109,117,111,100,129,19,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
- CAUSAS SISTEMA CIRCULATORIO,617,20,15,16,22,7,11,16,23,20,17,14,5,18,10,14,16,9,20,18,16,6,8,5,5,11,7,15,14,13,28,19,20,20,23,20,25,31,19,19,2,2020,Metropolitano Sur,Hospital,"Hospital El Pino (Santiago, San Bernardo)"
