Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3530,-,-,-,-,-,-,-,-,-,-,-,-,0,0,22,85,110,145,139,117,137,121,115,116,110,126,136,167,173,155,165,137,156,161,168,155,176,169,228,41,2020,Valdivia,SAPU,SAPU Gil de Castro
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6958,306,345,286,323,303,312,306,383,321,371,377,245,96,0,16,81,92,123,111,93,112,99,109,93,94,116,111,132,147,132,138,118,122,134,151,131,151,145,196,37,2020,Valdivia,SAPU,SAPU Gil de Castro
TOTAL CAUSAS SISTEMA RESPIRATORIO,1202,89,73,72,66,56,63,59,72,63,87,126,146,29,0,1,13,23,21,8,8,9,5,6,5,3,2,2,10,7,8,3,5,6,6,11,7,6,4,17,5,2020,Valdivia,SAPU,SAPU Gil de Castro
IRA Alta (J00-J06),851,64,47,49,47,35,49,46,52,48,53,103,119,22,0,1,7,11,12,6,4,4,2,3,3,3,1,1,6,5,3,1,4,4,5,7,5,3,2,10,4,2020,Valdivia,SAPU,SAPU Gil de Castro
Influenza (J09-J11),11,0,4,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valdivia,SAPU,SAPU Gil de Castro
Neumonía (J12-J18),14,0,3,3,1,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valdivia,SAPU,SAPU Gil de Castro
Bronquitis/bronquiolitis aguda (J20-J21),152,13,7,9,11,11,5,6,5,9,16,18,16,5,0,0,4,5,1,0,1,0,1,1,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,2,0,2020,Valdivia,SAPU,SAPU Gil de Castro
Crisis obstructiva bronquial (J40-J46),94,6,6,5,3,3,3,3,4,4,4,2,4,1,0,0,1,4,5,2,3,4,2,2,1,0,1,0,2,1,4,0,1,1,1,3,1,3,0,3,1,2020,Valdivia,SAPU,SAPU Gil de Castro
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",80,6,6,5,3,6,5,4,11,2,10,3,2,0,0,0,1,3,3,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,2,2,0,2020,Valdivia,SAPU,SAPU Gil de Castro
COVID 19 Sospechoso (U072),493,-,-,-,-,-,0,0,0,0,0,0,3,9,0,0,6,3,8,6,13,16,25,21,18,19,20,21,20,17,18,31,19,22,19,21,26,33,18,53,8,2020,Valdivia,SAPU,SAPU Gil de Castro
