Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Ñuble,SAPU,SAPU-José Durán Trujillo
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,29154,435,459,469,462,421,489,517,459,466,541,701,661,674,567,566,547,521,529,474,493,530,499,474,533,551,599,677,626,551,586,576,539,649,613,622,675,602,690,648,585,570,630,622,634,574,603,571,624,553,522,476,499,2018,Ñuble,SAPU,SAPU-José Durán Trujillo
TOTAL CAUSAS SISTEMA RESPIRATORIO,13455,133,133,122,115,95,101,116,130,124,197,350,386,365,251,253,233,230,231,202,257,265,259,250,291,321,368,421,367,327,316,317,278,358,340,331,375,313,365,291,275,267,309,307,311,272,283,244,288,223,206,141,152,2018,Ñuble,SAPU,SAPU-José Durán Trujillo
IRA Alta (J00-J06),11745,110,107,106,98,86,97,100,110,107,174,331,371,343,227,231,215,212,212,184,227,240,227,228,263,284,335,356,325,264,278,258,226,281,278,274,312,260,322,251,234,228,266,265,286,239,249,209,241,182,180,122,134,2018,Ñuble,SAPU,SAPU-José Durán Trujillo
Influenza (J09-J11),58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,5,2,2,1,1,3,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Ñuble,SAPU,SAPU-José Durán Trujillo
Neumonía (J12-J18),41,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,2,0,0,1,1,0,1,3,1,1,2,2,1,0,2,1,2,1,2,0,1,2,0,2,0,1,0,1,1,1,1,0,1,2018,Ñuble,SAPU,SAPU-José Durán Trujillo
Bronquitis/bronquiolitis aguda (J20-J21),1198,18,13,8,13,6,3,5,9,9,5,9,10,17,19,12,14,12,12,13,14,16,20,13,20,26,23,50,30,53,30,50,47,35,47,43,49,41,33,31,27,31,38,27,18,23,28,25,28,29,19,14,13,2018,Ñuble,SAPU,SAPU-José Durán Trujillo
Crisis obstructiva bronquial (J40-J46),276,3,8,6,3,2,0,6,6,5,12,7,4,2,1,6,2,6,4,3,13,6,10,3,5,5,6,6,7,6,4,5,1,6,7,12,8,8,7,6,6,4,5,10,6,5,4,2,8,1,4,2,2,2018,Ñuble,SAPU,SAPU-José Durán Trujillo
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",137,1,5,2,1,1,1,5,5,3,6,3,0,1,4,4,2,0,1,0,1,2,2,4,1,5,2,1,2,1,1,1,0,2,2,1,4,3,1,3,7,2,0,3,1,4,2,7,10,10,2,3,2,2018,Ñuble,SAPU,SAPU-José Durán Trujillo
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Ñuble,SAPU,SAPU-José Durán Trujillo
