Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,1331,50,52,101,492,302,183,151,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,1921,154,171,299,284,490,374,149,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
TOTAL CAUSAS SISTEMA RESPIRATORIO,433,31,40,75,87,91,79,30,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
IRA Alta (J00-J06),369,27,31,55,77,83,69,27,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Neumonía (J12-J18),13,1,1,5,1,2,3,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Bronquitis/bronquiolitis aguda (J20-J21),38,2,5,12,8,6,2,3,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Crisis obstructiva bronquial (J40-J46),11,1,2,3,1,0,4,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,0,1,0,0,0,1,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
COVID 19 Sospechoso (U072),245,11,4,22,16,68,66,58,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
COVID 19 Confirmado (U071),9,0,0,1,7,0,1,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
TOTAL CAUSAS SISTEMA CIRCULATORIO,29,8,1,4,10,2,3,1,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Infarto agudo miocardio,1,0,0,1,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Accidente vascular encefálico,4,0,0,0,4,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Crisis hipertensiva,4,1,0,0,3,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Arritmia grave,2,0,0,0,2,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Otras causas circulatorias,18,7,1,3,1,2,3,1,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,139,11,23,33,23,28,20,1,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Lesiones autoinfligidas intencionalmente (X60-X84),1,0,1,0,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Otras causas externas,138,11,22,33,23,28,20,1,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),16,1,3,3,2,3,4,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Trastornos del Humor (Afectivos) (F30-F39),1,0,0,0,0,0,1,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",13,1,1,3,2,3,3,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
Otros trastornos mentales no contenidos en las categorías anteriores,2,0,2,0,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
DIARREA AGUDA (A00-A09),40,8,2,11,6,7,4,2,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
TOTAL DEMÁS CAUSAS,1010,84,98,150,133,291,197,57,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,54,2,6,5,7,10,7,17,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
- CAUSAS SISTEMA RESPIRATORIO,10,1,2,3,1,2,1,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
- COVID 19 SOSPECHOSO (U072),1,0,0,0,0,0,1,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
- COVID 19 CONFIRMADO (U071),4,0,0,1,0,2,1,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
- CAUSAS SISTEMA CIRCULATORIO,3,1,0,1,1,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
- TRAUMATISMOS Y ENVENENAMIENTOS,2,0,0,0,0,2,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
- LAS DEMÁS CAUSAS,34,0,4,0,5,4,4,17,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital de Lonquimay
