Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3016,422,390,492,521,324,483,384,2022,Araucanía Sur,Hospital,Hospital de Galvarino
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,2991,422,389,489,513,322,474,382,2022,Araucanía Sur,Hospital,Hospital de Galvarino
TOTAL CAUSAS SISTEMA RESPIRATORIO,480,60,59,111,75,43,72,60,2022,Araucanía Sur,Hospital,Hospital de Galvarino
IRA Alta (J00-J06),355,37,43,75,62,36,58,44,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Influenza (J09-J11),2,1,1,0,0,0,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Neumonía (J12-J18),22,5,3,5,0,2,3,4,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Bronquitis/bronquiolitis aguda (J20-J21),59,9,7,18,8,3,8,6,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Crisis obstructiva bronquial (J40-J46),29,3,3,10,5,1,3,4,2022,Araucanía Sur,Hospital,Hospital de Galvarino
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13,5,2,3,0,1,0,2,2022,Araucanía Sur,Hospital,Hospital de Galvarino
COVID 19 Sospechoso (U072),168,1,8,13,38,24,51,33,2022,Araucanía Sur,Hospital,Hospital de Galvarino
COVID 19 Confirmado (U071),331,1,8,17,72,70,96,67,2022,Araucanía Sur,Hospital,Hospital de Galvarino
TOTAL CAUSAS SISTEMA CIRCULATORIO,49,14,10,5,7,5,6,2,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Accidente vascular encefálico,6,2,1,1,1,1,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Crisis hipertensiva,21,4,4,3,4,1,3,2,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Arritmia grave,1,0,0,1,0,0,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Otras causas circulatorias,21,8,5,0,2,3,3,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,509,91,72,82,77,69,68,50,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Accidentes del tránsito,302,66,56,44,41,31,43,21,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Otras causas externas,207,25,16,38,36,38,25,29,2022,Araucanía Sur,Hospital,Hospital de Galvarino
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),66,16,9,13,10,5,4,9,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),9,3,1,1,2,1,1,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Trastornos del Humor (Afectivos) (F30-F39),3,1,0,0,2,0,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",50,12,8,11,4,3,3,9,2022,Araucanía Sur,Hospital,Hospital de Galvarino
Otros trastornos mentales no contenidos en las categorías anteriores,4,0,0,1,2,1,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
DIARREA AGUDA (A00-A09),170,28,30,31,24,11,19,27,2022,Araucanía Sur,Hospital,Hospital de Galvarino
TOTAL DEMÁS CAUSAS,1218,211,193,217,210,95,158,134,2022,Araucanía Sur,Hospital,Hospital de Galvarino
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,39,9,7,6,5,7,2,3,2022,Araucanía Sur,Hospital,Hospital de Galvarino
- CAUSAS SISTEMA RESPIRATORIO,14,2,2,3,1,2,2,2,2022,Araucanía Sur,Hospital,Hospital de Galvarino
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
- COVID 19 CONFIRMADO (U071),2,0,0,0,0,2,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
- CAUSAS SISTEMA CIRCULATORIO,3,1,1,0,1,0,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
- TRAUMATISMOS Y ENVENENAMIENTOS,1,1,0,0,0,0,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),1,0,0,0,1,0,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
- LAS DEMÁS CAUSAS,18,5,4,3,2,3,0,1,2022,Araucanía Sur,Hospital,Hospital de Galvarino
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Araucanía Sur,Hospital,Hospital de Galvarino
