Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Norte,SAPU,SAPU-Lucas Sierra
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,35253,533,591,542,577,494,492,516,521,519,526,627,779,681,681,682,757,805,790,773,900,942,811,862,778,754,717,737,778,679,548,623,719,787,843,809,762,652,725,856,596,779,702,490,526,584,559,602,619,680,637,655,656,2019,Metropolitano Norte,SAPU,SAPU-Lucas Sierra
TOTAL CAUSAS SISTEMA RESPIRATORIO,12292,133,118,93,107,76,90,110,96,92,110,197,311,250,212,228,282,324,371,299,421,479,404,430,420,392,299,352,340,343,236,240,317,333,319,332,311,243,232,270,181,249,215,117,146,127,84,119,151,166,186,178,161,2019,Metropolitano Norte,SAPU,SAPU-Lucas Sierra
IRA Alta (J00-J06),5338,76,45,60,76,52,43,47,37,21,39,48,101,118,90,125,91,151,173,102,201,174,275,177,139,175,139,210,100,155,135,126,151,161,148,146,141,65,127,112,51,134,57,44,38,47,25,42,83,63,82,78,42,2019,Metropolitano Norte,SAPU,SAPU-Lucas Sierra
Influenza (J09-J11),34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,6,0,5,2,0,2,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Metropolitano Norte,SAPU,SAPU-Lucas Sierra
Neumonía (J12-J18),99,0,0,0,0,0,0,2,0,1,0,1,0,1,2,1,2,2,1,3,2,3,3,4,4,8,3,1,1,11,6,2,5,2,2,2,2,2,2,4,2,0,2,1,1,1,0,0,1,0,4,1,1,2019,Metropolitano Norte,SAPU,SAPU-Lucas Sierra
Bronquitis/bronquiolitis aguda (J20-J21),1508,8,5,4,0,6,10,16,5,8,4,13,19,10,18,12,24,28,35,22,45,47,24,61,94,72,40,45,60,90,30,37,46,91,46,50,38,31,26,34,13,35,26,13,22,29,10,19,15,19,17,23,13,2019,Metropolitano Norte,SAPU,SAPU-Lucas Sierra
Crisis obstructiva bronquial (J40-J46),378,7,3,3,6,2,4,3,5,18,0,6,3,4,6,0,4,8,5,4,3,0,4,3,16,3,5,13,3,17,3,7,5,12,10,20,14,1,6,9,3,6,20,11,8,9,12,13,5,16,8,10,12,2019,Metropolitano Norte,SAPU,SAPU-Lucas Sierra
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4935,42,64,26,25,16,33,42,49,44,67,129,188,117,96,90,161,134,157,168,170,255,98,185,167,131,107,77,176,65,60,68,108,64,112,110,116,144,70,111,112,74,110,48,77,41,37,45,47,68,75,66,93,2019,Metropolitano Norte,SAPU,SAPU-Lucas Sierra
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Norte,SAPU,SAPU-Lucas Sierra
