Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,10192,-,-,-,-,-,-,-,-,-,0,0,-,0,9,4,14,17,155,534,559,519,504,381,377,401,299,358,387,425,401,436,450,431,483,554,534,586,567,734,73,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,26056,1258,1131,1144,1064,956,989,1012,1060,1027,1140,1397,1089,546,520,431,389,412,481,521,521,495,493,448,374,397,359,357,383,425,400,434,450,430,482,552,533,585,566,732,73,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
TOTAL CAUSAS SISTEMA RESPIRATORIO,3792,197,220,192,181,164,141,141,130,161,206,382,445,165,123,78,55,45,60,54,51,55,47,55,42,24,18,14,21,13,9,20,20,21,33,34,38,44,39,50,4,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
IRA Alta (J00-J06),2277,0,0,0,0,0,44,116,116,150,177,342,412,146,109,63,45,40,51,49,38,35,27,26,19,11,7,8,7,8,3,12,13,17,21,23,34,34,29,41,4,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
Influenza (J09-J11),2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
Neumonía (J12-J18),167,8,6,3,4,4,4,5,2,3,6,7,0,1,4,5,2,2,1,2,9,15,11,15,14,5,7,2,3,3,0,2,3,1,3,1,1,0,2,1,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
Bronquitis/bronquiolitis aguda (J20-J21),127,10,13,9,8,5,8,4,5,5,3,8,9,4,5,2,3,1,4,0,1,0,0,3,0,0,1,0,2,1,2,3,1,1,3,0,0,1,1,1,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
Crisis obstructiva bronquial (J40-J46),181,9,20,7,9,9,5,6,3,3,9,14,11,9,2,8,4,2,1,1,2,3,7,4,0,3,1,1,1,0,1,2,3,2,3,6,2,3,2,3,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1038,170,181,173,160,146,79,10,4,0,11,11,13,5,3,0,1,0,3,2,1,2,2,7,9,5,1,3,8,1,3,1,0,0,3,4,1,6,5,4,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
COVID 19 Sospechoso (U072),1864,-,-,-,-,-,0,0,0,0,0,0,2,9,12,11,15,9,38,72,160,191,173,163,111,102,75,74,54,56,35,46,34,35,47,49,81,73,38,92,7,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
COVID 19 Confirmado (U071),37,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,8,2,3,1,3,0,0,1,0,2,0,1,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
TOTAL CAUSAS SISTEMA CIRCULATORIO,634,18,27,20,14,31,19,21,27,26,26,15,9,4,8,11,8,16,32,16,10,19,10,17,11,10,21,5,11,16,9,14,9,15,17,19,15,22,17,18,1,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
Infarto agudo miocardio,13,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
Accidente vascular encefálico,28,1,3,0,0,3,1,1,1,1,3,0,0,0,1,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,2,0,1,1,1,0,1,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
Crisis hipertensiva,426,7,17,7,8,13,13,10,19,14,17,8,3,4,6,9,4,12,24,11,7,17,10,14,8,4,14,5,7,15,7,14,7,12,11,15,9,15,14,14,1,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
Arritmia grave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
Otras causas circulatorias,167,9,7,12,5,14,5,10,7,11,6,7,5,0,1,2,3,3,7,5,2,2,0,2,2,2,6,0,4,1,2,0,1,1,5,3,4,5,3,3,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,3441,189,159,150,128,96,160,144,122,118,160,181,89,48,70,66,63,56,67,62,60,46,50,24,43,46,42,49,58,53,71,67,77,74,87,92,87,85,96,99,7,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
Accidentes del tránsito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
Otras causas externas,3441,189,159,150,128,96,160,144,122,118,160,181,89,48,70,66,63,56,67,62,60,46,50,24,43,46,42,49,58,53,71,67,77,74,87,92,87,85,96,99,7,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
DIARREA AGUDA (A00-A09),2255,172,127,121,124,107,109,123,153,135,176,163,83,47,35,21,12,26,33,28,17,19,17,16,16,20,10,16,14,13,34,11,13,21,20,29,19,35,49,58,13,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
TOTAL DEMÁS CAUSAS,14050,682,598,661,617,558,560,583,628,587,572,656,463,282,278,244,236,260,251,289,223,165,196,173,151,192,187,192,217,272,239,275,294,264,278,328,293,324,327,414,41,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAPU,SAPU Dr. Gustavo Molina
