Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,8813,-,-,-,-,-,-,-,-,-,-,-,-,144,44,159,46,82,348,369,357,318,291,345,361,331,345,383,364,229,345,401,464,420,458,356,369,406,516,481,81,2020,Del Maule,SAR,SAR Juan de Dios de Linares
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,23147,1072,1116,1010,1063,1036,956,1049,1045,987,990,1147,788,457,408,401,388,375,422,415,396,380,351,337,354,328,333,380,356,431,417,439,453,414,465,359,363,396,515,478,77,2020,Del Maule,SAR,SAR Juan de Dios de Linares
TOTAL CAUSAS SISTEMA RESPIRATORIO,3296,233,223,224,178,166,174,183,223,207,233,402,345,138,91,70,60,17,6,15,16,1,9,7,5,7,4,4,4,4,0,2,4,2,7,14,5,2,5,5,1,2020,Del Maule,SAR,SAR Juan de Dios de Linares
IRA Alta (J00-J06),2531,173,179,179,132,132,134,135,150,135,184,348,276,105,76,55,41,13,5,11,12,1,5,4,3,6,2,3,2,3,0,0,0,0,5,13,4,1,2,2,0,2020,Del Maule,SAR,SAR Juan de Dios de Linares
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAR,SAR Juan de Dios de Linares
Neumonía (J12-J18),35,8,3,0,2,2,4,0,0,0,1,2,3,2,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2020,Del Maule,SAR,SAR Juan de Dios de Linares
Bronquitis/bronquiolitis aguda (J20-J21),427,36,33,31,31,14,22,20,36,37,21,35,39,24,10,9,11,1,1,3,2,0,2,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2020,Del Maule,SAR,SAR Juan de Dios de Linares
Crisis obstructiva bronquial (J40-J46),158,13,6,12,11,12,8,12,8,16,9,7,10,6,1,3,5,1,0,0,1,0,2,1,0,0,1,0,1,1,0,1,3,0,2,1,0,0,1,3,0,2020,Del Maule,SAR,SAR Juan de Dios de Linares
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",145,3,2,2,2,6,6,16,29,19,18,10,17,1,3,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2020,Del Maule,SAR,SAR Juan de Dios de Linares
COVID 19 Sospechoso (U072),49,-,-,-,-,-,0,0,0,0,0,0,1,1,3,4,1,0,0,0,1,2,1,3,1,2,2,2,2,1,2,1,6,1,4,2,2,1,0,2,1,2020,Del Maule,SAR,SAR Juan de Dios de Linares
