Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4604,577,604,560,715,768,872,508,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4257,546,572,521,649,678,764,527,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
TOTAL CAUSAS SISTEMA RESPIRATORIO,499,62,64,48,70,52,155,48,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
IRA Alta (J00-J06),321,29,37,29,45,31,111,39,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Influenza (J09-J11),30,1,3,2,1,2,21,0,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Neumonía (J12-J18),37,7,3,7,6,7,7,0,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Bronquitis/bronquiolitis aguda (J20-J21),61,18,9,3,11,6,10,4,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Crisis obstructiva bronquial (J40-J46),25,5,7,3,3,3,2,2,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",25,2,5,4,4,3,4,3,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
COVID 19 Sospechoso (U072),402,5,10,39,41,106,90,111,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
COVID 19 Confirmado (U071),253,9,5,3,20,58,86,72,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
TOTAL CAUSAS SISTEMA CIRCULATORIO,99,15,12,8,18,21,14,11,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Infarto agudo miocardio,7,3,0,0,1,0,0,3,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Accidente vascular encefálico,11,1,3,0,1,1,4,1,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Crisis hipertensiva,12,1,1,1,2,3,2,2,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Arritmia grave,12,1,0,2,4,3,2,0,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Otras causas circulatorias,57,9,8,5,10,14,6,5,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,461,58,84,59,80,67,69,44,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Otras causas externas,461,58,84,59,80,67,69,44,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),76,10,15,10,10,7,15,9,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),16,2,3,4,4,2,1,0,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Trastornos del Humor (Afectivos) (F30-F39),4,0,1,0,0,1,0,2,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",43,6,10,4,4,2,11,6,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
Otros trastornos mentales no contenidos en las categorías anteriores,13,2,1,2,2,2,3,1,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
DIARREA AGUDA (A00-A09),90,13,12,16,14,16,10,9,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
TOTAL DEMÁS CAUSAS,2377,374,370,338,396,351,325,223,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,251,34,36,33,38,48,41,21,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
- CAUSAS SISTEMA RESPIRATORIO,29,5,3,4,6,7,4,0,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
- COVID 19 SOSPECHOSO (U072),5,0,0,0,0,3,2,0,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
- COVID 19 CONFIRMADO (U071),19,1,1,1,0,6,6,4,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
- CAUSAS SISTEMA CIRCULATORIO,23,5,4,2,3,4,3,2,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),15,1,3,2,2,1,1,5,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
- LAS DEMÁS CAUSAS,160,22,25,24,27,27,25,10,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital Juan Morey (La Unión)
