Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Del Maule,SAPU,SAPU-Amanda Benavente
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,31318,579,530,587,571,585,554,524,632,610,554,719,741,639,515,640,632,552,600,646,597,595,651,700,590,661,712,521,516,530,509,518,626,743,646,595,549,621,633,546,668,591,656,638,592,546,568,593,568,587,605,593,644,2017,Del Maule,SAPU,SAPU-Amanda Benavente
TOTAL CAUSAS SISTEMA RESPIRATORIO,11796,151,109,123,78,103,98,111,85,78,111,261,273,251,231,238,225,216,228,309,291,334,380,401,312,383,369,287,271,259,202,240,313,377,318,284,273,252,253,187,233,238,243,228,205,170,206,187,194,153,151,156,167,2017,Del Maule,SAPU,SAPU-Amanda Benavente
IRA Alta (J00-J06),8622,127,84,102,62,83,79,94,67,61,84,240,212,225,163,190,194,171,152,275,244,246,288,299,241,285,244,193,168,145,82,175,220,225,213,184,201,192,181,124,156,174,178,142,128,116,156,147,153,112,118,108,119,2017,Del Maule,SAPU,SAPU-Amanda Benavente
Influenza (J09-J11),130,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,3,2,4,10,4,5,20,10,5,7,15,10,0,0,0,2,1,4,2,1,1,3,2,0,1,0,0,7,0,1,0,3,1,1,2017,Del Maule,SAPU,SAPU-Amanda Benavente
Neumonía (J12-J18),178,5,2,2,2,1,3,2,0,1,0,1,1,1,3,1,4,2,3,1,3,3,2,12,3,8,6,3,5,11,8,5,4,12,3,1,4,3,2,4,9,4,2,4,6,6,2,0,3,0,1,2,2,2017,Del Maule,SAPU,SAPU-Amanda Benavente
Bronquitis/bronquiolitis aguda (J20-J21),1591,6,7,9,5,9,6,5,7,9,1,12,22,12,18,10,13,18,12,16,17,19,38,18,32,51,41,67,45,70,75,49,67,117,88,61,45,35,38,39,58,20,34,34,39,25,29,29,24,18,20,18,34,2017,Del Maule,SAPU,SAPU-Amanda Benavente
Crisis obstructiva bronquial (J40-J46),260,1,2,4,6,1,5,5,3,7,2,5,3,3,2,6,2,6,7,11,3,9,3,9,11,13,9,6,3,6,15,3,7,6,3,1,4,17,10,4,0,3,1,21,3,1,0,1,2,2,0,1,2,2017,Del Maule,SAPU,SAPU-Amanda Benavente
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1015,12,14,5,3,9,5,5,7,0,24,3,35,9,45,31,12,17,54,3,22,53,39,59,20,6,59,13,43,12,12,8,15,17,9,36,15,3,21,15,7,35,28,26,29,22,12,10,11,21,9,26,9,2017,Del Maule,SAPU,SAPU-Amanda Benavente
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Del Maule,SAPU,SAPU-Amanda Benavente
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Del Maule,SAPU,SAPU-Amanda Benavente
TOTAL CAUSAS SISTEMA CIRCULATORIO,346,8,6,7,1,7,6,6,6,2,10,5,3,5,5,6,7,4,13,7,4,9,8,9,10,2,9,9,5,4,5,4,5,11,9,11,3,2,13,7,3,13,3,10,9,9,8,3,6,8,8,9,4,2017,Del Maule,SAPU,SAPU-Amanda Benavente
Infarto agudo miocardio,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,Del Maule,SAPU,SAPU-Amanda Benavente
Accidente vascular encefálico,26,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,3,1,1,1,0,0,0,1,1,1,1,1,0,0,0,2017,Del Maule,SAPU,SAPU-Amanda Benavente
Crisis hipertensiva,235,7,6,3,0,4,3,6,5,0,7,1,3,5,4,6,6,3,13,6,4,6,8,8,6,2,9,5,4,2,3,1,0,8,3,6,2,0,7,2,1,9,2,8,4,6,6,1,3,4,6,9,2,2017,Del Maule,SAPU,SAPU-Amanda Benavente
Arritmia grave,9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,0,0,2017,Del Maule,SAPU,SAPU-Amanda Benavente
Otras causas circulatorias,68,0,0,3,1,2,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,1,2,2,5,2,5,5,0,2,3,2,1,2,0,2,4,2,0,0,2,1,1,0,2,2017,Del Maule,SAPU,SAPU-Amanda Benavente
