Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,14906,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,0,0,0,0,0,0,798,731,694,701,772,812,822,868,920,935,874,975,887,976,1052,996,934,157,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,40604,1077,1016,1595,1559,1459,1596,1462,1511,1580,1425,1735,1228,942,761,835,807,827,842,854,890,879,872,798,727,689,697,759,810,821,867,914,933,873,973,887,976,1048,995,929,156,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
TOTAL CAUSAS SISTEMA RESPIRATORIO,6592,191,167,305,228,203,227,258,243,293,312,494,601,349,210,189,139,115,111,126,127,159,157,127,112,75,54,69,82,53,74,58,61,64,68,84,109,74,95,116,13,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
IRA Alta (J00-J06),5116,138,139,253,171,169,170,201,182,224,248,394,532,280,166,136,102,83,72,96,91,114,115,107,97,55,39,42,68,41,61,43,41,48,51,55,71,50,74,88,9,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
Influenza (J09-J11),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
Neumonía (J12-J18),139,4,0,5,4,2,2,3,1,4,5,8,5,3,3,5,8,4,3,5,3,5,9,4,4,2,5,6,2,3,1,3,3,0,4,1,2,5,1,2,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
Bronquitis/bronquiolitis aguda (J20-J21),611,21,19,31,36,15,21,25,31,38,33,57,33,33,24,19,18,13,16,11,14,17,19,6,3,6,1,6,1,2,1,1,3,4,1,7,4,8,4,9,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
Crisis obstructiva bronquial (J40-J46),678,28,9,16,17,17,34,29,28,27,26,35,30,31,17,29,11,15,20,14,16,22,13,10,7,12,9,15,11,7,10,10,13,12,12,12,7,11,15,17,4,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",47,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,1,1,0,0,9,25,0,1,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
COVID 19 Sospechoso (U072),1942,-,-,-,-,-,0,0,0,0,0,0,6,5,1,3,5,6,10,9,26,31,44,59,68,96,103,134,145,149,94,108,132,97,110,73,72,160,85,103,8,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
COVID 19 Confirmado (U071),15,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,0,0,0,2,0,1,0,0,0,0,0,1,1,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
TOTAL CAUSAS SISTEMA CIRCULATORIO,1151,7,16,35,38,29,32,20,30,39,17,33,33,34,18,38,23,24,35,29,19,29,29,19,39,33,23,29,19,24,34,36,49,33,23,30,42,38,33,34,6,2020,Viña Del Mar Quillota,SAPU,SAPU-Miraflores (Viña del Mar)
