Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,25739,1034,1048,1027,1097,1025,1080,1063,1057,1041,975,1160,940,419,437,525,461,504,530,470,476,437,470,373,410,455,439,509,484,414,534,370,521,487,573,538,491,557,565,654,89,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
TOTAL CAUSAS SISTEMA RESPIRATORIO,3565,159,189,112,137,132,123,134,122,161,161,293,426,130,108,121,88,84,66,70,61,54,58,47,31,35,23,40,32,17,39,22,27,35,20,30,27,47,35,65,4,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
IRA Alta (J00-J06),2661,122,124,90,112,103,98,105,103,132,137,245,358,80,81,79,61,54,45,48,34,33,40,33,24,29,16,25,19,10,17,12,16,25,13,19,17,35,23,43,1,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
Influenza (J09-J11),29,1,18,0,0,0,1,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
Neumonía (J12-J18),74,2,5,2,6,7,1,4,1,3,3,3,5,3,2,2,2,2,3,2,1,1,1,2,1,0,0,3,2,0,1,0,1,0,0,1,1,0,0,1,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
Bronquitis/bronquiolitis aguda (J20-J21),401,20,25,15,8,13,12,16,11,11,12,30,32,33,13,19,16,10,5,10,17,8,5,7,1,1,2,5,4,3,8,2,7,4,1,3,0,1,3,8,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
Crisis obstructiva bronquial (J40-J46),257,9,14,2,9,8,7,6,4,10,7,9,24,11,8,16,4,13,9,5,3,4,7,3,4,1,2,2,6,4,8,6,2,5,4,3,4,4,4,5,1,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",143,5,3,3,2,1,4,3,3,5,2,3,4,2,2,5,5,5,4,5,6,8,5,2,1,4,3,5,1,0,5,2,1,1,2,4,5,7,5,8,2,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
COVID 19 Sospechoso (U072),748,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,1,2,0,0,14,6,11,18,32,72,60,73,51,36,29,41,44,55,31,31,25,34,66,4,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
COVID 19 Confirmado (U071),40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,4,11,6,8,0,0,0,1,2,1,0,1,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
TOTAL CAUSAS SISTEMA CIRCULATORIO,554,22,19,26,17,13,17,24,16,20,23,12,15,12,13,12,7,14,10,12,10,14,13,15,11,7,10,13,16,9,19,6,10,10,17,9,20,9,16,15,1,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
Infarto agudo miocardio,31,5,0,5,1,1,1,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,1,1,1,0,1,0,1,0,1,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
Accidente vascular encefálico,35,2,1,0,1,2,1,0,3,0,0,2,0,1,2,2,2,0,0,1,2,1,0,1,0,0,1,2,0,0,0,0,1,0,1,1,1,1,0,2,1,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
Crisis hipertensiva,205,5,7,10,8,1,2,7,3,7,11,4,9,3,3,4,0,4,6,6,3,2,7,6,4,4,2,7,6,5,11,1,5,6,7,4,7,5,5,8,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
Arritmia grave,73,2,1,2,3,2,2,3,1,2,2,3,4,3,1,2,3,3,1,1,2,2,1,3,1,0,1,1,4,0,2,1,1,0,1,0,6,0,3,3,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
Otras causas circulatorias,210,8,10,9,4,7,11,13,8,10,8,3,2,5,6,4,2,7,2,4,3,9,4,5,5,2,6,3,4,4,5,3,2,4,7,4,5,3,7,2,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,4273,183,177,193,190,180,194,196,208,195,167,192,86,55,55,77,58,91,95,65,87,65,81,67,78,76,54,70,75,62,78,60,76,90,92,88,84,117,110,88,18,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
Accidentes del tránsito,82,2,6,4,0,1,6,4,5,6,2,1,1,3,2,1,0,2,5,1,2,0,3,4,1,1,1,0,2,1,2,0,1,2,2,1,3,2,1,0,1,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
Otras causas externas,4191,181,171,189,190,179,188,192,203,189,165,191,85,52,53,76,58,89,90,64,85,65,78,63,77,75,53,70,73,61,76,60,75,88,90,87,81,115,109,88,17,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
DIARREA AGUDA (A00-A09),1229,64,74,77,78,68,92,77,98,80,78,75,55,9,15,14,12,10,15,14,16,11,10,5,8,7,8,15,11,9,9,9,12,11,17,16,7,18,8,15,2,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
TOTAL DEMÁS CAUSAS,15342,606,589,619,675,632,654,632,613,585,546,588,358,213,246,301,296,304,342,309,302,278,302,228,263,298,268,307,266,260,345,244,355,297,371,362,321,341,361,405,60,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
- CORONAVIRUS (U071),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,SAPU,SAPU-Concón
