Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,8584,1205,1095,1245,1487,1516,1248,788,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6628,992,914,1060,1053,1084,941,584,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
TOTAL CAUSAS SISTEMA RESPIRATORIO,798,109,102,149,138,132,106,62,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
IRA Alta (J00-J06),520,59,66,103,83,84,78,47,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Influenza (J09-J11),7,3,0,2,1,0,1,0,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Neumonía (J12-J18),65,16,8,9,6,12,6,8,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Bronquitis/bronquiolitis aguda (J20-J21),91,17,10,18,26,11,6,3,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Crisis obstructiva bronquial (J40-J46),15,2,3,2,5,2,1,0,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",100,12,15,15,17,23,14,4,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
COVID 19 Sospechoso (U072),579,37,31,68,100,160,136,47,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
COVID 19 Confirmado (U071),103,7,5,8,7,27,20,29,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
TOTAL CAUSAS SISTEMA CIRCULATORIO,468,93,105,31,17,98,74,50,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Infarto agudo miocardio,41,8,6,6,3,6,4,8,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Accidente vascular encefálico,49,5,10,3,2,11,5,13,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Crisis hipertensiva,13,3,1,3,3,2,0,1,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Arritmia grave,114,29,31,6,3,34,7,4,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Otras causas circulatorias,251,48,57,13,6,45,58,24,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1208,174,165,189,167,223,180,110,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Accidentes del tránsito,140,19,14,28,20,37,15,7,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Lesiones autoinfligidas intencionalmente (X60-X84),17,6,4,0,1,2,0,4,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Otras causas externas,1051,149,147,161,146,184,165,99,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),190,28,28,29,37,24,31,13,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Ideación Suicida (R458),55,7,7,12,10,5,9,5,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),25,4,0,3,8,6,3,1,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Trastornos del Humor (Afectivos) (F30-F39),27,1,6,2,3,3,9,3,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",41,9,10,5,9,3,3,2,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Otros trastornos mentales no contenidos en las categorías anteriores,42,7,5,7,7,7,7,2,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
DIARREA AGUDA (A00-A09),338,41,51,46,106,33,41,20,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
TOTAL DEMÁS CAUSAS,2944,503,427,540,481,387,353,253,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,743,112,86,145,194,75,74,57,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
- CAUSAS SISTEMA RESPIRATORIO,50,9,1,18,7,10,2,3,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
- COVID 19 SOSPECHOSO (U072),5,1,0,0,0,0,4,0,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
- COVID 19 CONFIRMADO (U071),6,2,0,0,2,1,1,0,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
- CAUSAS SISTEMA CIRCULATORIO,108,25,17,14,12,11,15,14,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
- TRAUMATISMOS Y ENVENENAMIENTOS,138,19,16,16,42,16,14,15,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),26,1,1,9,10,0,4,1,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
- LAS DEMÁS CAUSAS,410,55,51,88,121,37,34,24,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
CIRUGÍAS DE URGENCIA,220,32,36,26,40,28,34,24,2022,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
