Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3113,560,440,609,886,540,78,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,2844,540,412,547,787,484,74,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
TOTAL CAUSAS SISTEMA RESPIRATORIO,196,57,44,45,28,21,1,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
IRA Alta (J00-J06),157,43,33,38,25,17,1,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Influenza (J09-J11),2,2,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Neumonía (J12-J18),2,1,0,0,0,1,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Bronquitis/bronquiolitis aguda (J20-J21),10,5,4,1,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Crisis obstructiva bronquial (J40-J46),13,3,2,6,1,1,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",12,3,5,0,2,2,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
COVID 19 Sospechoso (U072),1445,115,151,284,547,318,30,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
COVID 19 Confirmado (U071),26,26,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
TOTAL CAUSAS SISTEMA CIRCULATORIO,44,9,10,7,7,8,3,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Infarto agudo miocardio,1,0,0,1,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Accidente vascular encefálico,5,0,0,0,3,2,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Crisis hipertensiva,22,3,6,6,4,2,1,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Arritmia grave,1,1,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Otras causas circulatorias,15,5,4,0,0,4,2,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,144,26,39,28,21,24,6,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Accidentes del tránsito,0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Lesiones autoinfligidas intencionalmente (X60-X84),4,0,4,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Otras causas externas,140,26,35,28,21,24,6,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),33,8,3,10,6,6,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Ideación Suicida (R458),0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),1,0,0,1,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Trastornos del Humor (Afectivos) (F30-F39),2,1,0,0,1,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",30,7,3,9,5,6,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
DIARREA AGUDA (A00-A09),33,14,4,5,7,3,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
TOTAL DEMÁS CAUSAS,923,285,161,168,171,104,34,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,-,2022,Coquimbo,SAPU,SAPU Santa Cecilia
