Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,24181,-,-,-,-,-,-,-,-,-,-,-,0,0,285,984,966,1137,1154,1209,1122,931,887,962,862,779,727,737,913,759,845,822,913,795,890,969,987,1047,1066,1282,151,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,43597,1728,1587,1567,1596,1493,1414,1483,1476,1437,1634,1692,1517,1182,1219,979,931,1103,1138,1067,944,874,763,869,807,749,690,711,882,735,827,811,889,775,859,935,922,993,980,1189,150,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
TOTAL CAUSAS SISTEMA RESPIRATORIO,5973,161,186,165,149,171,164,180,172,161,210,345,665,429,320,211,139,167,178,153,152,156,137,131,110,66,50,60,37,51,49,59,62,62,74,79,80,61,75,87,9,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
IRA Alta (J00-J06),110,2,5,8,6,6,5,10,3,6,9,10,9,13,6,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,1,1,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
Influenza (J09-J11),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
Neumonía (J12-J18),398,5,5,4,13,4,5,4,6,8,0,7,4,8,12,4,5,3,7,17,14,25,20,34,37,20,22,20,6,12,11,8,6,6,6,3,3,6,4,13,1,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
Bronquitis/bronquiolitis aguda (J20-J21),426,9,14,20,15,6,12,13,15,7,12,20,38,23,22,13,8,7,12,4,7,12,13,12,16,8,5,7,3,4,3,6,4,3,13,6,18,2,7,6,1,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
Crisis obstructiva bronquial (J40-J46),148,2,5,6,4,4,3,6,9,8,5,7,5,9,6,4,0,4,3,2,3,0,0,3,3,1,3,2,2,3,2,3,6,3,5,2,3,3,3,6,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4890,143,157,127,111,151,139,147,139,132,184,301,609,376,274,188,126,151,156,130,128,119,104,82,54,37,20,31,23,31,33,42,46,48,50,67,56,49,60,62,7,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
COVID 19 Sospechoso (U072),3893,-,-,-,-,-,0,0,0,0,0,0,13,10,14,38,78,134,220,247,281,239,190,274,269,236,158,159,200,110,93,70,78,81,108,121,135,109,100,121,7,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
COVID 19 Confirmado (U071),142,-,-,-,-,0,0,0,0,0,0,0,0,0,0,1,0,3,4,10,10,14,6,20,25,17,6,14,1,4,0,2,0,1,0,1,2,0,0,1,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
TOTAL CAUSAS SISTEMA CIRCULATORIO,2553,94,94,64,65,73,67,64,68,69,72,78,74,52,64,61,62,65,64,56,45,41,44,53,54,55,53,69,57,42,70,52,75,70,78,70,87,77,62,81,12,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
Infarto agudo miocardio,24,0,1,0,0,0,2,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,3,1,1,0,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
Accidente vascular encefálico,96,0,3,2,2,2,2,0,5,0,5,3,1,1,2,3,3,2,8,5,3,1,2,2,1,0,1,4,1,0,3,1,1,2,5,2,6,2,4,6,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
Crisis hipertensiva,1046,44,29,25,13,20,24,21,22,19,24,26,32,25,34,24,29,22,20,17,21,18,17,24,24,30,26,29,24,21,27,22,41,41,31,32,38,35,26,40,9,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
Arritmia grave,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
Otras causas circulatorias,1385,50,61,37,50,49,39,43,41,49,43,48,40,26,27,33,30,41,35,34,20,21,22,26,28,25,25,35,31,20,38,29,33,26,41,36,43,40,32,35,3,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,6949,255,239,290,276,253,201,259,230,255,323,310,166,152,159,157,141,163,154,187,140,104,104,113,101,111,102,93,101,132,138,149,165,141,145,142,149,214,202,202,31,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
Accidentes del tránsito,524,16,24,22,26,19,24,32,20,22,20,17,10,13,12,5,12,7,5,14,8,12,6,8,4,8,8,9,5,10,10,3,19,10,11,6,13,11,23,19,1,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
Otras causas externas,6425,239,215,268,250,234,177,227,210,233,303,293,156,139,147,152,129,156,149,173,132,92,98,105,97,103,94,84,96,122,128,146,146,131,134,136,136,203,179,183,30,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
DIARREA AGUDA (A00-A09),761,78,45,58,38,38,45,25,34,43,27,48,32,25,20,26,11,9,10,9,7,5,4,1,2,7,8,7,6,10,6,10,9,4,5,8,6,10,14,10,1,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
TOTAL DEMÁS CAUSAS,23353,1140,1023,990,1068,958,937,955,972,909,1002,911,580,524,646,485,500,562,508,405,309,315,278,277,246,257,313,309,480,386,471,469,500,416,449,514,463,522,527,687,90,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU Nº 1- Rodrigo Rojas Denegri
