Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,74267,1418,1336,1284,1287,1334,1382,1416,1502,1482,1468,1331,1174,1190,1138,1063,1041,1138,1154,1260,1230,1254,1324,1199,1145,1110,1131,1146,1186,1277,1316,1396,1376,1412,1446,1467,1465,1496,1738,1672,1636,1661,1755,1806,1858,1841,1881,1861,1758,1756,1710,1738,1822,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,69128,1325,1231,1204,1187,1219,1297,1282,1320,1414,1383,1268,1130,1139,1104,1030,1009,1095,1104,1212,1164,1099,1219,1135,1050,1066,1090,1121,1159,1248,1243,1280,1286,1369,1375,1397,1399,1414,1544,1523,1523,1542,1618,1686,1636,1709,1729,1660,1563,1555,1572,1574,1627,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
TOTAL CAUSAS SISTEMA RESPIRATORIO,1369,25,19,23,17,14,16,19,19,30,18,15,20,22,24,19,19,17,24,31,35,21,43,25,17,17,26,26,23,30,19,22,28,16,28,35,27,25,38,27,41,45,28,35,42,37,36,35,27,29,30,31,34,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
IRA Alta (J00-J06),380,2,6,3,2,3,4,7,8,10,5,1,7,4,7,4,5,5,5,3,13,6,7,6,3,8,10,6,2,6,5,9,8,3,6,14,12,10,8,9,13,17,8,11,16,11,8,9,10,8,7,7,13,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Neumonía (J12-J18),115,0,1,2,3,1,1,1,2,6,0,2,1,7,2,3,2,1,4,6,5,1,2,5,1,0,0,1,3,0,3,5,3,1,1,2,5,0,2,3,3,5,0,3,1,2,3,2,1,3,1,3,0,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Bronquitis/bronquiolitis aguda (J20-J21),50,0,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,2,0,1,0,1,2,0,0,0,0,1,1,1,1,0,3,0,2,1,1,2,3,0,2,0,1,0,1,7,2,0,1,0,2,1,2,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Crisis obstructiva bronquial (J40-J46),283,6,4,5,2,3,5,4,2,4,3,3,2,4,4,3,3,3,6,5,9,6,6,6,5,2,6,3,11,10,1,3,4,4,6,7,2,6,9,8,8,11,5,8,12,6,10,9,6,4,4,7,8,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",541,17,7,11,8,7,5,7,7,10,10,8,9,7,11,8,9,6,9,16,8,7,26,8,8,7,10,15,6,13,9,5,10,8,13,11,7,7,16,7,15,12,14,13,12,11,13,15,9,14,16,13,11,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
COVID 19 Sospechoso (U072),3591,112,70,60,66,67,82,61,77,76,92,119,138,126,95,105,69,59,63,78,98,71,109,98,70,56,55,58,37,43,34,39,39,36,35,45,49,30,38,40,54,71,68,76,77,107,96,62,49,67,39,55,75,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
COVID 19 Confirmado (U071),1144,13,22,26,26,16,16,13,19,27,33,43,28,37,69,48,51,44,50,51,56,49,51,59,43,23,15,7,3,7,7,7,4,7,2,2,3,9,13,7,9,8,9,13,12,21,25,8,11,8,3,6,5,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
TOTAL CAUSAS SISTEMA CIRCULATORIO,3353,67,79,40,53,52,51,53,80,68,62,40,48,56,51,48,41,53,65,52,65,61,54,56,59,56,73,63,66,72,66,66,77,51,81,73,70,81,73,86,59,79,83,79,63,94,82,65,75,71,53,77,65,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Infarto agudo miocardio,218,4,3,3,1,1,2,5,6,4,2,3,3,8,1,6,7,6,1,2,4,4,6,3,6,4,5,4,5,4,7,6,5,5,4,3,4,7,5,5,4,4,7,7,2,6,4,4,2,4,4,1,5,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Accidente vascular encefálico,603,10,13,11,12,12,9,10,15,13,9,5,14,8,11,9,4,13,9,9,13,12,7,9,10,15,15,14,12,13,9,15,14,9,20,18,18,18,11,12,8,10,13,12,7,12,12,7,13,16,11,10,12,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Crisis hipertensiva,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Arritmia grave,313,10,10,5,5,4,3,4,7,5,5,3,4,9,6,4,5,6,5,3,5,5,5,11,5,3,11,7,5,8,1,4,7,5,8,3,6,7,3,8,7,4,8,12,7,9,4,14,7,4,8,7,2,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Otras causas circulatorias,2214,42,52,21,34,35,37,34,52,46,46,29,27,31,33,29,25,28,50,38,42,40,36,33,38,34,42,38,44,47,49,41,51,32,49,49,42,49,54,60,40,61,55,48,47,67,62,40,53,47,30,59,46,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,17103,303,291,308,268,313,340,316,358,359,340,290,249,252,227,232,217,269,231,289,240,244,264,242,228,243,250,281,327,316,353,352,304,346,329,366,340,343,389,403,412,383,424,457,451,443,422,366,397,409,469,413,445,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Accidentes del tránsito,1723,30,33,23,18,35,23,36,40,37,34,42,15,23,28,30,21,27,23,38,24,34,54,16,24,35,29,26,30,24,14,7,28,18,35,49,53,34,23,43,50,39,41,42,59,34,32,38,34,41,58,57,42,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Lesiones autoinfligidas intencionalmente (X60-X84),175,35,0,0,0,0,0,0,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6,0,0,0,0,43,8,0,0,0,0,0,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Otras causas externas,15205,238,258,285,250,278,317,280,283,277,306,248,234,229,199,202,196,242,208,251,216,210,210,226,204,208,221,255,297,292,339,345,276,327,293,317,286,309,366,360,362,338,383,415,392,409,347,320,363,368,411,356,403,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),1702,15,32,23,38,26,16,27,26,33,49,33,23,31,29,25,24,26,24,25,28,30,32,29,16,30,22,25,29,29,37,50,36,32,35,32,36,38,39,29,35,30,43,47,46,38,45,49,36,32,34,54,54,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Ideación Suicida (R458),23,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,1,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),186,2,2,4,3,7,3,2,4,2,3,3,3,1,2,4,1,2,3,2,2,3,1,1,2,4,2,5,2,3,3,5,4,5,4,4,4,2,2,4,8,8,6,4,5,3,4,7,4,3,2,10,7,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Trastornos del Humor (Afectivos) (F30-F39),200,0,2,2,1,0,2,0,2,4,10,6,4,2,1,3,4,5,6,4,2,3,3,4,2,1,2,1,5,2,2,7,3,2,9,4,3,10,4,4,2,2,1,10,7,3,10,6,4,5,6,8,5,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",892,9,19,14,21,12,5,22,10,18,22,16,15,22,17,15,10,12,10,14,20,16,22,21,11,19,12,13,15,18,22,32,17,14,14,15,19,13,21,14,14,16,24,16,25,23,21,25,17,11,18,24,27,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
Otros trastornos mentales no contenidos en las categorías anteriores,401,2,9,3,10,7,6,3,10,9,14,8,1,6,9,3,9,7,5,5,4,8,6,3,1,6,6,5,7,6,10,6,9,9,6,8,9,12,12,7,11,4,12,14,9,9,9,10,11,13,8,12,13,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
DIARREA AGUDA (A00-A09),243,8,6,1,6,2,7,2,8,3,2,5,1,12,8,1,7,4,7,4,5,0,3,5,1,3,6,5,2,2,7,1,3,2,5,4,1,0,4,5,5,3,2,11,17,7,6,7,5,6,7,3,6,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
TOTAL DEMÁS CAUSAS,40623,782,712,723,713,729,769,791,733,818,787,723,623,603,601,552,581,623,640,682,637,623,663,621,616,638,643,656,672,749,720,743,795,879,860,840,873,888,950,926,908,923,961,968,928,962,1017,1068,963,933,937,935,943,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,12675,243,224,221,238,217,236,266,252,270,247,222,252,235,242,253,236,220,256,282,277,258,278,253,243,238,232,235,231,238,219,264,232,257,248,259,243,220,263,240,220,222,275,273,263,223,238,273,230,223,232,232,231,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
- CAUSAS SISTEMA RESPIRATORIO,437,14,10,6,7,9,6,7,7,10,7,4,9,11,8,8,6,4,14,10,12,8,9,10,6,3,8,12,5,14,5,9,5,34,8,15,5,7,9,7,9,7,2,6,6,4,6,11,6,9,5,11,7,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
- CAUSAS SISTEMA CIRCULATORIO,1761,34,43,31,26,20,24,31,41,38,29,21,31,30,30,27,23,35,39,30,37,35,29,33,32,40,42,40,37,38,33,41,42,31,45,36,27,32,33,41,30,36,41,40,31,38,31,52,38,40,27,28,22,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
- TRAUMATISMOS Y ENVENENAMIENTOS,2413,37,45,48,43,52,46,44,52,49,39,40,45,28,43,39,37,48,39,44,49,27,48,37,34,35,38,39,49,46,53,61,30,45,44,58,52,40,60,48,50,37,65,58,65,41,53,60,41,47,63,59,63,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),89,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,31,0,0,0,0,22,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
- LAS DEMÁS CAUSAS,7975,158,126,136,162,136,160,184,152,173,172,157,150,166,161,179,170,133,164,193,179,188,192,142,171,160,144,144,118,140,128,144,150,147,151,150,159,141,161,144,131,142,167,169,161,140,148,150,145,127,137,134,139,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
CIRUGÍAS DE URGENCIA,6067,128,130,146,126,112,117,114,118,116,128,125,111,97,106,123,110,128,114,122,100,118,111,106,102,98,98,106,123,129,115,124,119,127,119,137,129,97,119,133,120,113,120,123,110,136,136,106,102,115,80,110,115,2021,Metropolitano Central,Hospital,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río
