Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Chépica
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,8451,172,187,233,271,265,269,245,255,197,236,260,280,246,233,194,197,250,225,232,211,176,182,202,205,194,184,182,174,191,176,193,193,206,197,193,179,228,230,277,31,2020,Libertador B. O'Higgins,SUR,SUR Chépica
TOTAL CAUSAS SISTEMA RESPIRATORIO,947,19,24,23,28,27,31,26,17,17,22,45,71,44,41,29,34,34,27,24,21,42,22,25,27,19,17,9,11,17,17,17,11,13,10,8,18,21,20,19,0,2020,Libertador B. O'Higgins,SUR,SUR Chépica
IRA Alta (J00-J06),560,13,19,15,25,13,23,21,8,7,6,33,27,24,8,21,23,22,17,14,14,21,14,15,16,13,11,8,8,12,12,10,4,7,7,3,11,11,12,12,0,2020,Libertador B. O'Higgins,SUR,SUR Chépica
Influenza (J09-J11),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Chépica
Neumonía (J12-J18),37,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,1,2,0,2,1,2,0,1,1,5,0,1,1,2,3,2,1,0,2020,Libertador B. O'Higgins,SUR,SUR Chépica
Bronquitis/bronquiolitis aguda (J20-J21),101,2,2,2,2,3,2,5,4,1,2,1,7,6,4,6,6,5,4,1,2,6,5,2,3,2,2,0,0,2,0,1,1,2,0,1,2,2,2,1,0,2020,Libertador B. O'Higgins,SUR,SUR Chépica
Crisis obstructiva bronquial (J40-J46),117,1,1,0,1,0,3,0,2,1,3,2,4,1,5,1,4,6,5,6,5,11,2,6,5,4,2,0,1,2,4,4,1,2,2,3,3,5,4,5,0,2020,Libertador B. O'Higgins,SUR,SUR Chépica
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",131,3,1,6,0,8,3,0,3,8,11,9,33,13,23,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Chépica
COVID 19 Sospechoso (U072),258,-,0,-,-,0,0,0,0,0,0,0,1,3,0,0,1,0,1,1,11,3,4,4,7,14,27,26,19,13,15,10,8,16,18,16,10,9,3,17,1,2020,Libertador B. O'Higgins,SUR,SUR Chépica
COVID 19 Confirmado (U071),16,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,2,0,0,0,0,1,2,1,0,1,1,0,2020,Libertador B. O'Higgins,SUR,SUR Chépica
TOTAL CAUSAS SISTEMA CIRCULATORIO,509,9,20,5,7,6,5,9,13,12,10,12,17,9,10,8,10,12,28,24,20,12,11,14,7,12,16,18,14,10,7,17,14,15,17,22,11,24,9,12,1,2020,Libertador B. O'Higgins,SUR,SUR Chépica
