Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,21308,519,510,631,475,501,698,530,375,450,378,501,547,525,516,364,355,395,413,420,441,386,435,449,516,505,512,504,453,306,487,463,535,533,471,560,490,280,558,206,185,384,273,-,-,-,132,300,421,483,377,263,297,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
TOTAL CAUSAS SISTEMA RESPIRATORIO,5287,65,86,75,106,65,93,84,82,55,76,115,113,94,106,57,64,73,105,111,131,95,124,127,147,205,197,176,161,74,126,178,220,201,155,198,164,127,171,68,53,96,67,-,-,-,16,55,105,90,62,33,40,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
IRA Alta (J00-J06),3255,50,55,48,63,41,72,52,54,35,59,68,82,71,73,28,45,52,70,77,90,59,87,70,95,120,137,78,99,40,81,99,102,128,90,132,103,68,91,33,23,59,35,-,-,-,14,19,62,60,42,24,20,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Influenza (J09-J11),108,0,1,0,2,3,3,0,0,0,0,5,2,4,1,5,0,0,3,1,1,0,1,0,2,10,1,1,0,0,5,5,17,8,0,0,8,3,3,3,4,0,4,-,-,-,0,0,0,2,0,0,0,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Neumonía (J12-J18),217,1,3,4,2,3,0,3,4,5,7,4,1,2,5,4,6,0,2,3,5,5,7,3,2,12,7,8,6,1,5,12,7,8,5,5,8,4,6,4,8,5,9,-,-,-,0,2,6,4,1,0,3,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Bronquitis/bronquiolitis aguda (J20-J21),778,5,12,8,11,11,7,14,11,2,0,17,17,10,12,9,9,10,15,17,15,16,10,24,39,47,29,25,23,19,17,31,22,19,32,38,26,14,26,19,18,9,6,-,-,-,0,6,25,8,14,3,1,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Crisis obstructiva bronquial (J40-J46),241,3,4,8,5,1,2,6,0,2,3,6,4,1,7,3,1,2,11,5,9,4,10,11,4,2,5,4,11,1,8,8,10,13,16,4,5,3,5,3,0,6,2,-,-,-,0,4,4,4,2,3,6,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",688,6,11,7,23,6,9,9,13,11,7,15,7,6,8,8,3,9,4,8,11,11,9,19,5,14,18,60,22,13,10,23,62,25,12,19,14,35,40,6,0,17,11,-,-,-,2,24,8,12,3,3,10,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
TOTAL CAUSAS SISTEMA CIRCULATORIO,824,19,12,13,16,11,25,24,19,21,15,13,14,26,16,20,13,17,34,16,20,21,24,28,18,20,24,8,21,15,18,11,11,19,25,21,17,11,27,10,7,14,9,-,-,-,12,12,17,12,14,8,6,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Infarto agudo miocardio,22,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,0,0,1,0,0,0,1,1,2,1,3,1,0,0,0,0,-,-,-,0,0,1,0,0,0,0,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Accidente vascular encefálico,46,0,3,0,0,2,1,2,0,1,0,3,0,0,1,1,0,0,2,3,2,2,1,1,3,0,2,0,1,0,3,0,1,0,1,1,0,0,0,2,1,1,1,-,-,-,0,1,0,0,2,1,0,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Crisis hipertensiva,351,3,3,4,6,5,12,7,8,4,10,5,10,9,10,11,9,11,15,8,11,10,7,7,8,12,8,7,10,7,8,7,6,11,11,8,6,4,9,6,3,5,3,-,-,-,2,5,10,1,3,4,2,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Arritmia grave,37,1,0,0,2,0,2,2,1,1,0,0,3,2,0,0,0,1,3,1,0,0,6,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,3,0,-,-,-,0,0,0,0,0,0,1,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Otras causas circulatorias,368,14,6,9,8,4,10,11,10,14,5,4,1,15,5,8,4,5,13,3,6,9,10,19,6,6,13,0,9,7,7,4,4,6,12,9,9,4,17,1,3,5,5,-,-,-,10,6,6,11,9,3,3,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,3248,130,56,105,56,55,110,77,33,193,44,55,73,93,124,57,41,32,106,57,38,70,33,38,92,103,53,61,34,23,129,45,73,88,98,47,139,52,61,24,17,41,27,-,-,-,21,12,104,45,48,120,15,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Accidentes del tránsito,96,1,0,0,10,4,10,9,0,0,3,2,3,1,0,3,0,0,1,2,0,0,1,0,3,1,2,14,0,6,6,1,0,0,0,0,2,0,0,0,0,0,3,-,-,-,1,1,0,0,1,5,0,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
Otras causas externas,3152,129,56,105,46,51,100,68,33,193,41,53,70,92,124,54,41,32,105,55,38,70,32,38,89,102,51,47,34,17,123,44,73,88,98,47,137,52,61,24,17,41,24,-,-,-,20,11,104,45,47,115,15,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
DIARREA AGUDA (A00-A09),104,6,0,0,3,10,2,27,0,2,15,0,0,0,0,1,0,0,2,5,2,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,6,0,1,0,0,1,0,-,-,-,5,1,0,0,0,0,9,2016,Coquimbo,Hospital,Hospital San Pedro (Los Vilos)
