Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Talcahuano,SAPU,Servicio de Atención Primaria de Urgencia Paulina Avendaño Pereda
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,26716,419,393,457,427,451,415,438,451,460,494,674,708,605,528,495,547,443,534,535,493,578,514,565,570,638,550,554,540,495,452,447,447,643,569,575,522,611,546,508,452,509,608,540,550,518,544,598,493,375,417,410,411,2018,Talcahuano,SAPU,Servicio de Atención Primaria de Urgencia Paulina Avendaño Pereda
TOTAL CAUSAS SISTEMA RESPIRATORIO,12202,131,112,127,109,143,93,126,118,131,189,355,393,304,229,235,219,204,251,240,226,307,298,326,350,397,349,288,286,254,214,192,192,329,316,296,278,329,273,227,202,238,311,249,215,234,213,264,235,155,154,146,150,2018,Talcahuano,SAPU,Servicio de Atención Primaria de Urgencia Paulina Avendaño Pereda
IRA Alta (J00-J06),9455,96,81,91,75,113,74,99,97,103,164,322,335,248,195,195,166,150,190,182,179,252,239,249,270,314,288,225,205,193,144,115,141,262,244,219,212,252,181,179,144,159,246,197,162,177,169,226,175,126,114,105,116,2018,Talcahuano,SAPU,Servicio de Atención Primaria de Urgencia Paulina Avendaño Pereda
Influenza (J09-J11),44,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,2,1,0,0,0,0,1,1,0,0,8,0,1,5,0,2,2,1,5,0,0,0,3,2018,Talcahuano,SAPU,Servicio de Atención Primaria de Urgencia Paulina Avendaño Pereda
Neumonía (J12-J18),131,4,3,2,5,1,1,1,2,0,2,0,4,4,1,2,2,3,5,4,3,3,3,3,3,6,2,2,4,6,3,3,1,4,0,3,1,5,8,4,3,2,1,2,5,1,0,1,1,0,0,1,1,2018,Talcahuano,SAPU,Servicio de Atención Primaria de Urgencia Paulina Avendaño Pereda
Bronquitis/bronquiolitis aguda (J20-J21),2182,25,22,24,18,24,14,20,10,24,17,27,46,41,31,33,46,45,47,48,40,47,53,67,72,70,46,58,68,51,55,45,42,58,63,67,54,54,54,41,33,69,59,42,42,45,39,27,46,23,34,33,23,2018,Talcahuano,SAPU,Servicio de Atención Primaria de Urgencia Paulina Avendaño Pereda
Crisis obstructiva bronquial (J40-J46),248,6,4,6,9,4,4,5,4,4,3,3,3,9,2,4,4,6,5,4,2,3,2,4,4,3,10,3,7,2,4,6,7,4,7,4,9,4,19,3,5,3,2,1,5,6,3,5,5,4,4,4,5,2018,Talcahuano,SAPU,Servicio de Atención Primaria de Urgencia Paulina Avendaño Pereda
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",142,0,2,4,2,1,0,1,3,0,3,3,3,2,0,1,0,0,4,2,2,2,1,0,0,4,2,0,1,1,6,22,1,1,2,3,1,13,11,0,9,5,2,2,1,3,0,4,3,2,2,3,2,2018,Talcahuano,SAPU,Servicio de Atención Primaria de Urgencia Paulina Avendaño Pereda
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Talcahuano,SAPU,Servicio de Atención Primaria de Urgencia Paulina Avendaño Pereda
