Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,6433,825,919,946,1095,855,1120,673,2022,Araucanía Sur,SAR,SAR Labranza
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6200,811,912,926,1076,772,1044,659,2022,Araucanía Sur,SAR,SAR Labranza
TOTAL CAUSAS SISTEMA RESPIRATORIO,1344,227,250,260,162,106,183,156,2022,Araucanía Sur,SAR,SAR Labranza
IRA Alta (J00-J06),1094,192,208,217,135,85,144,113,2022,Araucanía Sur,SAR,SAR Labranza
Influenza (J09-J11),67,4,13,6,12,4,11,17,2022,Araucanía Sur,SAR,SAR Labranza
Neumonía (J12-J18),17,3,4,1,3,2,2,2,2022,Araucanía Sur,SAR,SAR Labranza
Bronquitis/bronquiolitis aguda (J20-J21),108,18,15,25,8,9,15,18,2022,Araucanía Sur,SAR,SAR Labranza
Crisis obstructiva bronquial (J40-J46),38,7,5,5,3,4,9,5,2022,Araucanía Sur,SAR,SAR Labranza
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",20,3,5,6,1,2,2,1,2022,Araucanía Sur,SAR,SAR Labranza
COVID 19 Sospechoso (U072),352,11,10,10,5,104,148,64,2022,Araucanía Sur,SAR,SAR Labranza
COVID 19 Confirmado (U071),832,35,73,106,224,135,171,88,2022,Araucanía Sur,SAR,SAR Labranza
TOTAL CAUSAS SISTEMA CIRCULATORIO,58,7,13,7,8,5,9,9,2022,Araucanía Sur,SAR,SAR Labranza
Infarto agudo miocardio,1,1,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
Accidente vascular encefálico,3,0,2,0,0,0,1,0,2022,Araucanía Sur,SAR,SAR Labranza
Crisis hipertensiva,26,4,4,4,5,4,2,3,2022,Araucanía Sur,SAR,SAR Labranza
Arritmia grave,9,1,3,1,1,0,2,1,2022,Araucanía Sur,SAR,SAR Labranza
Otras causas circulatorias,19,1,4,2,2,1,4,5,2022,Araucanía Sur,SAR,SAR Labranza
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,898,132,128,140,137,134,126,101,2022,Araucanía Sur,SAR,SAR Labranza
Accidentes del tránsito,364,72,67,56,40,41,48,40,2022,Araucanía Sur,SAR,SAR Labranza
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
Otras causas externas,534,60,61,84,97,93,78,61,2022,Araucanía Sur,SAR,SAR Labranza
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),62,9,9,8,6,6,12,12,2022,Araucanía Sur,SAR,SAR Labranza
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),14,3,3,2,1,0,4,1,2022,Araucanía Sur,SAR,SAR Labranza
Trastornos del Humor (Afectivos) (F30-F39),2,0,0,2,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",42,6,5,4,5,5,6,11,2022,Araucanía Sur,SAR,SAR Labranza
Otros trastornos mentales no contenidos en las categorías anteriores,4,0,1,0,0,1,2,0,2022,Araucanía Sur,SAR,SAR Labranza
DIARREA AGUDA (A00-A09),366,60,68,60,53,39,52,34,2022,Araucanía Sur,SAR,SAR Labranza
TOTAL DEMÁS CAUSAS,2288,330,361,335,481,243,343,195,2022,Araucanía Sur,SAR,SAR Labranza
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Araucanía Sur,SAR,SAR Labranza
