Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,6400,-,-,-,-,-,-,-,-,-,-,-,-,49,246,203,180,198,263,246,261,313,315,244,215,176,175,179,174,238,214,214,231,216,278,259,276,275,332,376,54,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,12792,589,594,505,546,534,476,487,481,505,517,634,450,283,245,199,178,192,254,239,248,301,305,236,211,171,172,175,170,232,210,213,228,209,266,247,273,270,322,371,54,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
TOTAL CAUSAS SISTEMA RESPIRATORIO,1988,120,116,74,93,85,63,81,88,89,97,178,201,93,69,44,40,21,37,21,37,44,47,28,14,7,11,14,7,8,7,11,7,15,15,21,12,20,24,27,2,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
IRA Alta (J00-J06),1584,95,99,62,73,68,49,62,79,71,80,147,165,81,59,37,26,16,30,18,30,33,34,21,8,3,7,8,5,6,5,6,6,9,9,14,9,17,17,19,1,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Influenza (J09-J11),2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Neumonía (J12-J18),46,4,2,4,0,1,3,6,0,1,0,5,0,0,0,1,2,2,0,1,2,2,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Bronquitis/bronquiolitis aguda (J20-J21),152,11,8,3,7,11,5,10,6,8,8,12,5,8,1,4,9,2,2,0,0,2,5,1,1,0,1,2,0,1,1,3,0,3,1,3,0,1,1,5,1,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Crisis obstructiva bronquial (J40-J46),125,8,4,2,10,5,4,3,2,7,9,10,4,4,7,2,3,1,0,1,5,2,3,3,2,2,2,2,0,1,1,2,1,2,2,4,1,1,2,1,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",79,1,3,3,3,0,2,0,1,2,0,4,27,0,2,0,0,0,5,1,0,5,2,1,1,1,1,2,2,0,0,0,0,0,2,0,2,1,3,2,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
COVID 19 Sospechoso (U072),1075,-,-,-,-,-,0,0,0,0,0,1,4,4,3,2,1,1,17,63,80,91,106,78,73,47,42,17,24,40,37,36,47,23,30,33,41,45,33,51,5,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
COVID 19 Confirmado (U071),28,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,8,1,2,2,0,0,0,0,1,0,0,1,2,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
TOTAL CAUSAS SISTEMA CIRCULATORIO,246,4,7,12,7,5,9,14,8,8,5,10,9,2,3,8,8,4,4,5,4,5,4,7,3,1,1,5,6,5,4,3,3,4,11,8,9,12,5,12,2,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Infarto agudo miocardio,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Accidente vascular encefálico,7,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Crisis hipertensiva,149,2,3,5,3,3,1,6,4,5,2,7,7,2,1,5,7,3,2,3,2,3,1,6,3,0,1,2,5,5,4,3,2,3,5,4,7,9,4,7,2,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Arritmia grave,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Otras causas circulatorias,81,2,1,6,3,2,7,8,4,3,3,2,2,0,0,2,1,1,2,2,2,1,3,1,0,0,0,2,0,0,0,0,1,1,6,3,1,3,1,5,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1565,84,59,87,97,77,63,76,58,62,73,91,37,31,32,29,17,21,35,22,24,27,19,12,12,19,19,20,16,31,17,22,21,32,36,32,37,31,41,37,9,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Accidentes del tránsito,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
Otras causas externas,1563,84,59,87,97,77,63,76,58,62,73,91,37,31,32,28,17,21,35,22,24,27,19,12,12,19,19,20,16,31,17,22,21,32,35,32,37,31,41,37,9,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
DIARREA AGUDA (A00-A09),432,18,20,43,16,29,39,35,38,34,36,33,12,12,2,3,3,3,5,4,1,0,0,0,2,0,0,3,1,3,5,3,4,2,0,4,1,0,3,15,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
TOTAL DEMÁS CAUSAS,7469,363,392,289,333,338,302,281,289,312,306,322,191,145,138,113,109,142,156,123,102,130,129,105,99,96,97,114,116,145,140,138,145,133,174,148,171,162,216,229,36,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU-Padre Esteban Gumucio
