Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4629,578,670,647,863,880,542,449,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4074,547,614,603,740,752,436,382,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
TOTAL CAUSAS SISTEMA RESPIRATORIO,989,117,173,192,219,139,75,74,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
IRA Alta (J00-J06),848,106,156,174,182,119,55,56,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Influenza (J09-J11),8,0,0,1,3,4,0,0,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Neumonía (J12-J18),15,0,2,4,2,1,4,2,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Bronquitis/bronquiolitis aguda (J20-J21),31,5,11,7,6,1,0,1,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Crisis obstructiva bronquial (J40-J46),14,0,1,3,2,1,5,2,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",73,6,3,3,24,13,11,13,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
COVID 19 Sospechoso (U072),116,2,19,19,11,4,14,47,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
COVID 19 Confirmado (U071),626,11,28,38,149,243,98,59,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
TOTAL CAUSAS SISTEMA CIRCULATORIO,56,14,13,8,8,6,2,5,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Infarto agudo miocardio,1,1,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Accidente vascular encefálico,5,1,0,0,0,1,1,2,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Crisis hipertensiva,6,1,2,2,0,0,0,1,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Arritmia grave,11,5,1,2,2,1,0,0,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Otras causas circulatorias,33,6,10,4,6,4,1,2,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,330,60,60,51,47,28,49,35,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Accidentes del tránsito,1,0,1,0,0,0,0,0,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Lesiones autoinfligidas intencionalmente (X60-X84),1,0,0,0,0,0,1,0,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Otras causas externas,328,60,59,51,47,28,48,35,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),52,9,6,7,6,4,13,7,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),16,2,2,3,2,2,3,2,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Trastornos del Humor (Afectivos) (F30-F39),1,0,0,0,1,0,0,0,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",29,6,2,4,2,2,8,5,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
Otros trastornos mentales no contenidos en las categorías anteriores,6,1,2,0,1,0,2,0,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
DIARREA AGUDA (A00-A09),122,33,24,14,17,21,4,9,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
TOTAL DEMÁS CAUSAS,1783,301,291,274,283,307,181,146,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,114,17,14,15,17,18,18,15,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
- CAUSAS SISTEMA RESPIRATORIO,13,0,1,5,1,2,2,2,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
- COVID 19 SOSPECHOSO (U072),2,0,1,0,0,0,0,1,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
- COVID 19 CONFIRMADO (U071),17,2,1,0,3,4,4,3,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
- CAUSAS SISTEMA CIRCULATORIO,11,4,1,2,2,1,0,1,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),9,1,1,0,2,1,2,2,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
- LAS DEMÁS CAUSAS,62,10,9,8,9,10,10,6,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital Santa Elisa (Mariquina)
