Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,66,-,-,-,-,-,-,-,-,-,-,-,-,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,Hospital,Hospital San Martín (Quillota)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,28835,1129,1091,1169,1128,1048,1029,1049,1025,989,875,1055,912,562,533,565,536,574,605,608,651,591,620,632,714,681,632,613,637,619,562,561,592,592,452,581,604,571,624,736,88,2020,Viña Del Mar Quillota,Hospital,Hospital San Martín (Quillota)
TOTAL CAUSAS SISTEMA RESPIRATORIO,2395,99,106,76,91,78,74,91,78,93,92,157,286,104,97,74,52,36,45,37,52,39,40,40,55,46,19,20,21,26,22,26,26,15,21,24,29,37,26,38,7,2020,Viña Del Mar Quillota,Hospital,Hospital San Martín (Quillota)
IRA Alta (J00-J06),1391,52,63,47,59,49,43,60,39,54,58,95,207,74,69,51,31,21,20,20,23,15,22,21,34,19,8,10,5,10,9,9,11,6,10,8,12,18,10,17,2,2020,Viña Del Mar Quillota,Hospital,Hospital San Martín (Quillota)
Influenza (J09-J11),10,0,0,1,0,0,1,0,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Viña Del Mar Quillota,Hospital,Hospital San Martín (Quillota)
Neumonía (J12-J18),303,10,8,7,8,7,14,15,10,7,7,14,8,10,9,6,7,5,10,1,5,10,5,12,13,11,5,5,14,12,6,7,7,2,3,7,3,6,3,3,1,2020,Viña Del Mar Quillota,Hospital,Hospital San Martín (Quillota)
Bronquitis/bronquiolitis aguda (J20-J21),297,16,17,10,12,12,4,10,14,10,10,27,42,12,7,9,6,4,3,7,9,5,7,2,1,5,1,2,1,1,3,2,2,1,2,5,4,4,3,5,0,2020,Viña Del Mar Quillota,Hospital,Hospital San Martín (Quillota)
Crisis obstructiva bronquial (J40-J46),188,11,6,5,8,6,6,2,7,13,9,12,20,4,7,3,5,3,4,3,9,5,0,2,1,3,1,0,0,1,2,1,0,4,4,0,4,5,6,5,1,2020,Viña Del Mar Quillota,Hospital,Hospital San Martín (Quillota)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",206,10,12,6,4,4,6,4,7,9,7,9,4,4,5,5,2,3,8,6,6,4,6,3,6,8,4,3,1,2,2,7,6,2,2,4,6,4,4,8,3,2020,Viña Del Mar Quillota,Hospital,Hospital San Martín (Quillota)
COVID 19 Sospechoso (U072),2554,-,-,-,-,-,0,0,0,0,0,2,8,26,32,7,2,3,0,9,49,47,95,177,231,176,220,237,219,134,104,111,106,100,78,95,83,59,64,75,5,2020,Viña Del Mar Quillota,Hospital,Hospital San Martín (Quillota)
