Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,9408,357,357,356,373,373,342,309,306,317,392,401,372,244,198,187,148,168,224,192,191,203,228,218,204,153,154,127,166,163,227,191,193,182,190,190,197,199,208,201,7,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
TOTAL CAUSAS SISTEMA RESPIRATORIO,1435,69,72,72,56,51,57,50,63,84,83,129,193,103,52,44,31,16,23,10,3,5,6,10,5,11,0,2,13,11,15,2,10,10,16,9,15,10,11,13,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
IRA Alta (J00-J06),850,33,56,55,35,30,13,29,9,18,52,71,151,89,32,36,11,10,18,5,1,3,5,7,4,9,0,0,3,4,9,2,7,6,9,3,2,6,7,10,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
Influenza (J09-J11),2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
Neumonía (J12-J18),20,1,0,1,2,5,1,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
Bronquitis/bronquiolitis aguda (J20-J21),148,9,5,6,10,10,18,9,5,10,11,21,10,4,8,3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
Crisis obstructiva bronquial (J40-J46),125,5,7,8,5,4,6,6,3,1,5,7,12,2,3,2,4,4,4,0,1,0,0,3,1,0,0,1,9,2,5,0,2,3,2,3,2,1,1,1,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",290,21,4,2,4,1,19,6,46,55,15,28,15,7,8,2,16,2,0,4,0,2,1,0,0,2,0,1,1,4,0,0,1,1,3,2,10,3,3,1,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
COVID 19 Sospechoso (U072),726,-,-,-,-,-,0,0,0,0,0,0,2,0,2,0,4,7,29,33,50,19,61,62,56,37,40,27,22,26,39,47,18,20,20,23,21,20,25,16,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
COVID 19 Confirmado (U071),35,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,2,1,0,0,2,0,2,0,1,7,0,1,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
TOTAL CAUSAS SISTEMA CIRCULATORIO,157,4,1,0,0,1,4,2,1,0,3,7,2,0,1,2,2,3,5,7,3,4,2,4,1,2,7,1,4,10,9,5,4,7,16,8,5,1,10,9,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
Infarto agudo miocardio,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
Accidente vascular encefálico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
Crisis hipertensiva,141,4,1,0,0,0,4,1,0,0,2,5,1,0,1,2,2,3,2,7,3,3,1,4,1,1,5,1,4,10,8,5,4,7,16,8,5,1,10,9,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
Arritmia grave,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
Otras causas circulatorias,10,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,19,1,2,1,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020,Valparaíso San Antonio,SAPU,Centro de Salud Familiar Reina Isabel II
