Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,14790,236,234,206,162,211,176,213,139,183,218,278,314,257,266,304,284,299,264,288,328,336,295,387,306,384,392,285,295,297,296,286,368,366,363,308,394,308,374,299,336,309,286,306,293,296,245,222,259,212,270,278,279,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
TOTAL CAUSAS SISTEMA RESPIRATORIO,7215,79,70,46,30,38,30,51,31,56,81,132,155,119,114,137,124,156,128,140,176,226,159,257,188,248,247,161,178,163,129,129,201,230,223,184,253,181,194,155,168,157,125,162,149,138,95,107,95,88,115,118,99,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
IRA Alta (J00-J06),5715,64,47,39,27,33,28,43,27,52,73,125,138,100,104,119,96,131,110,109,145,183,132,214,154,174,171,109,120,123,97,97,130,174,178,133,186,148,169,129,145,124,105,128,113,108,79,72,72,64,97,92,85,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
Influenza (J09-J11),69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,3,4,11,8,3,3,4,1,1,2,1,2,1,4,0,2,0,1,1,2,1,1,1,0,2,0,2,0,0,1,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
Neumonía (J12-J18),50,0,2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,2,1,0,0,2,0,0,1,0,2,2,1,2,0,1,1,3,4,1,1,1,0,0,0,1,1,1,0,2,0,6,5,0,0,2,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
Bronquitis/bronquiolitis aguda (J20-J21),1088,12,14,6,2,3,1,3,3,3,5,7,16,9,8,13,22,16,12,25,25,32,23,34,28,45,48,41,49,23,28,26,50,42,32,42,53,22,17,18,18,25,11,27,30,19,10,22,17,15,11,16,9,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
Crisis obstructiva bronquial (J40-J46),237,1,5,0,1,1,0,2,1,1,2,0,0,6,1,3,5,7,4,5,2,6,4,5,1,17,18,5,5,8,3,3,18,9,7,6,9,4,4,7,3,4,5,5,3,5,6,3,1,6,6,4,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",56,2,2,1,0,0,1,3,0,0,1,0,0,1,1,0,1,0,0,1,3,0,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,6,2,1,1,2,1,0,2,3,0,2,0,1,1,4,4,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
TOTAL CAUSAS SISTEMA CIRCULATORIO,60,2,1,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,1,0,1,1,3,2,2,1,1,2,4,2,2,1,2,4,1,2,1,1,2,1,0,1,2,0,0,3,2,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
Infarto agudo miocardio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
Accidente vascular encefálico,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
Crisis hipertensiva,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
Arritmia grave,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
Otras causas circulatorias,47,1,1,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,1,1,3,2,1,0,1,2,2,2,2,1,2,4,0,1,0,1,1,1,0,1,1,0,0,2,2,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,934,18,29,25,22,27,16,24,21,21,20,23,18,14,15,23,20,16,13,10,11,8,10,13,13,10,17,12,13,13,25,18,19,16,12,17,20,10,15,22,25,26,25,15,20,11,17,17,33,19,15,24,18,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
Accidentes del tránsito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
Otras causas externas,933,18,29,25,22,27,16,24,21,21,20,23,18,14,15,23,20,15,13,10,11,8,10,13,13,10,17,12,13,13,25,18,19,16,12,17,20,10,15,22,25,26,25,15,20,11,17,17,33,19,15,24,18,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
DIARREA AGUDA (A00-A09),808,8,15,10,12,21,18,19,26,25,15,6,14,14,12,18,19,15,11,15,12,12,24,7,7,23,14,13,12,8,11,19,10,7,5,20,18,18,30,17,21,17,21,9,15,17,24,11,24,17,21,13,18,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
TOTAL DEMÁS CAUSAS,5773,129,119,124,98,125,108,118,61,81,102,117,126,110,125,126,121,112,112,120,129,89,101,109,98,102,113,96,90,111,130,119,136,109,121,85,102,97,131,104,120,108,114,118,108,130,108,85,107,88,116,121,144,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
- CORONAVIRUS (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Arauco,SAPU,Centro de Salud Familiar Eleuterio Ramírez
