Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Sur,SAPU,SAPU-Raúl Brañes F.
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,43589,806,811,799,838,717,719,686,704,742,730,881,995,966,829,832,869,892,870,901,825,891,759,809,796,923,824,892,877,905,758,797,840,1033,851,853,871,866,843,858,814,841,886,880,877,760,881,839,835,871,766,810,871,2018,Metropolitano Sur,SAPU,SAPU-Raúl Brañes F.
TOTAL CAUSAS SISTEMA RESPIRATORIO,16442,197,191,185,171,189,168,189,189,163,206,362,465,349,286,276,321,362,350,364,361,360,321,326,347,402,401,442,425,417,332,352,402,524,433,377,417,383,333,349,325,349,346,312,311,249,277,288,253,285,257,274,229,2018,Metropolitano Sur,SAPU,SAPU-Raúl Brañes F.
IRA Alta (J00-J06),14213,169,165,166,158,173,149,173,166,142,177,326,419,302,257,244,289,319,323,327,318,307,279,269,300,341,329,364,358,350,288,295,315,422,367,321,359,343,265,289,276,304,304,279,269,208,228,251,229,258,228,248,208,2018,Metropolitano Sur,SAPU,SAPU-Raúl Brañes F.
Influenza (J09-J11),62,0,0,5,1,1,1,2,0,1,1,0,0,3,0,0,0,0,2,2,1,0,2,4,5,2,2,2,0,5,3,1,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2018,Metropolitano Sur,SAPU,SAPU-Raúl Brañes F.
Neumonía (J12-J18),133,2,0,2,1,2,0,0,0,1,1,1,0,3,1,2,1,2,1,0,2,3,4,4,1,5,4,5,0,7,3,4,8,10,8,6,7,4,3,2,4,3,4,2,1,1,1,2,0,0,2,1,2,2018,Metropolitano Sur,SAPU,SAPU-Raúl Brañes F.
Bronquitis/bronquiolitis aguda (J20-J21),1514,20,16,7,7,5,7,10,13,15,17,27,31,33,24,23,17,29,17,28,18,32,24,31,27,40,59,67,57,48,30,47,59,85,48,40,36,30,46,48,32,26,29,23,34,27,20,22,16,18,21,18,10,2018,Metropolitano Sur,SAPU,SAPU-Raúl Brañes F.
Crisis obstructiva bronquial (J40-J46),385,4,10,3,4,7,6,4,9,3,8,8,12,6,4,7,13,11,7,5,18,16,11,14,11,11,6,2,9,4,7,5,11,3,9,9,8,4,11,4,9,13,4,7,6,2,8,7,5,7,5,6,2,2018,Metropolitano Sur,SAPU,SAPU-Raúl Brañes F.
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",135,2,0,2,0,1,5,0,1,1,2,0,3,2,0,0,1,1,0,2,4,2,1,4,3,3,1,2,1,3,1,0,3,1,1,1,7,2,5,6,4,3,5,1,1,11,20,6,3,2,1,1,3,2018,Metropolitano Sur,SAPU,SAPU-Raúl Brañes F.
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Sur,SAPU,SAPU-Raúl Brañes F.
