Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,18324,725,701,622,694,675,708,695,688,658,673,776,757,473,336,333,321,345,344,383,376,315,351,375,342,378,325,273,310,365,396,407,426,407,430,375,458,379,322,358,49,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
TOTAL CAUSAS SISTEMA RESPIRATORIO,2399,127,122,97,104,99,84,83,89,95,87,170,361,143,78,76,49,33,32,25,29,28,18,11,13,18,10,16,15,21,18,14,20,16,23,16,33,40,33,48,5,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
IRA Alta (J00-J06),1646,79,62,64,49,68,64,55,65,71,58,111,267,96,63,66,36,25,25,13,18,19,12,8,10,11,6,9,11,14,14,9,14,9,16,11,25,32,23,35,3,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
Influenza (J09-J11),26,1,4,2,5,2,1,2,1,2,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
Neumonía (J12-J18),155,8,5,11,12,10,1,3,6,4,5,12,19,14,3,3,1,3,0,3,2,0,0,2,0,1,0,1,1,1,1,3,1,1,2,0,2,2,3,8,1,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
Bronquitis/bronquiolitis aguda (J20-J21),308,16,32,13,22,13,9,10,8,10,19,26,50,21,5,5,7,2,3,2,3,1,2,0,0,1,0,2,0,2,3,1,3,1,2,2,3,4,4,1,0,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
Crisis obstructiva bronquial (J40-J46),144,8,11,6,8,3,7,8,4,6,3,15,13,6,4,2,2,2,0,2,2,4,2,1,2,4,3,2,1,3,0,1,1,2,1,1,1,0,1,1,1,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",120,15,8,1,8,3,2,5,5,2,2,4,12,6,3,0,3,0,3,4,3,4,2,0,1,1,1,2,2,1,0,0,1,3,2,2,2,2,2,3,0,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
COVID 19 Sospechoso (U072),244,-,-,-,-,-,0,0,0,0,0,0,1,5,2,0,9,1,3,7,1,5,1,2,2,1,12,0,5,15,4,8,5,4,4,7,20,31,37,48,4,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
COVID 19 Confirmado (U071),25,-,-,-,-,-,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,2,8,3,5,1,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
TOTAL CAUSAS SISTEMA CIRCULATORIO,616,14,18,14,26,23,18,19,31,12,16,18,14,6,10,16,10,8,18,10,12,12,20,18,19,16,9,7,10,17,17,10,20,20,21,16,23,18,17,11,2,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
Infarto agudo miocardio,17,0,0,0,0,0,0,1,2,0,0,0,3,0,1,1,0,1,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
Accidente vascular encefálico,34,3,1,0,1,2,2,0,1,1,1,0,1,0,1,1,1,0,3,0,1,2,1,1,2,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
Crisis hipertensiva,218,5,5,5,7,11,5,10,11,6,7,9,2,3,4,3,2,1,6,2,2,6,8,6,3,8,5,2,1,4,10,3,4,8,11,8,6,6,9,3,1,2020,Magallanes,Hospital,Hospital Dr. Augusto Essmann Burgos ( Natales)
