Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5823,687,852,885,881,956,843,719,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5460,662,789,821,833,886,790,679,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
TOTAL CAUSAS SISTEMA RESPIRATORIO,771,102,56,120,159,156,89,89,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
IRA Alta (J00-J06),369,61,30,34,92,95,24,33,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Influenza (J09-J11),2,0,0,0,1,0,0,1,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Neumonía (J12-J18),9,1,0,0,0,1,4,3,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Bronquitis/bronquiolitis aguda (J20-J21),44,9,10,2,0,3,7,13,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Crisis obstructiva bronquial (J40-J46),14,3,0,4,1,2,3,1,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",333,28,16,80,65,55,51,38,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
COVID 19 Sospechoso (U072),634,46,110,102,79,75,175,47,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
COVID 19 Confirmado (U071),427,2,13,39,102,143,24,104,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
TOTAL CAUSAS SISTEMA CIRCULATORIO,56,9,4,3,17,7,9,7,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Infarto agudo miocardio,10,2,1,1,3,0,3,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Accidente vascular encefálico,3,0,0,0,2,1,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Crisis hipertensiva,22,4,2,2,10,2,2,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Arritmia grave,5,1,1,0,1,1,1,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Otras causas circulatorias,16,2,0,0,1,3,3,7,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,413,87,45,45,79,60,43,54,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Accidentes del tránsito,35,6,0,20,3,2,3,1,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Otras causas externas,378,81,45,25,76,58,40,53,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),3,0,0,1,0,0,1,1,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),1,0,0,1,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Trastornos del Humor (Afectivos) (F30-F39),2,0,0,0,0,0,1,1,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
DIARREA AGUDA (A00-A09),5,3,2,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
TOTAL DEMÁS CAUSAS,3151,413,559,511,397,445,449,377,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Algarrobo
