Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3443,506,453,515,574,599,494,302,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3294,487,434,490,525,581,480,297,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
TOTAL CAUSAS SISTEMA RESPIRATORIO,497,110,117,95,76,41,46,12,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
IRA Alta (J00-J06),0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Neumonía (J12-J18),8,1,2,1,1,1,1,1,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Bronquitis/bronquiolitis aguda (J20-J21),22,5,7,5,2,1,1,1,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Crisis obstructiva bronquial (J40-J46),21,2,5,4,3,1,5,1,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",446,102,103,85,70,38,39,9,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
COVID 19 Sospechoso (U072),1179,72,62,149,278,313,192,113,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
COVID 19 Confirmado (U071),0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
TOTAL CAUSAS SISTEMA CIRCULATORIO,13,3,4,3,0,3,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Crisis hipertensiva,13,3,4,3,0,3,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Arritmia grave,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Otras causas circulatorias,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,215,39,34,26,25,31,33,27,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Otras causas externas,215,39,34,26,25,31,33,27,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
DIARREA AGUDA (A00-A09),68,15,10,15,8,7,5,8,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
TOTAL DEMÁS CAUSAS,1322,248,207,202,138,186,204,137,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Metropolitano Occidente,SAPU,SAPU Pudahuel Poniente
