Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Chiloé,Hospital,Hospital de Queilén
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6368,114,92,90,96,88,92,98,106,107,93,96,135,131,128,114,98,132,111,118,108,136,121,124,112,103,91,101,86,96,118,111,117,154,193,147,156,141,126,137,163,166,158,137,136,132,119,168,150,146,113,134,129,2019,Chiloé,Hospital,Hospital de Queilén
TOTAL CAUSAS SISTEMA RESPIRATORIO,1489,19,14,15,7,10,9,11,10,15,13,17,34,34,26,21,27,35,21,32,27,36,40,33,48,35,22,27,17,26,25,23,35,49,69,42,38,35,28,28,44,49,41,44,25,29,26,35,27,29,26,29,32,2019,Chiloé,Hospital,Hospital de Queilén
IRA Alta (J00-J06),1008,13,7,9,7,2,3,7,6,8,7,14,32,24,23,19,22,25,13,22,23,28,22,24,38,24,10,18,14,12,14,15,26,31,45,29,24,25,16,16,29,30,29,23,20,19,21,26,16,19,13,21,25,2019,Chiloé,Hospital,Hospital de Queilén
Influenza (J09-J11),43,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,3,0,0,1,0,3,3,0,0,0,1,1,0,2,1,0,0,0,1,1,1,1,3,3,0,1,1,0,2,1,0,1,1,0,2019,Chiloé,Hospital,Hospital de Queilén
Neumonía (J12-J18),90,2,2,3,0,2,5,2,2,4,0,1,0,1,1,1,3,3,2,1,0,0,2,1,2,3,1,6,2,1,1,0,1,4,4,2,2,1,1,0,0,0,3,4,1,1,3,2,0,2,2,1,2,2019,Chiloé,Hospital,Hospital de Queilén
Bronquitis/bronquiolitis aguda (J20-J21),202,2,2,0,0,4,1,0,0,0,2,1,1,6,0,1,0,4,1,2,2,5,5,3,3,2,7,3,0,7,4,3,2,8,13,10,11,7,3,9,7,13,2,12,3,5,1,1,7,4,7,3,3,2019,Chiloé,Hospital,Hospital de Queilén
Crisis obstructiva bronquial (J40-J46),111,2,2,0,0,2,0,1,2,1,4,0,0,2,1,0,1,3,4,4,1,3,9,3,2,3,4,0,1,3,3,2,1,3,5,1,1,1,6,1,3,1,3,5,0,3,1,4,1,1,3,2,2,2019,Chiloé,Hospital,Hospital de Queilén
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,2,3,3,2,2,0,0,0,1,1,4,2,1,0,0,0,0,0,2,3,0,1,0,2019,Chiloé,Hospital,Hospital de Queilén
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Chiloé,Hospital,Hospital de Queilén
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Chiloé,Hospital,Hospital de Queilén
TOTAL CAUSAS SISTEMA CIRCULATORIO,118,5,4,5,1,1,3,0,0,4,2,2,1,1,3,2,3,6,0,3,4,2,5,4,1,3,0,5,4,2,4,1,2,3,1,0,1,1,1,3,2,4,4,4,1,0,1,1,3,0,1,3,1,2019,Chiloé,Hospital,Hospital de Queilén
Infarto agudo miocardio,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Chiloé,Hospital,Hospital de Queilén
Accidente vascular encefálico,15,0,0,2,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,Chiloé,Hospital,Hospital de Queilén
Crisis hipertensiva,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,2,3,2,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,1,0,1,1,0,0,0,0,0,2019,Chiloé,Hospital,Hospital de Queilén
Arritmia grave,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,1,0,0,2019,Chiloé,Hospital,Hospital de Queilén
Otras causas circulatorias,50,2,2,3,0,0,3,0,0,4,0,2,1,0,1,0,3,3,0,2,2,0,1,1,1,1,0,0,2,0,3,0,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,2,0,0,3,1,2019,Chiloé,Hospital,Hospital de Queilén
