Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5860,812,1011,981,887,871,783,515,2022,Metropolitano Central,SAPU,SAPU Maipú
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5793,812,1011,929,873,870,783,515,2022,Metropolitano Central,SAPU,SAPU Maipú
TOTAL CAUSAS SISTEMA RESPIRATORIO,1190,219,242,190,216,127,147,49,2022,Metropolitano Central,SAPU,SAPU Maipú
IRA Alta (J00-J06),1118,204,226,177,211,118,142,40,2022,Metropolitano Central,SAPU,SAPU Maipú
Influenza (J09-J11),1,1,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
Neumonía (J12-J18),12,1,2,2,0,2,2,3,2022,Metropolitano Central,SAPU,SAPU Maipú
Bronquitis/bronquiolitis aguda (J20-J21),30,7,9,4,3,4,0,3,2022,Metropolitano Central,SAPU,SAPU Maipú
Crisis obstructiva bronquial (J40-J46),17,6,3,4,0,2,1,1,2022,Metropolitano Central,SAPU,SAPU Maipú
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",12,0,2,3,2,1,2,2,2022,Metropolitano Central,SAPU,SAPU Maipú
COVID 19 Sospechoso (U072),2083,129,269,313,381,417,369,205,2022,Metropolitano Central,SAPU,SAPU Maipú
COVID 19 Confirmado (U071),510,12,27,94,83,178,110,6,2022,Metropolitano Central,SAPU,SAPU Maipú
TOTAL CAUSAS SISTEMA CIRCULATORIO,44,9,8,7,7,8,4,1,2022,Metropolitano Central,SAPU,SAPU Maipú
Infarto agudo miocardio,1,0,0,0,0,1,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
Accidente vascular encefálico,4,2,1,1,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
Crisis hipertensiva,15,3,1,3,4,2,2,0,2022,Metropolitano Central,SAPU,SAPU Maipú
Arritmia grave,3,0,2,0,0,0,0,1,2022,Metropolitano Central,SAPU,SAPU Maipú
Otras causas circulatorias,21,4,4,3,3,5,2,0,2022,Metropolitano Central,SAPU,SAPU Maipú
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,287,61,86,46,30,26,16,22,2022,Metropolitano Central,SAPU,SAPU Maipú
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
Otras causas externas,287,61,86,46,30,26,16,22,2022,Metropolitano Central,SAPU,SAPU Maipú
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),23,5,7,4,3,3,0,1,2022,Metropolitano Central,SAPU,SAPU Maipú
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
Trastornos del Humor (Afectivos) (F30-F39),1,0,0,0,1,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",20,5,6,3,2,3,0,1,2022,Metropolitano Central,SAPU,SAPU Maipú
Otros trastornos mentales no contenidos en las categorías anteriores,2,0,1,1,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
DIARREA AGUDA (A00-A09),41,11,9,8,5,6,0,2,2022,Metropolitano Central,SAPU,SAPU Maipú
TOTAL DEMÁS CAUSAS,1615,366,363,267,148,105,137,229,2022,Metropolitano Central,SAPU,SAPU Maipú
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Metropolitano Central,SAPU,SAPU Maipú
