Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,18679,-,-,-,-,-,-,-,-,0,-,0,-,296,584,543,663,740,703,572,706,629,770,679,601,401,706,650,694,878,876,655,660,760,938,726,934,574,645,879,217,2020,Concepción,Hospital,Hospital de Lota
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,29010,723,917,909,912,941,828,893,915,863,874,966,698,568,556,523,649,722,675,559,679,612,742,664,591,470,636,627,682,847,857,655,626,740,878,817,873,662,611,838,212,2020,Concepción,Hospital,Hospital de Lota
TOTAL CAUSAS SISTEMA RESPIRATORIO,2599,95,115,116,124,115,108,102,106,140,143,159,263,184,83,61,69,48,35,31,66,47,29,37,41,16,1,25,17,18,46,15,8,21,11,14,26,12,12,35,5,2020,Concepción,Hospital,Hospital de Lota
IRA Alta (J00-J06),1505,43,65,71,71,47,68,70,63,96,91,95,176,85,61,42,34,29,14,19,38,33,17,24,25,11,0,8,10,10,18,7,5,7,4,7,11,6,5,15,4,2020,Concepción,Hospital,Hospital de Lota
Influenza (J09-J11),49,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,0,1,0,1,0,0,6,2,0,18,1,0,1,1,0,2,0,0,6,0,2020,Concepción,Hospital,Hospital de Lota
Neumonía (J12-J18),143,9,9,8,9,3,8,8,5,8,8,8,4,8,3,0,1,2,4,3,3,6,3,5,3,1,0,2,0,4,1,0,0,0,2,0,2,0,0,3,0,2020,Concepción,Hospital,Hospital de Lota
Bronquitis/bronquiolitis aguda (J20-J21),259,8,15,14,19,18,13,11,15,10,19,21,20,12,6,5,6,9,2,1,6,1,1,4,4,0,1,3,0,2,0,3,0,1,2,0,1,0,3,3,0,2020,Concepción,Hospital,Hospital de Lota
Crisis obstructiva bronquial (J40-J46),113,4,4,1,0,4,1,4,0,3,4,5,3,0,0,0,6,4,7,3,9,4,7,2,2,1,0,4,2,2,3,1,2,6,0,3,4,0,2,5,1,2020,Concepción,Hospital,Hospital de Lota
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",530,31,19,22,25,43,18,9,21,23,21,30,58,79,13,14,20,4,8,4,10,3,0,2,6,3,0,2,3,0,6,3,1,6,2,4,6,6,2,3,0,2020,Concepción,Hospital,Hospital de Lota
COVID 19 Sospechoso (U072),2016,-,-,-,-,-,0,0,0,0,0,0,4,2,8,12,10,9,38,57,76,108,98,60,87,82,121,86,78,56,107,78,84,67,97,56,109,102,129,165,30,2020,Concepción,Hospital,Hospital de Lota
COVID 19 Confirmado (U071),48,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,1,0,22,6,3,0,0,0,0,3,4,0,0,2020,Concepción,Hospital,Hospital de Lota
TOTAL CAUSAS SISTEMA CIRCULATORIO,1020,42,36,45,35,39,23,31,29,36,45,39,27,45,17,14,32,26,19,22,22,15,16,21,16,23,16,26,15,20,18,27,23,22,16,29,24,34,11,16,8,2020,Concepción,Hospital,Hospital de Lota
Infarto agudo miocardio,31,2,1,2,2,2,0,3,0,0,0,1,0,0,0,1,1,1,0,1,1,0,2,1,0,0,0,1,1,0,0,1,1,3,0,1,0,1,1,0,0,2020,Concepción,Hospital,Hospital de Lota
Accidente vascular encefálico,140,5,5,1,3,1,3,4,7,5,1,3,3,4,4,5,2,4,4,0,4,3,0,3,1,3,3,2,2,9,5,1,4,2,2,8,9,5,1,8,1,2020,Concepción,Hospital,Hospital de Lota
Crisis hipertensiva,131,7,4,2,4,2,4,8,4,2,3,3,1,3,3,0,3,3,1,1,7,2,3,2,3,3,3,3,5,2,5,7,2,8,3,4,1,3,2,3,2,2020,Concepción,Hospital,Hospital de Lota
Arritmia grave,46,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,2,1,2,1,4,0,1,5,0,2,0,0,4,4,1,7,1,0,1,1,1,2020,Concepción,Hospital,Hospital de Lota
Otras causas circulatorias,672,28,25,39,26,34,16,16,17,29,41,32,23,38,10,8,26,14,13,20,8,9,9,14,8,17,9,15,7,7,8,18,12,5,10,9,13,25,6,4,4,2020,Concepción,Hospital,Hospital de Lota
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,4237,120,165,186,154,194,157,148,163,127,156,188,95,53,106,91,75,94,107,108,78,57,102,78,68,75,66,66,84,107,92,112,88,88,78,81,93,126,96,96,19,2020,Concepción,Hospital,Hospital de Lota
Accidentes del tránsito,121,0,3,6,12,8,4,1,14,2,6,23,5,0,0,2,1,1,0,3,3,0,9,1,0,4,0,0,1,4,0,3,0,0,0,0,0,4,0,0,1,2020,Concepción,Hospital,Hospital de Lota
Otras causas externas,4116,120,162,180,142,186,153,147,149,125,150,165,90,53,106,89,74,93,107,105,75,57,93,77,68,71,66,66,83,103,92,109,88,88,78,81,93,122,96,96,18,2020,Concepción,Hospital,Hospital de Lota
DIARREA AGUDA (A00-A09),1718,65,79,62,64,84,90,98,83,72,58,61,28,33,23,13,23,24,28,22,18,22,32,18,17,29,26,26,22,49,38,44,53,62,35,50,39,33,34,49,12,2020,Concepción,Hospital,Hospital de Lota
TOTAL DEMÁS CAUSAS,17385,401,522,500,535,509,450,514,534,488,472,519,285,253,326,332,440,521,448,319,419,363,465,450,359,240,406,397,465,597,534,373,367,480,641,587,582,352,325,477,138,2020,Concepción,Hospital,Hospital de Lota
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,1584,31,64,44,50,46,52,58,47,65,46,56,41,25,28,18,40,39,28,30,27,34,30,33,26,30,47,31,31,42,60,30,51,32,46,42,46,53,32,43,10,2020,Concepción,Hospital,Hospital de Lota
- CAUSAS SISTEMA CIRCULATORIO,201,10,13,4,6,8,2,5,6,7,10,4,7,4,2,2,7,6,0,1,5,1,1,10,3,3,7,3,1,10,3,0,10,4,3,10,5,4,2,12,0,2020,Concepción,Hospital,Hospital de Lota
- CAUSAS SISTEMA RESPIRATORIO,140,2,5,7,3,2,7,7,6,9,4,7,6,9,2,2,2,3,1,3,2,5,3,1,0,3,4,4,3,3,2,0,3,3,5,1,1,0,3,6,1,2020,Concepción,Hospital,Hospital de Lota
- SOSPECHA CORONAVIRUS (U072),62,-,-,-,-,-,-,-,-,0,-,0,0,0,1,1,2,0,1,4,0,0,0,6,1,3,2,0,4,2,1,7,2,0,7,2,0,12,3,1,0,2020,Concepción,Hospital,Hospital de Lota
- CORONAVIRUS (U071),6,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,2020,Concepción,Hospital,Hospital de Lota
- TRAUMATISMOS Y ENVENENAMIENTOS,99,1,5,3,4,4,3,3,1,3,2,3,3,3,5,0,0,2,4,2,4,4,3,2,1,1,2,0,0,2,3,2,5,0,3,3,4,4,4,1,0,2020,Concepción,Hospital,Hospital de Lota
- LAS DEMÁS CAUSAS,1076,18,41,30,37,32,40,43,34,46,30,42,25,9,18,13,29,28,22,20,16,24,22,14,21,20,32,24,22,25,51,19,31,25,28,25,36,33,20,22,9,2020,Concepción,Hospital,Hospital de Lota
CIRUGÍAS DE URGENCIA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2020,Concepción,Hospital,Hospital de Lota
