Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Aconcagua,Hospital,Hospital San Francisco (Llaillay)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,27583,493,553,546,583,526,538,590,621,577,538,460,457,414,412,404,377,410,448,465,491,534,530,523,530,482,459,461,457,471,431,442,463,492,512,521,519,500,561,587,627,597,622,625,628,656,677,673,607,665,625,585,618,2021,Aconcagua,Hospital,Hospital San Francisco (Llaillay)
TOTAL CAUSAS SISTEMA RESPIRATORIO,1271,23,27,24,32,12,18,15,21,23,37,16,23,19,16,13,16,7,14,26,24,29,29,36,20,31,23,28,28,27,19,9,27,28,17,34,20,37,28,29,28,28,25,27,26,30,39,27,36,32,26,17,25,2021,Aconcagua,Hospital,Hospital San Francisco (Llaillay)
IRA Alta (J00-J06),557,10,4,13,14,8,10,8,11,7,15,11,10,2,3,4,4,2,6,3,5,10,12,15,4,12,2,7,6,8,10,5,11,15,8,17,8,11,9,20,15,12,10,22,15,17,25,17,22,22,14,10,16,2021,Aconcagua,Hospital,Hospital San Francisco (Llaillay)
Influenza (J09-J11),3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,Aconcagua,Hospital,Hospital San Francisco (Llaillay)
Neumonía (J12-J18),231,5,2,3,2,1,2,2,2,9,3,3,9,6,7,6,7,2,5,11,5,8,7,9,7,10,14,14,8,6,2,3,1,6,0,5,1,3,7,1,4,2,4,1,1,3,0,2,3,1,3,0,3,2021,Aconcagua,Hospital,Hospital San Francisco (Llaillay)
Bronquitis/bronquiolitis aguda (J20-J21),43,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,0,3,0,0,1,2,5,3,0,3,1,0,1,0,4,0,1,2,1,2,2,1,2021,Aconcagua,Hospital,Hospital San Francisco (Llaillay)
Crisis obstructiva bronquial (J40-J46),212,4,4,3,5,1,2,2,5,4,3,0,1,8,2,3,1,3,0,8,7,7,7,6,9,2,3,3,8,9,2,0,9,5,5,5,5,6,4,3,5,2,5,3,4,3,6,3,5,3,6,0,3,2021,Aconcagua,Hospital,Hospital San Francisco (Llaillay)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",225,4,16,4,11,2,4,3,3,2,15,2,3,2,4,0,4,0,3,4,7,3,2,6,0,6,2,4,4,3,5,1,3,2,4,6,4,12,5,5,1,11,5,0,6,3,8,4,4,5,1,5,2,2021,Aconcagua,Hospital,Hospital San Francisco (Llaillay)
COVID 19 Sospechoso (U072),2825,49,40,38,30,34,24,43,53,55,64,92,59,71,56,53,43,55,52,44,60,81,107,111,146,95,75,68,49,65,32,34,44,45,43,28,32,22,41,40,42,46,54,47,60,73,56,46,48,43,44,39,54,2021,Aconcagua,Hospital,Hospital San Francisco (Llaillay)
