Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,49286,858,882,945,836,794,778,735,749,808,847,1051,1115,1090,1051,912,986,979,1041,946,909,1045,815,826,830,970,915,981,1009,972,880,908,1026,1226,1097,1138,1104,967,1000,920,935,995,1019,1014,1008,970,857,951,947,901,852,914,982,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
TOTAL CAUSAS SISTEMA RESPIRATORIO,15046,161,162,170,143,123,154,146,127,169,199,336,405,328,315,295,273,310,346,312,322,398,299,277,319,319,347,415,436,415,341,347,382,556,434,432,419,377,314,298,277,320,309,302,278,289,196,203,187,206,162,186,210,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
IRA Alta (J00-J06),10997,114,120,140,117,94,114,131,86,154,163,280,317,291,281,259,208,253,297,233,206,292,218,205,254,220,237,278,250,248,244,218,278,360,269,312,270,238,200,224,217,251,223,181,197,225,141,156,158,147,128,159,141,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
Influenza (J09-J11),122,0,0,0,0,1,0,0,0,0,0,1,1,3,2,0,0,1,0,4,0,0,3,0,5,3,2,5,8,15,2,6,10,9,11,11,7,3,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
Neumonía (J12-J18),372,4,7,5,1,6,1,2,3,3,0,3,3,3,1,3,4,4,4,2,7,8,8,8,12,3,15,11,25,27,10,25,16,12,14,19,15,5,9,9,4,10,5,7,9,2,6,1,2,0,5,0,4,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
Bronquitis/bronquiolitis aguda (J20-J21),1435,5,14,8,9,12,6,3,10,8,14,21,24,19,24,22,28,34,27,27,40,64,30,32,31,36,48,57,59,54,41,43,43,66,63,39,53,28,48,31,21,23,28,25,27,21,11,11,14,12,7,6,8,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
Crisis obstructiva bronquial (J40-J46),409,1,0,4,1,3,2,2,2,3,2,8,6,8,4,2,7,9,4,6,4,17,13,11,5,12,13,29,19,27,15,11,9,28,16,11,11,13,10,1,4,8,6,8,2,3,11,4,2,1,3,1,7,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1711,37,21,13,15,7,31,8,26,1,20,23,54,4,3,9,26,9,14,40,65,17,27,21,12,45,32,35,75,44,29,44,26,81,61,40,63,90,46,33,30,27,46,80,43,37,27,31,10,45,18,20,50,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
TOTAL CAUSAS SISTEMA CIRCULATORIO,415,6,2,8,3,5,11,3,5,7,9,9,10,11,3,5,11,10,5,13,3,5,9,9,10,10,11,8,7,14,12,20,15,7,14,8,5,4,9,9,6,6,4,12,8,3,11,10,8,4,4,6,8,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
Infarto agudo miocardio,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
Accidente vascular encefálico,13,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
Crisis hipertensiva,238,4,2,4,3,4,7,2,3,7,7,7,8,7,2,3,6,8,4,7,3,4,6,4,3,3,6,4,2,7,5,10,9,4,9,6,1,3,4,5,5,5,3,9,4,1,6,3,1,2,2,2,2,2018,Metropolitano Oriente,SAPU,SAPU-Lo Hermida
