Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Del Maule,SAR,SAR Bombero Garrido
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,52921,1088,960,993,884,953,842,873,908,882,978,1188,1293,1216,1084,1006,1033,1065,1096,1069,1014,1050,937,917,957,994,1047,1004,924,913,861,883,1001,1225,1103,1119,1087,1127,1142,1058,981,988,1026,991,1050,969,994,1048,1156,968,966,941,1069,2018,Del Maule,SAR,SAR Bombero Garrido
TOTAL CAUSAS SISTEMA RESPIRATORIO,19561,217,162,182,156,155,162,185,186,198,319,576,628,464,372,316,360,398,391,384,397,439,397,379,441,464,468,441,416,363,341,403,491,630,551,534,570,594,500,414,406,376,416,384,399,337,313,359,377,315,283,280,272,2018,Del Maule,SAR,SAR Bombero Garrido
IRA Alta (J00-J06),16644,195,146,170,144,139,144,161,172,169,273,518,569,411,331,279,309,324,337,291,317,374,341,317,348,394,369,363,333,295,293,336,404,523,475,434,498,494,396,354,363,307,355,339,323,281,286,303,326,277,246,258,240,2018,Del Maule,SAR,SAR Bombero Garrido
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Del Maule,SAR,SAR Bombero Garrido
Neumonía (J12-J18),234,2,1,1,1,5,1,4,2,1,1,4,5,4,3,3,6,5,3,10,6,4,5,6,4,8,2,2,3,4,2,4,20,10,7,8,8,7,12,5,3,5,9,5,7,6,1,4,2,2,0,1,0,2018,Del Maule,SAR,SAR Bombero Garrido
Bronquitis/bronquiolitis aguda (J20-J21),2261,15,9,10,9,7,10,15,7,23,33,49,35,42,33,28,41,59,38,75,66,53,44,45,77,54,91,67,70,49,41,54,61,87,62,84,57,91,82,40,27,49,43,34,47,42,23,43,43,32,26,14,25,2018,Del Maule,SAR,SAR Bombero Garrido
Crisis obstructiva bronquial (J40-J46),306,4,4,1,2,1,6,4,3,3,6,4,16,6,2,6,3,8,11,7,7,5,7,5,12,7,5,5,7,11,4,9,6,8,7,6,6,2,9,10,5,6,6,3,8,8,2,5,3,3,10,6,6,2018,Del Maule,SAR,SAR Bombero Garrido
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",116,1,2,0,0,3,1,1,2,2,6,1,3,1,3,0,1,2,2,1,1,3,0,6,0,1,1,4,3,4,1,0,0,2,0,2,1,0,1,5,8,9,3,3,14,0,1,4,3,1,1,1,1,2018,Del Maule,SAR,SAR Bombero Garrido
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Del Maule,SAR,SAR Bombero Garrido
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Del Maule,SAR,SAR Bombero Garrido
