Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,606,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,423,82,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,34846,798,1627,1435,1779,1692,1508,1757,1799,1584,1559,1356,851,599,554,566,513,564,618,615,580,550,566,555,542,510,618,607,671,632,826,695,628,701,789,771,751,688,619,694,79,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
TOTAL CAUSAS SISTEMA RESPIRATORIO,1869,30,75,70,69,64,64,82,60,59,76,81,64,59,60,52,43,31,41,53,58,32,78,84,33,15,19,17,32,34,31,22,41,37,45,77,10,28,14,23,6,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
IRA Alta (J00-J06),756,9,24,27,27,25,29,30,26,25,31,37,33,34,23,36,26,16,8,22,20,5,16,13,13,10,13,11,14,21,24,15,15,27,17,10,1,7,4,11,1,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
Influenza (J09-J11),9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
Neumonía (J12-J18),160,2,6,11,11,9,12,8,1,5,3,7,2,2,8,3,2,1,2,5,8,4,11,2,4,1,0,0,1,1,4,1,2,1,4,0,4,2,6,3,1,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
Bronquitis/bronquiolitis aguda (J20-J21),302,14,31,24,20,23,18,27,0,13,32,23,13,7,6,1,0,1,4,5,4,9,2,1,3,3,0,2,1,5,1,2,3,0,2,0,0,1,1,0,0,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
Crisis obstructiva bronquial (J40-J46),79,2,5,2,4,3,3,5,9,2,1,6,1,1,4,7,0,2,0,3,0,1,0,2,1,0,0,0,4,0,2,1,3,3,1,0,0,0,1,0,0,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",563,3,9,5,7,4,2,12,24,14,9,8,15,15,19,5,15,6,26,18,26,13,49,66,12,1,6,4,12,7,0,3,18,6,20,67,5,17,2,9,4,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
COVID 19 Sospechoso (U072),1513,0,-,-,-,-,0,0,0,0,2,8,22,32,28,18,14,8,0,0,8,6,0,22,88,78,65,56,54,70,75,84,62,87,144,133,141,93,51,59,5,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
COVID 19 Confirmado (U071),49,0,-,-,-,-,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,8,4,9,2,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
TOTAL CAUSAS SISTEMA CIRCULATORIO,1589,27,60,47,58,64,61,52,10,31,49,50,47,41,44,114,19,26,37,95,26,26,89,23,28,28,21,28,19,30,16,48,37,21,48,26,35,20,47,36,5,2020,Coquimbo,Hospital,Hospital San Pablo (Coquimbo)
