Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5259,-,-,-,-,-,-,-,-,-,-,-,0,166,214,213,217,183,195,201,193,206,139,135,150,131,152,160,198,207,206,191,219,211,235,216,230,183,197,243,68,2020,Concepción,SAPU,SAPU-Santa Sabina
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,11638,518,545,490,571,510,496,515,429,492,561,624,534,232,213,213,217,183,195,201,193,206,170,133,150,131,151,160,198,207,206,191,219,211,235,216,230,183,198,243,68,2020,Concepción,SAPU,SAPU-Santa Sabina
TOTAL CAUSAS SISTEMA RESPIRATORIO,2597,153,144,95,153,131,126,120,109,144,185,263,320,104,47,63,45,38,34,30,17,25,28,12,11,12,12,7,12,10,18,11,10,15,25,5,17,16,6,18,6,2020,Concepción,SAPU,SAPU-Santa Sabina
IRA Alta (J00-J06),1976,101,100,61,95,93,91,104,86,113,152,224,273,81,35,55,37,32,30,20,11,18,19,7,6,5,7,1,9,7,11,8,7,11,19,3,15,9,2,13,5,2020,Concepción,SAPU,SAPU-Santa Sabina
Influenza (J09-J11),18,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Santa Sabina
Neumonía (J12-J18),4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU-Santa Sabina
Bronquitis/bronquiolitis aguda (J20-J21),488,46,33,33,36,36,33,13,19,28,29,35,39,19,8,7,7,5,4,5,6,3,2,0,3,2,2,4,1,1,5,2,0,3,4,1,1,6,2,4,1,2020,Concepción,SAPU,SAPU-Santa Sabina
Crisis obstructiva bronquial (J40-J46),63,3,4,1,3,1,0,2,3,1,4,2,7,4,2,1,0,1,0,3,0,2,2,2,2,2,0,1,2,0,2,1,3,0,0,0,0,0,2,0,0,2020,Concepción,SAPU,SAPU-Santa Sabina
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",48,3,1,0,19,1,1,1,0,2,0,1,1,0,2,0,1,0,0,0,0,1,1,0,0,2,1,1,0,2,0,0,0,1,2,1,1,1,0,1,0,2020,Concepción,SAPU,SAPU-Santa Sabina
COVID 19 Sospechoso (U072),561,-,-,-,-,-,0,0,0,0,0,0,1,3,4,5,5,3,3,7,6,7,35,20,16,10,18,18,19,28,25,29,22,41,26,55,51,29,24,36,15,2020,Concepción,SAPU,SAPU-Santa Sabina
