Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,50289,942,847,809,805,819,786,739,655,999,1049,1106,1065,1096,1131,1138,1021,997,967,961,1003,1037,1159,1131,995,876,883,799,711,771,765,806,876,791,899,891,882,783,1083,1007,1025,987,1151,1239,1272,1231,1230,1097,1036,944,893,985,1119,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,46426,874,770,761,766,774,739,704,579,922,952,1020,970,982,995,1045,951,928,868,873,915,923,1055,1031,933,807,829,755,666,719,732,745,820,746,850,835,816,736,997,937,946,921,1059,1124,1161,1136,1141,1004,973,884,852,923,982,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
TOTAL CAUSAS SISTEMA RESPIRATORIO,5198,64,76,65,86,54,43,46,42,103,106,108,104,118,119,146,109,125,138,140,136,132,148,172,138,91,83,71,53,69,53,64,78,72,77,60,78,90,120,120,129,122,142,146,166,119,105,92,96,93,88,94,109,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
IRA Alta (J00-J06),1822,30,34,27,37,22,17,27,3,35,33,35,22,28,18,26,22,21,21,22,24,24,20,17,28,17,18,16,19,27,20,30,30,31,33,25,25,33,52,57,62,58,70,73,65,52,55,54,58,58,60,73,58,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Influenza (J09-J11),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Neumonía (J12-J18),59,0,0,1,2,0,0,1,0,2,1,1,0,1,0,0,1,1,0,0,2,0,1,2,0,1,4,1,1,2,2,0,0,4,0,4,1,0,0,5,2,0,1,2,3,3,0,1,2,2,2,0,0,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Bronquitis/bronquiolitis aguda (J20-J21),203,0,1,2,2,1,1,2,3,4,2,1,3,3,0,2,1,0,0,1,2,0,6,2,5,3,0,2,4,2,2,2,5,6,10,8,8,3,12,7,9,11,4,4,11,6,6,9,5,5,4,2,9,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Crisis obstructiva bronquial (J40-J46),324,4,6,3,5,4,4,10,0,6,5,1,5,6,3,5,7,3,7,5,4,5,2,8,3,6,3,9,2,6,6,4,4,8,9,4,9,6,17,4,14,14,2,13,3,6,7,5,10,4,11,10,17,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2787,30,35,32,40,27,21,6,36,56,65,70,74,80,98,113,78,100,110,112,104,103,119,143,102,64,57,43,27,32,23,28,39,23,25,19,35,48,38,46,42,39,65,54,84,52,37,23,21,24,11,9,25,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
COVID 19 Sospechoso (U072),15544,221,212,158,212,210,186,151,156,286,326,425,422,397,433,397,369,355,323,364,402,419,477,475,400,318,319,269,212,220,220,228,231,210,243,219,231,170,284,263,258,259,338,381,399,436,398,351,296,211,230,249,325,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
COVID 19 Confirmado (U071),9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
TOTAL CAUSAS SISTEMA CIRCULATORIO,620,16,6,7,8,9,10,10,17,19,10,13,9,17,17,15,13,15,17,11,6,7,18,10,7,10,9,8,12,10,6,8,21,15,22,16,15,9,12,4,16,9,13,14,10,8,15,15,10,16,5,7,18,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Infarto agudo miocardio,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Accidente vascular encefálico,28,0,0,1,0,0,0,1,1,1,1,0,0,0,2,1,0,1,0,1,0,0,2,0,0,2,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,2,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Crisis hipertensiva,320,8,0,1,3,6,5,7,9,9,4,9,7,8,6,11,9,8,5,7,6,5,12,5,2,3,2,6,8,5,3,5,16,7,16,12,7,3,3,2,7,1,9,6,2,3,5,12,3,6,2,3,11,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Arritmia grave,81,1,1,2,1,1,1,0,3,4,1,1,0,4,3,1,3,2,4,2,0,0,1,4,1,1,2,0,0,0,0,0,1,0,0,2,2,0,3,1,4,4,1,1,0,1,5,2,2,1,1,3,3,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Otras causas circulatorias,180,6,5,3,4,2,4,2,4,5,4,3,2,4,6,2,1,4,7,1,0,2,3,1,4,4,4,2,3,3,3,2,2,8,5,2,5,6,6,1,3,3,3,7,5,2,5,1,5,8,2,1,0,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,969,22,22,18,16,25,14,18,8,13,18,21,18,18,15,20,11,17,21,13,5,17,11,11,15,15,12,20,18,20,17,16,19,12,12,19,20,17,25,19,23,21,21,32,31,31,25,23,32,25,21,21,15,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Accidentes del tránsito,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Otras causas externas,967,22,22,18,16,25,14,18,7,13,18,21,18,18,15,20,11,17,21,13,5,17,11,11,15,15,12,20,18,20,17,16,19,12,12,19,20,17,25,18,23,21,21,32,31,31,25,23,32,25,21,21,15,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),372,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,10,13,5,7,7,6,4,11,8,18,8,9,13,17,15,9,20,13,7,10,14,17,13,9,18,22,16,16,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Ideación Suicida (R458),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,1,0,1,0,2,1,1,0,1,2,1,1,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Trastornos del Humor (Afectivos) (F30-F39),18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,3,0,2,0,0,0,0,0,0,2,1,1,0,0,1,1,0,1,0,0,1,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,7,12,4,5,5,4,4,8,7,16,8,7,10,15,13,7,15,10,4,9,11,13,9,7,13,20,14,14,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
Otros trastornos mentales no contenidos en las categorías anteriores,44,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,2,0,0,0,0,0,1,2,1,2,0,2,2,1,1,1,2,2,2,3,0,1,0,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
DIARREA AGUDA (A00-A09),298,5,10,9,7,13,3,8,16,15,5,2,5,2,6,6,6,2,1,2,3,3,1,1,2,1,4,4,3,4,2,2,4,5,3,10,3,9,4,4,7,8,7,10,3,6,9,5,11,11,3,13,10,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
TOTAL DEMÁS CAUSAS,23416,546,444,504,437,463,483,471,318,486,487,451,412,430,405,461,443,414,368,343,363,345,391,356,362,362,389,378,361,389,428,423,456,424,475,503,460,428,535,512,504,482,525,534,542,522,572,505,519,510,483,523,489,2021,Metropolitano Suroriente,SAPU,SAPU Karol Wojtyla
