Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,232,37,44,33,36,41,28,13,2022,Atacama,SUR,SUR Diego de Almagro
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,232,37,44,33,36,41,28,13,2022,Atacama,SUR,SUR Diego de Almagro
TOTAL CAUSAS SISTEMA RESPIRATORIO,34,2,8,9,3,7,4,1,2022,Atacama,SUR,SUR Diego de Almagro
IRA Alta (J00-J06),34,2,8,9,3,7,4,1,2022,Atacama,SUR,SUR Diego de Almagro
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Neumonía (J12-J18),0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
COVID 19 Sospechoso (U072),22,1,2,1,9,8,1,0,2022,Atacama,SUR,SUR Diego de Almagro
COVID 19 Confirmado (U071),0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
TOTAL CAUSAS SISTEMA CIRCULATORIO,5,1,1,1,0,2,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Infarto agudo miocardio,0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Crisis hipertensiva,4,1,0,1,0,2,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Arritmia grave,0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Otras causas circulatorias,1,0,1,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2,0,2,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Otras causas externas,2,0,2,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),4,0,2,0,0,0,1,1,2022,Atacama,SUR,SUR Diego de Almagro
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),1,0,1,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
Otros trastornos mentales no contenidos en las categorías anteriores,3,0,1,0,0,0,1,1,2022,Atacama,SUR,SUR Diego de Almagro
DIARREA AGUDA (A00-A09),8,3,1,3,1,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
TOTAL DEMÁS CAUSAS,157,30,28,19,23,24,22,11,2022,Atacama,SUR,SUR Diego de Almagro
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Atacama,SUR,SUR Diego de Almagro
