Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3693,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,150,166,177,187,203,246,256,237,185,188,198,210,221,236,254,236,305,38,2020,Del Maule,SUR,SUR Rauco
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,52,153,151,152,164,183,229,238,217,172,169,182,194,200,214,222,217,278,32,2020,Del Maule,SUR,SUR Rauco
TOTAL CAUSAS SISTEMA RESPIRATORIO,159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,7,10,6,9,6,1,2,6,7,7,8,7,11,14,9,15,11,21,2,2020,Del Maule,SUR,SUR Rauco
IRA Alta (J00-J06),100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,5,7,6,7,5,1,2,4,6,3,3,4,7,10,5,8,5,11,1,2020,Del Maule,SUR,SUR Rauco
Influenza (J09-J11),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
Neumonía (J12-J18),3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2020,Del Maule,SUR,SUR Rauco
Bronquitis/bronquiolitis aguda (J20-J21),10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,0,1,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,2020,Del Maule,SUR,SUR Rauco
Crisis obstructiva bronquial (J40-J46),24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,0,0,0,0,0,0,0,1,2,1,4,2,2,4,1,5,0,2020,Del Maule,SUR,SUR Rauco
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,2,1,3,0,1,0,2,2,3,3,3,1,2020,Del Maule,SUR,SUR Rauco
COVID 19 Sospechoso (U072),493,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,15,20,18,21,37,77,79,49,21,21,19,11,11,5,19,15,47,6,2020,Del Maule,SUR,SUR Rauco
COVID 19 Confirmado (U071),10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,1,0,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,2020,Del Maule,SUR,SUR Rauco
TOTAL CAUSAS SISTEMA CIRCULATORIO,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,2,0,1,1,4,2,5,4,4,5,5,4,3,4,4,3,0,2020,Del Maule,SUR,SUR Rauco
Infarto agudo miocardio,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
Accidente vascular encefálico,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2,1,0,2020,Del Maule,SUR,SUR Rauco
Crisis hipertensiva,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,2,0,0,1,1,1,0,2,0,1,1,2,3,1,2,1,0,2020,Del Maule,SUR,SUR Rauco
Arritmia grave,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
Otras causas circulatorias,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,0,0,3,0,5,0,3,3,2,1,0,3,0,1,0,2020,Del Maule,SUR,SUR Rauco
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,449,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,15,20,13,19,19,18,23,28,28,28,33,28,37,29,26,36,45,1,2020,Del Maule,SUR,SUR Rauco
Accidentes del tránsito,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
Otras causas externas,446,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,15,20,13,19,18,18,23,28,28,28,31,28,37,29,26,36,45,1,2020,Del Maule,SUR,SUR Rauco
DIARREA AGUDA (A00-A09),10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,1,3,0,2020,Del Maule,SUR,SUR Rauco
TOTAL DEMÁS CAUSAS,2246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,40,111,100,111,116,121,127,126,127,112,108,118,139,133,168,158,149,159,23,2020,Del Maule,SUR,SUR Rauco
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
- CAUSAS SISTEMA CIRCULATORIO,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
- CAUSAS SISTEMA RESPIRATORIO,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
- CORONAVIRUS (U071),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
- TRAUMATISMOS Y ENVENENAMIENTOS,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
- LAS DEMÁS CAUSAS,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
CIRUGÍAS DE URGENCIA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SUR,SUR Rauco
