Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,16267,707,587,337,327,326,288,265,306,310,313,277,281,273,265,257,243,263,199,242,247,289,267,296,269,309,269,269,266,305,306,291,318,329,312,352,286,234,320,342,323,287,343,315,336,356,337,349,361,326,319,310,363,2021,Antofagasta,SAR,SAR Coviefi
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,15562,655,533,299,291,305,272,280,285,297,285,266,257,258,263,246,239,261,230,231,237,272,260,287,262,298,264,257,254,294,295,285,314,308,298,343,271,230,305,330,295,276,333,306,324,328,323,334,344,317,310,297,358,2021,Antofagasta,SAR,SAR Coviefi
TOTAL CAUSAS SISTEMA RESPIRATORIO,1298,5,9,9,8,11,8,15,6,8,11,4,13,17,13,11,10,11,19,12,23,17,26,34,17,46,22,26,39,19,27,26,37,26,47,36,24,26,31,35,37,32,42,35,46,46,29,39,47,38,28,38,57,2021,Antofagasta,SAR,SAR Coviefi
IRA Alta (J00-J06),945,4,7,6,4,9,6,15,5,7,9,4,9,8,7,10,8,8,12,5,19,14,14,27,12,14,14,17,26,7,14,20,20,16,26,18,19,20,28,27,33,27,35,30,36,38,24,33,36,34,25,32,47,2021,Antofagasta,SAR,SAR Coviefi
Influenza (J09-J11),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Antofagasta,SAR,SAR Coviefi
Neumonía (J12-J18),35,0,0,0,2,0,1,0,0,0,1,0,3,0,4,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,2,1,1,0,5,1,0,0,0,1,0,0,0,1,0,2,1,0,2,0,1,0,0,2021,Antofagasta,SAR,SAR Coviefi
Bronquitis/bronquiolitis aguda (J20-J21),92,0,0,0,0,1,1,0,1,0,0,0,0,5,0,0,0,3,1,2,1,1,2,0,1,0,1,0,2,1,4,0,5,6,9,2,2,5,0,2,3,1,2,1,6,2,1,5,4,1,1,2,5,2021,Antofagasta,SAR,SAR Coviefi
Crisis obstructiva bronquial (J40-J46),134,1,1,2,1,0,0,0,0,1,1,0,1,3,2,1,1,0,1,0,1,1,10,4,2,11,7,7,8,6,7,5,7,2,3,11,0,0,1,4,0,3,1,1,2,1,2,1,3,2,1,2,2,2021,Antofagasta,SAR,SAR Coviefi
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",89,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,1,0,3,2,21,0,2,1,5,0,0,4,2,4,4,3,1,2,1,1,1,4,2,2,3,1,0,2,1,0,2,3,2021,Antofagasta,SAR,SAR Coviefi
COVID 19 Sospechoso (U072),3697,514,376,170,120,100,109,79,79,71,75,75,63,67,62,55,53,43,24,44,54,55,58,63,61,65,66,48,31,49,49,27,39,45,37,52,33,30,38,41,43,35,47,35,54,61,52,56,35,42,56,28,33,2021,Antofagasta,SAR,SAR Coviefi
COVID 19 Confirmado (U071),146,0,23,4,12,23,5,7,5,7,4,1,2,6,3,14,3,0,1,1,2,3,1,4,3,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2021,Antofagasta,SAR,SAR Coviefi
TOTAL CAUSAS SISTEMA CIRCULATORIO,303,5,3,4,1,13,6,2,4,8,9,9,2,5,3,9,10,6,0,8,6,8,5,5,9,4,8,4,2,6,6,6,7,4,3,6,5,4,5,2,9,5,6,0,5,6,6,7,8,9,5,6,19,2021,Antofagasta,SAR,SAR Coviefi
Infarto agudo miocardio,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,Antofagasta,SAR,SAR Coviefi
Accidente vascular encefálico,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,Antofagasta,SAR,SAR Coviefi
