Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,7102,-,-,-,-,-,-,-,-,-,420,675,305,86,88,142,158,195,270,254,267,332,304,305,312,289,338,377,269,0,0,0,0,0,195,476,466,478,101,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,13286,268,471,436,406,407,390,400,405,416,542,671,305,109,100,142,158,192,270,232,267,331,304,305,312,289,338,377,371,436,433,441,418,368,460,476,466,473,101,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
TOTAL CAUSAS SISTEMA RESPIRATORIO,2220,69,133,99,91,109,93,92,107,132,148,236,139,30,18,26,16,15,26,22,29,34,30,31,30,23,33,34,30,40,30,33,25,34,51,39,44,42,7,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
IRA Alta (J00-J06),1666,58,111,80,71,93,75,76,85,118,119,199,116,27,14,17,8,10,17,14,20,19,16,21,18,9,19,16,20,22,14,22,16,24,24,22,24,29,3,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
Influenza (J09-J11),32,2,4,2,3,0,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,4,0,2,0,0,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
Neumonía (J12-J18),44,0,1,3,0,1,1,2,4,1,4,1,0,0,0,1,1,1,2,1,1,3,0,1,0,0,1,1,1,1,2,2,1,1,3,0,2,0,0,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
Bronquitis/bronquiolitis aguda (J20-J21),175,4,7,6,9,8,9,5,5,7,12,22,8,2,3,0,1,1,2,2,3,2,5,2,4,3,6,2,1,1,4,1,2,3,9,4,5,5,0,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
Crisis obstructiva bronquial (J40-J46),191,4,6,6,7,7,3,4,6,4,4,8,9,1,1,8,5,2,1,4,2,7,7,6,7,8,4,6,5,11,6,3,3,4,4,8,6,1,3,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",112,1,4,2,1,0,3,4,2,2,9,6,5,0,0,0,1,1,4,1,3,3,2,1,1,2,3,8,3,4,3,4,2,2,7,5,5,7,1,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
COVID 19 Sospechoso (U072),479,0,0,0,0,0,0,0,0,0,0,0,5,4,12,11,12,12,23,8,40,32,23,12,23,21,31,22,11,19,20,29,14,11,15,20,16,32,1,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
COVID 19 Confirmado (U071),16,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
TOTAL CAUSAS SISTEMA CIRCULATORIO,286,1,3,1,5,4,3,3,3,3,6,7,5,3,3,6,6,11,8,5,9,14,10,10,7,5,6,18,15,13,9,14,8,10,9,15,17,10,1,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
Infarto agudo miocardio,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
Accidente vascular encefálico,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,8,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
Crisis hipertensiva,134,0,0,0,0,0,0,0,0,0,3,3,3,2,1,4,4,6,5,3,6,8,6,0,3,3,4,6,9,8,5,4,5,7,6,8,6,6,0,-,-,2020,Araucanía Sur,SAPU,SAPU Pulmahue
