Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,7971,1080,1264,1225,1345,799,1347,911,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6561,975,1100,1047,1027,600,1060,752,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
TOTAL CAUSAS SISTEMA RESPIRATORIO,943,125,140,137,130,81,187,143,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
IRA Alta (J00-J06),706,103,104,99,89,60,138,113,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Influenza (J09-J11),39,1,2,3,11,5,13,4,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Neumonía (J12-J18),28,4,3,6,3,2,8,2,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Bronquitis/bronquiolitis aguda (J20-J21),86,9,14,14,14,5,15,15,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Crisis obstructiva bronquial (J40-J46),53,6,12,10,10,5,5,5,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",31,2,5,5,3,4,8,4,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
COVID 19 Sospechoso (U072),77,1,12,8,17,16,17,6,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
COVID 19 Confirmado (U071),236,9,22,32,56,37,48,32,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
TOTAL CAUSAS SISTEMA CIRCULATORIO,106,14,25,22,15,13,11,6,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Infarto agudo miocardio,5,0,1,1,1,0,1,1,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Accidente vascular encefálico,8,1,1,3,1,2,0,0,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Crisis hipertensiva,35,3,6,9,9,5,3,0,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Arritmia grave,17,2,8,4,0,0,1,2,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Otras causas circulatorias,41,8,9,5,4,6,6,3,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1755,280,339,286,240,158,251,201,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Accidentes del tránsito,1197,180,192,176,158,135,203,153,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Otras causas externas,558,100,147,110,82,23,48,48,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),128,12,28,20,15,11,20,22,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),34,6,10,3,4,3,4,4,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
Trastornos del Humor (Afectivos) (F30-F39),6,0,2,1,0,1,1,1,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",77,6,14,12,11,7,15,12,2022,Araucanía Sur,Hospital,Hospital San Francisco de Pucón (D)
