Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,9822,-,-,-,-,-,-,-,-,-,-,-,-,307,369,315,330,331,313,346,336,315,307,318,415,373,397,335,358,325,358,367,393,341,364,445,537,455,328,382,62,2020,Del Maule,SAPU,SAPU-Amanda Benavente
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,20392,958,991,911,942,944,947,873,899,865,875,955,606,397,347,298,324,323,298,335,330,304,305,308,382,354,384,332,342,321,355,357,391,336,357,425,522,440,321,377,61,2020,Del Maule,SAPU,SAPU-Amanda Benavente
TOTAL CAUSAS SISTEMA RESPIRATORIO,3267,245,234,180,178,172,186,169,165,189,184,265,261,113,73,73,59,41,27,31,46,26,27,17,17,11,15,23,10,21,17,17,27,11,22,16,17,29,17,24,12,2020,Del Maule,SAPU,SAPU-Amanda Benavente
IRA Alta (J00-J06),2517,208,165,135,126,126,160,142,133,145,138,197,209,84,55,56,42,28,17,24,33,17,22,14,13,8,12,20,9,19,12,14,22,8,19,12,13,25,15,18,2,2020,Del Maule,SAPU,SAPU-Amanda Benavente
Influenza (J09-J11),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
Neumonía (J12-J18),41,5,2,3,5,2,3,1,1,1,3,2,3,1,0,0,1,1,2,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
Bronquitis/bronquiolitis aguda (J20-J21),482,21,60,33,35,32,18,13,18,29,28,50,44,18,13,8,13,10,6,4,8,4,3,0,1,0,1,0,0,1,1,1,1,1,1,3,0,1,1,1,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
Crisis obstructiva bronquial (J40-J46),117,6,5,4,6,3,2,6,5,4,6,6,1,5,4,7,3,1,1,1,4,4,2,2,2,1,2,3,0,1,3,1,3,1,2,1,3,3,1,2,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",109,5,2,5,5,9,3,7,8,10,9,10,4,5,1,2,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,3,10,2020,Del Maule,SAPU,SAPU-Amanda Benavente
COVID 19 Sospechoso (U072),1226,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,53,111,109,131,62,68,31,34,25,47,46,45,85,146,84,52,57,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
COVID 19 Confirmado (U071),56,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,6,2,7,2,2,3,2,1,1,1,2,8,2,6,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
TOTAL CAUSAS SISTEMA CIRCULATORIO,160,2,6,6,9,12,8,2,3,2,5,11,7,1,3,4,2,6,3,5,5,4,3,2,4,2,2,5,3,1,3,3,3,2,3,1,6,5,3,3,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
Infarto agudo miocardio,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
Accidente vascular encefálico,14,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
Crisis hipertensiva,51,1,4,3,3,5,1,0,1,0,1,1,3,0,2,2,0,0,2,3,3,0,1,0,0,2,1,0,0,0,2,0,1,0,0,0,4,3,0,2,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
Arritmia grave,45,0,1,0,2,1,2,1,1,0,1,6,1,1,1,0,1,2,1,0,1,4,0,1,1,0,1,4,3,1,0,2,1,0,1,1,0,1,1,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
Otras causas circulatorias,45,0,1,3,3,4,4,0,1,2,3,4,3,0,0,1,1,3,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,2,0,1,1,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1627,52,55,88,64,58,66,73,72,75,81,58,37,30,28,26,29,42,25,31,31,25,33,24,32,26,25,25,30,39,35,34,34,37,26,30,52,40,26,29,4,2020,Del Maule,SAPU,SAPU-Amanda Benavente
Accidentes del tránsito,26,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,4,1,6,0,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
Otras causas externas,1601,52,55,88,64,58,66,73,72,74,80,57,36,30,28,25,28,41,24,31,31,25,29,23,26,26,22,25,30,38,35,33,34,37,26,30,51,40,25,29,4,2020,Del Maule,SAPU,SAPU-Amanda Benavente
DIARREA AGUDA (A00-A09),246,8,10,21,20,15,15,15,4,15,13,10,3,3,0,7,6,4,7,3,2,0,4,2,3,2,1,0,2,2,8,3,2,5,0,7,4,2,10,7,1,2020,Del Maule,SAPU,SAPU-Amanda Benavente
TOTAL DEMÁS CAUSAS,13810,651,686,616,671,687,672,614,655,584,592,611,298,250,243,188,228,230,236,265,246,238,209,208,214,196,204,215,222,225,256,272,276,234,260,285,295,272,211,251,44,2020,Del Maule,SAPU,SAPU-Amanda Benavente
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Amanda Benavente
