Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,9073,-,-,-,-,-,-,-,-,60,0,0,315,355,306,261,278,284,303,294,308,288,298,279,305,317,317,303,323,318,338,329,328,328,367,367,409,327,356,373,39,2020,Aisén,Hospital,Hospital de Puerto Aisén
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,14727,516,500,532,504,549,479,454,507,474,434,546,502,345,301,261,278,284,303,294,308,288,298,279,305,317,308,303,323,318,338,329,328,328,367,367,409,383,356,373,39,2020,Aisén,Hospital,Hospital de Puerto Aisén
TOTAL CAUSAS SISTEMA RESPIRATORIO,1699,74,68,66,60,59,70,40,59,59,49,136,187,97,65,45,29,35,27,24,35,18,26,29,22,23,27,26,24,19,23,24,17,15,16,22,17,26,16,24,1,2020,Aisén,Hospital,Hospital de Puerto Aisén
IRA Alta (J00-J06),1133,47,52,41,43,39,57,33,39,36,35,99,126,74,44,31,15,21,13,17,26,9,15,21,12,15,16,20,16,13,13,9,10,6,10,9,11,15,11,14,0,2020,Aisén,Hospital,Hospital de Puerto Aisén
Influenza (J09-J11),75,0,1,0,1,0,0,0,0,2,0,2,21,0,5,2,1,1,2,2,1,0,2,1,3,2,2,1,2,1,4,4,2,2,1,1,2,0,1,3,0,2020,Aisén,Hospital,Hospital de Puerto Aisén
Neumonía (J12-J18),59,6,2,3,3,0,2,0,0,3,1,4,2,3,2,0,3,5,0,2,1,2,1,0,2,0,1,0,1,1,1,1,0,0,0,2,1,1,2,1,0,2020,Aisén,Hospital,Hospital de Puerto Aisén
Bronquitis/bronquiolitis aguda (J20-J21),153,9,7,12,7,7,2,4,8,6,5,16,21,9,4,5,4,2,1,1,2,2,0,1,0,1,2,1,0,3,0,1,2,1,1,3,0,2,0,1,0,2020,Aisén,Hospital,Hospital de Puerto Aisén
Crisis obstructiva bronquial (J40-J46),199,5,4,9,3,9,6,3,9,10,3,12,14,10,8,3,5,5,7,2,4,5,7,5,4,5,4,3,2,1,3,3,2,3,4,6,1,5,2,3,0,2020,Aisén,Hospital,Hospital de Puerto Aisén
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",80,7,2,1,3,4,3,0,3,2,5,3,3,1,2,4,1,1,4,0,1,0,1,1,1,0,2,1,3,0,2,6,1,3,0,1,2,3,0,2,1,2020,Aisén,Hospital,Hospital de Puerto Aisén
COVID 19 Sospechoso (U072),250,-,-,-,-,0,0,0,0,0,0,0,8,10,7,4,1,3,1,0,0,4,15,3,29,3,6,9,4,6,11,19,14,9,10,11,7,9,27,20,0,2020,Aisén,Hospital,Hospital de Puerto Aisén
COVID 19 Confirmado (U071),2,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2020,Aisén,Hospital,Hospital de Puerto Aisén
TOTAL CAUSAS SISTEMA CIRCULATORIO,375,14,13,9,10,11,14,7,16,5,13,11,7,14,7,6,10,4,2,14,10,8,5,9,9,10,16,4,7,4,10,5,3,9,14,17,14,9,11,11,3,2020,Aisén,Hospital,Hospital de Puerto Aisén
